method,replicate,high_count,high_type_counts,high_particle_volume_m3,effective_conductivity_W_mK,improvement_vs_homogeneous_percent,improvement_vs_random_mean_percent,heat_rate_hot_W,relative_energy_balance_error,thermally_solved_particles
random,52,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11046868813035234,15.583711580360005,-2.383229622507965,0.001697973831208853,2.939139878497296e-12,497
random,53,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11122765331776481,16.377819076394573,-1.7125623802507706,0.0017096396077183403,4.5406572940556294e-13,497
random,54,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11277590053653504,17.997754670979262,-0.34443811082931486,0.0017334371498654113,8.5926215708193e-13,497
random,55,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11198583726792825,17.171109161609866,-1.0425854861676909,0.0017212933761155986,1.1802625043416793e-12,497
random,56,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11401752361118925,19.296868526509158,0.7527346412440794,0.0017525216843581196,8.663611616899823e-13,497
random,57,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11701990529925459,22.438269270564426,3.405819499856899,0.0017986701959763624,6.652278556856274e-13,497
random,58,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11436687387932021,19.662394734121257,1.0614415289841972,0.0017578914196491931,1.7683825259044166e-12,497
random,59,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11398205555993286,19.259758200713506,0.7213929400450292,0.001751976517905104,2.0161975014262734e-12,497
random,60,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.1155819635428038,20.933746603916603,2.135167764678947,0.001776568118776216,1.806425769234094e-13,497
random,61,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11267584717535527,17.8930685464586,-0.43285127250511923,0.0017318992662181713,1.653942694924259e-13,497
