id_i,id_j,edge_kind,distance_m,surface_gap_m,overlap_m,contact_radius_m,g_contact_W_K,g_gap_W_K,g_total_W_K,T_i_K,T_j_K,heat_i_to_j_W
1,35,contact,0.0014999378024451555,-6.219755484455393e-08,6.219755484455393e-08,4.8295013269185175e-06,4.8295013269185175e-06,0.0,4.8295013269185175e-06,300.9446326569134,300.9155840667747,1.4029020461996427e-07
1,146,contact,0.0017221589411270956,-2.78410588729044e-05,2.78410588729044e-05,0.00010923315602005595,0.00010923315602005595,0.0,0.00010923315602005595,300.9446326569134,300.89949066214956,4.931002557098026e-06
1,252,contact,0.0016718590405126865,-7.814095948731358e-05,7.814095948731358e-05,0.00018299995256125097,0.00018299995256125097,0.0,0.00018299995256125097,300.9446326569134,300.83997741656367,1.9151904019291876e-05
2,14,contact,0.0014986809604115212,-1.3190395884788222e-06,1.3190395884788222e-06,2.2240500122064663e-05,2.2240500122064663e-05,0.0,2.2240500122064663e-05,300.6652959087117,300.7569704193697,-2.0388869654790455e-06
2,18,contact,0.0014250624047037381,-7.49375952962619e-05,7.49375952962619e-05,0.00016763531321323146,0.00016763531321323146,0.0,0.00016763531321323146,300.6652959087117,300.7148798855235,-8.312025483201845e-06
2,25,contact,0.0014687792833846752,-3.1220716615324795e-05,3.1220716615324795e-05,0.00010820244327531056,0.00010820244327531056,0.0,0.00010820244327531056,300.6652959087117,300.688776389158,-2.5406453535703877e-06
2,32,contact,0.0014500673191269427,-4.99326808730573e-05,4.99326808730573e-05,0.0001368384278168837,0.0001368384278168837,0.0,0.0001368384278168837,300.6652959087117,300.7661234176045,-1.3797077797582473e-05
2,50,contact,0.0014648271629444888,-3.517283705551126e-05,3.517283705551126e-05,0.00011484691504701692,0.00020881257281275803,0.0,0.00020881257281275803,300.6652959087117,300.597211431726,1.4216894807992729e-05
2,62,contact,0.0014279484015187669,-7.205159848123316e-05,7.205159848123316e-05,0.0001643756351484685,0.0001643756351484685,0.0,0.0001643756351484685,300.6652959087117,300.58942249364907,1.247174079180335e-05
3,22,contact,0.0014973954377518316,-2.604562248168397e-06,2.604562248168397e-06,3.125237339888202e-05,3.125237339888202e-05,0.0,3.125237339888202e-05,300.56139247510873,300.67404005000327,-3.5205040730826343e-06
3,34,contact,0.0014908111312637827,-9.18886873621733e-06,9.18886873621733e-06,5.870115651400319e-05,5.870115651400319e-05,0.0,5.870115651400319e-05,300.56139247510873,300.5519654441648,5.533776189017087e-07
3,98,contact,0.0014907517392577477,-9.248260742252337e-06,9.248260742252337e-06,5.889055763316074e-05,5.889055763316074e-05,0.0,5.889055763316074e-05,300.56139247510873,300.511008736638,2.9671264541836795e-06
4,26,contact,0.0014495073055697232,-5.049269443027681e-05,5.049269443027681e-05,0.00013760363516765757,0.00013760363516765757,0.0,0.00013760363516765757,300.63649122360937,300.6407720862398,-5.890622595996678e-07
4,109,contact,0.0016847452905706549,-6.525470942934518e-05,6.525470942934518e-05,0.00016723128906143112,0.00016723128906143112,0.0,0.00016723128906143112,300.63649122360937,300.730846872697,-1.5779216827150343e-05
4,299,contact,0.0016904076451850299,-5.959235481497018e-05,5.959235481497018e-05,0.00015981107794826746,0.00015981107794826746,0.0,0.00015981107794826746,300.63649122360937,300.5340685424228,1.6368279086777068e-05
5,7,contact,0.001410323088050114,-8.967691194988595e-05,8.967691194988595e-05,0.00018338168387602738,0.00018338168387602738,0.0,0.00018338168387602738,300.8457395875972,300.83519521717466,1.9336444035025394e-06
5,235,contact,0.0016757685532826044,-7.423144671739562e-05,7.423144671739562e-05,0.00017836332909148707,0.00017836332909148707,0.0,0.00017836332909148707,300.8457395875972,300.8764188206654,-5.4720501440099426e-06
5,258,contact,0.0016573540429588494,-9.264595704115068e-05,9.264595704115068e-05,0.00019926216439779314,0.00019926216439779314,0.0,0.00019926216439779314,300.8457395875972,300.80666671212623,7.785745735595423e-06
5,392,contact,0.0016647136052777398,-8.528639472226026e-05,8.528639472226026e-05,0.00019118397428609393,0.00019118397428609393,0.0,0.00019118397428609393,300.8457395875972,300.93131302069395,-1.6360269032737358e-05
5,409,contact,0.0019342305152220283,-6.57694847779717e-05,6.57694847779717e-05,0.0001755831597553542,0.0001755831597553542,0.0,0.0001755831597553542,300.8457395875972,300.77675273797837,1.2112929037645552e-05
6,16,contact,0.0014926930633254781,-7.306936674521909e-06,7.306936674521909e-06,5.2345976473323296e-05,5.2345976473323296e-05,0.0,5.2345976473323296e-05,300.8546068584152,300.8025138756861,2.726858048363072e-06
6,32,contact,0.0014728477382608158,-2.7152261739184268e-05,2.7152261739184268e-05,0.00010090638310926668,0.00010090638310926668,0.0,0.00010090638310926668,300.8546068584152,300.7661234176045,8.928543977271158e-06
6,131,contact,0.0017268116910364028,-2.318830896359727e-05,2.318830896359727e-05,9.968874910783334e-05,9.968874910783334e-05,0.0,9.968874910783334e-05,300.8546068584152,300.87100274575005,-1.634485498924361e-06
6,253,contact,0.0017459037855165444,-4.09621448345561e-06,4.09621448345561e-06,4.189893188268105e-05,4.189893188268105e-05,0.0,4.189893188268105e-05,300.8546068584152,300.794419172662,2.5217997455492043e-06
6,371,contact,0.0017107422985315466,-3.9257701468453426e-05,3.9257701468453426e-05,0.00012971017385219154,0.00012971017385219154,0.0,0.00012971017385219154,300.8546068584152,300.9513048729172,-1.2542716272217483e-05
7,132,contact,0.001654112714086921,-9.588728591307903e-05,9.588728591307903e-05,0.00020271791017471865,0.00020271791017471865,0.0,0.00020271791017471865,300.83519521717466,300.8524726809488,-3.5024513494092803e-06
7,286,contact,0.00165950041217229,-9.049958782771008e-05,9.049958782771008e-05,0.00019694044186110472,0.00019694044186110472,0.0,0.00019694044186110472,300.83519521717466,300.73987320012134,1.87727601575726e-05
7,392,contact,0.0017050775374020386,-4.492246259796143e-05,4.492246259796143e-05,0.00013875332057487812,0.00013875332057487812,0.0,0.00013875332057487812,300.83519521717466,300.93131302069395,-1.3336664404665409e-05
9,39,contact,0.0014786276530959377,-2.1372346904062305e-05,2.1372346904062305e-05,8.95244664269124e-05,8.95244664269124e-05,0.0,8.95244664269124e-05,300.7566492797128,300.78074148407603,-2.1568417406661284e-06
9,109,contact,0.0016218186704129408,-0.00012818132958705925,0.00012818132958705925,0.00023438185837925066,0.00023438185837925066,0.0,0.00023438185837925066,300.7566492797128,300.730846872697,6.0476161070250396e-06
9,290,contact,0.001624542458232471,-0.0001254575417675291,0.0001254575417675291,0.00023187823938517735,0.00023187823938517735,0.0,0.00023187823938517735,300.7566492797128,300.77381785948796,-3.981020051007899e-06
9,373,contact,0.001741360732530741,-8.639267469258936e-06,8.639267469258936e-06,6.084852669630525e-05,6.084852669630525e-05,0.0,6.084852669630525e-05,300.7566492797128,300.7551661594221,9.024568460165135e-08
10,19,contact,0.0014512545736706567,-4.874542632934335e-05,4.874542632934335e-05,0.00013520183014110334,0.00013520183014110334,0.0,0.00013520183014110334,300.78029429226575,300.85845174713705,-1.0567030937770782e-05
10,40,contact,0.0014372303654251115,-6.276963457488858e-05,6.276963457488858e-05,0.00015342298708336772,0.00015342298708336772,0.0,0.00015342298708336772,300.78029429226575,300.74870582800463,4.84639654431716e-06
10,286,contact,0.001703264264287841,-4.673573571215895e-05,4.673573571215895e-05,0.0001415259729501857,0.0001415259729501857,0.0,0.0001415259729501857,300.78029429226575,300.73987320012134,5.720634393447194e-06
11,19,contact,0.0014515301413821897,-4.84698586178103e-05,4.84698586178103e-05,0.0001348191269133533,0.0001348191269133533,0.0,0.0001348191269133533,300.95979252486404,300.85845174713705,1.366267517387286e-05
12,36,contact,0.0014659243663900266,-3.407563360997346e-05,3.407563360997346e-05,0.00011304141985900588,0.00011304141985900588,0.0,0.00011304141985900588,300.57411861762023,300.5511456575565,2.5968960239677827e-06
12,50,contact,0.001423137692389602,-7.686230761039812e-05,7.686230761039812e-05,0.00016977445436195426,0.0003086808261126441,0.0,0.0003086808261126441,300.57411861762023,300.597211431726,-7.128308935437963e-06
12,62,contact,0.001483841482301934,-1.6158517698066114e-05,1.6158517698066114e-05,7.784243146751515e-05,7.784243146751515e-05,0.0,7.784243146751515e-05,300.57411861762023,300.58942249364907,-1.1912909209621858e-06
12,234,contact,0.0016933784731465076,-5.6621526853492445e-05,5.6621526853492445e-05,0.00015577666273064382,0.00015577666273064382,0.0,0.00015577666273064382,300.57411861762023,300.56988210424805,6.599499147315323e-07
12,243,contact,0.0016876654854857931,-6.233451451420689e-05,6.233451451420689e-05,0.00016344660270149422,0.00016344660270149422,0.0,0.00016344660270149422,300.57411861762023,300.6227431130054,-7.94750857878277e-06
12,305,contact,0.0017058488198547952,-4.415118014520483e-05,4.415118014520483e-05,0.0001375570221687898,0.0001375570221687898,0.0,0.0001375570221687898,300.57411861762023,300.4795377500544,1.3010262496493492e-05
13,26,contact,0.0014428261417786968,-5.717385822130326e-05,5.717385822130326e-05,0.00014642471387367887,0.00014642471387367887,0.0,0.00014642471387367887,300.65367669488455,300.6407720862398,1.8895536284608113e-06
13,273,contact,0.001668468350014468,-8.153164998553212e-05,8.153164998553212e-05,0.00018692815654171841,0.00018692815654171841,0.0,0.00018692815654171841,300.65367669488455,300.72485135748536,-1.330454847244834e-05
13,285,contact,0.0016870556756076543,-6.294432439234578e-05,6.294432439234578e-05,0.00016424414456926934,0.00016424414456926934,0.0,0.00016424414456926934,300.65367669488455,300.6637855640971,-1.660322576379311e-06
13,330,contact,0.0016932469254659823,-5.675307453401773e-05,5.675307453401773e-05,0.00015595751417890944,0.00015595751417890944,0.0,0.00015595751417890944,300.65367669488455,300.56983772444966,1.3075317420345612e-05
14,16,contact,0.0014936288356549629,-6.371164345037169e-06,6.371164345037169e-06,4.8879306760519205e-05,4.8879306760519205e-05,0.0,4.8879306760519205e-05,300.7569704193697,300.8025138756861,-2.226132572224061e-06
14,25,contact,0.0014598814567628432,-4.0118543237156875e-05,4.0118543237156875e-05,0.0001226558344064147,0.0001226558344064147,0.0,0.0001226558344064147,300.7569704193697,300.688776389158,8.364395677147075e-06
14,32,contact,0.0014399598887121822,-6.0040111287817857e-05,6.0040111287817857e-05,0.00015005013073280443,0.00015005013073280443,0.0,0.00015005013073280443,300.7569704193697,300.7661234176045,-1.3734085817304644e-06
14,40,contact,0.001425863504161601,-7.413649583839902e-05,7.413649583839902e-05,0.00016673687636332773,0.00016673687636332773,0.0,0.00016673687636332773,300.7569704193697,300.74870582800463,1.3780121486274494e-06
