method,replicate,high_count,high_type_counts,high_particle_volume_m3,effective_conductivity_W_mK,improvement_vs_homogeneous_percent,improvement_vs_random_mean_percent,heat_rate_hot_W,relative_energy_balance_error,thermally_solved_particles
homogeneous,0,0,{},0.0,0.09365574046715801,0.0,-15.433142511343146,0.001439548157465886,3.7476967910437684e-13,491
random,1,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11073938031319415,18.24088919784561,-0.007395738737259183,0.0017021345418188664,2.49920058576475e-12,491
random,2,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11087689565617677,18.387719859048744,0.1167743372720631,0.0017042482398968112,3.161414018100236e-12,491
random,3,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11445700170466751,22.21034304331171,3.349446637836073,0.0017592767415127324,5.423239501062244e-14,491
random,4,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11057826807871785,18.068863186762172,-0.15287273037359883,0.0016996581445459528,3.941548625680357e-12,491
random,5,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11245517447983931,20.07291162176401,1.5418880536580692,0.0017285073868667457,2.0983942419869026e-12,491
random,6,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.1164196449046024,24.305936105888716,5.121623836607747,0.0017894438128330428,3.874046584281565e-13,491
random,7,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.10922392016841873,16.622771464521136,-1.3757870562764452,0.0016788409578031654,1.2883789402756472e-12,491
random,8,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11106373024803297,18.587210665404296,0.2854774431857221,0.0017071200061240163,1.7746132079091453e-12,491
random,9,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11169955914184768,19.266110742050067,0.8596019034931457,0.0017168930996684052,2.445763813039432e-12,491
random,10,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.10983467636564444,17.27490041484414,-0.8243020962145131,0.0016882286680918416,3.700173652454913e-12,491
random,11,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11068055240304082,18.178076272700938,-0.0605146556288072,0.0017012303195122957,6.194602221514743e-13,491
random,12,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11343218734337995,21.116107541915063,2.4240860607796844,0.0017435246945140394,1.072807052207158e-12,491
random,13,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.1068209896394168,14.05706591671807,-3.5455236104656285,0.001641906390863766,4.028020896294609e-13,491
random,14,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11371125041225696,21.414074401698603,2.6760672704562394,0.0017478140709539123,3.681965102540337e-12,491
random,15,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11210738015500149,19.70155763630299,1.227845657994786,0.0017231615674113655,2.038712994606196e-12,491
random,16,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11142257962473716,18.970368574267372,0.6095020459304878,0.0017126357487412395,2.76938679297565e-12,491
random,17,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11371689496710052,21.420101319872977,2.681164045759732,0.0017479008313434435,3.824696730880779e-13,491
random,18,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11070733333047601,18.206671345786262,-0.036332700923957795,0.0017016419593600218,9.576373315671056e-13,491
random,19,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.1124973253359012,20.11791778566987,1.5799483521494517,0.0017291552722699987,8.038301750089356e-13,491
random,20,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11117656412289839,18.707687930655315,0.38736128039678075,0.0017088543343761026,9.910287608211965e-13,491
random,21,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11390783504203465,21.623975715592557,2.853574215443788,0.0017508357014505696,1.9550909866272656e-12,491
random,22,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.1081557226483368,15.482214020040196,-2.3403206449269187,0.0016624220841262997,7.404877247447096e-13,491
random,23,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11108499241460838,18.60991313560991,0.3046762088109167,0.0017074468191155606,5.030346781093237e-13,491
random,24,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.10864581733099223,16.005507819449406,-1.8977875233335384,0.0016699551503738283,1.0582616789174034e-13,491
random,25,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.10992541599222884,17.371786762794407,-0.7423683564174555,0.0016896233937285956,2.3825680215962476e-12,491
