method,replicate,high_count,high_type_counts,high_particle_volume_m3,effective_conductivity_W_mK,improvement_vs_homogeneous_percent,improvement_vs_random_mean_percent,heat_rate_hot_W,relative_energy_balance_error,thermally_solved_particles
random,45,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.10187625321184929,18.256124213576406,-0.06525911722659039,0.0015659026544355076,5.532128918500381e-13,499
random,46,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.10094786729013018,17.17847051690333,-0.9759522729052117,0.0015516327737388014,5.272761527108953e-13,499
random,47,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.10271618955139829,19.23110722453043,0.7586700890851672,0.0015788130089311875,1.4022818558569301e-13,499
random,48,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.10392774340296627,20.63745716620453,1.9471346861311245,0.0015974353603855223,2.4162227967189155e-13,499
random,49,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.10234295524027824,18.797863542464512,0.39254871148817205,0.0015730761607444569,9.43134407508306e-13,499
random,50,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.10193936074762405,18.329378307186172,-0.003354256804533051,0.0015668726573033899,2.6402157125233923e-12,499
random,51,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.10216688885529356,18.593488846338936,0.21983772137135205,0.0015703699086895148,2.3456056056674534e-12,499
random,52,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.10301406314280287,19.576873537233674,1.0508669380499214,0.001583391515037971,5.354620703921938e-13,499
random,53,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.0987100725012152,14.580878534676378,-3.1711001638862313,0.0015172364479065484,2.899806699223962e-13,499
random,54,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.10107516817209442,17.32623909334241,-0.8510774345384164,0.0015535894690696089,3.898157534947982e-12,499
random,55,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.10180026177622108,18.167914720514954,-0.1398023418681893,0.0015647346178517796,2.347539907709029e-13,499
random,56,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.10411010753980948,20.849142179529334,2.1260234083521956,0.0016002384128825826,2.2152370513123407e-12,499
random,57,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.10046939633902975,16.623070034042442,-1.4453047373968575,0.001544278371620769,1.5527132729006314e-12,499
random,58,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.09868563599976636,14.552513082870156,-3.1950709653574383,0.0015168608433738188,2.0345129727910054e-12,499
random,59,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.10360764214291003,20.265889375117663,1.6331337735391749,0.0015925152009076517,5.087838201330488e-12,499
random,60,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.0997831115539944,15.826442986753374,-2.1185106121916375,0.0015337297390130224,1.5476991650195385e-12,499
random,61,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.10147259647624979,17.787566727805526,-0.4612231422662427,0.0015596981942808765,9.98632201219426e-13,499
random,62,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.1001267257178918,16.225304134138696,-1.7814448942236716,0.0015390113067423506,4.294508048455341e-13,499
random,63,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.10314667715609992,19.73080950105741,1.180953652455341,0.0015854298765686542,2.271488628637499e-12,499
random,64,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.10181085603255698,18.18021234291183,-0.1294099861582465,0.001564897458293935,1.6189965823231896e-12,499
random,65,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.1026548219844385,19.159872855457284,0.6984720379261677,0.0015778697504880371,9.592339496464588e-13,499
random,66,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.10089333358530862,17.115168772209266,-1.0294466986315642,0.0015507945560929415,2.8311842470910337e-12,499
random,67,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.1016536644406175,17.99774716741045,-0.2836058906420469,0.0015624813237845403,4.632460941025197e-13,499
random,68,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.10236636837095558,18.825041083867134,0.4155156451329578,0.0015734360354190788,3.5237486270994848e-12,499
random,69,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.10088641309134273,17.10713558716126,-1.036235304901012,0.0015506881837094907,6.363889450908172e-13,499
random,70,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.1006262968703998,16.805197351664614,-1.2913943465795774,0.0015466900323445275,3.305271241670481e-12,499
random,71,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.10239034657989082,18.852874557958167,0.43903688802546803,0.001573804595705078,8.793185994863039e-13,499
random,72,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.102782427824045,19.30799542124799,0.8236460221880959,0.0015798311332113082,1.6264770928821415e-13,499
random,73,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.10163850382705278,17.98014899959075,-0.29847757997542024,0.0015622482955343305,2.0320354774022227e-13,499
random,74,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.10655033137081693,23.681710156567814,4.519742538762195,0.0016377462015371707,7.181469971400428e-13,499
random,75,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.10118338508157992,17.45185533742939,-0.7449228747895442,0.001555252831634247,1.248965166764227e-12,499
random,76,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.1008739057965554,17.092617344103477,-1.0485042412263113,0.0015504959386524746,7.945009578345883e-13,499
random,77,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.10029515969065927,16.42081926330188,-1.6162208612061746,0.0015416002437785923,2.192316085641331e-12,499
random,78,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.10478091057888646,21.627798294286272,2.784042581418289,0.001610549081231464,2.2259631484185354e-12,499
random,79,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.10320866785797496,19.802767193943673,1.2417629631014782,0.0015863827129908438,3.4964944266043043e-13,499
random,80,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.10626343304664204,23.34868373686094,4.238311795264993,0.0016333363922517393,1.8931462071079756e-12,499
random,81,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.09958057363236775,15.591340606534953,-2.3171886561770716,0.001530616602643161,3.182870245506302e-12,499
random,82,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.0995096238440837,15.508983367122164,-2.3867863149475532,0.001529526059378141,9.251889935784536e-13,499
random,83,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.10188752966823691,18.269213721535536,-0.05419756253013386,0.0015660759807253279,1.7537469299977632e-12,499
random,84,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.10128291671547172,17.567389869664417,-0.6472880705144735,0.0015567826960020243,1.0393636352530354e-12,499
random,85,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.10321249118190153,19.807205239660064,1.2455134238209098,0.0015864414799055724,3.853382306737299e-12,499
random,86,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.10219300965741696,18.62380940410464,0.24546072486386628,0.0015707714019923354,1.6347537407783787e-12,499
random,87,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.10012812193179914,16.22692483415513,-1.7800752887400795,0.0015390327674360328,1.9777286380371463e-12,499
random,88,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.10147859416301584,17.794528734837,-0.455339756747386,0.001559790382532126,1.8837068880152565e-12,499
random,89,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.10439348726055137,21.178084267593512,2.4040026043958607,0.0016045941390006226,4.950077357612604e-13,499
random,90,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.10603332207833395,23.081575059487804,4.012586179459965,0.0016297994406587215,7.91232363801191e-13,499
random,91,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.09939431468703495,15.37513456949744,-2.499897961359554,0.00152775368446828,1.4448897395058575e-13,499
random,92,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.10319868379164093,19.791177869137066,1.2319691686637047,0.0015862292515561951,1.3369438543015252e-13,499
random,93,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.1006033294598086,16.778537194129296,-1.3139240544734032,0.0015463370086704483,2.501114548772038e-12,499
random,94,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.10204457863424664,18.451513339420387,0.09985843412545492,0.0015684899229836831,1.4574093380976206e-12,499
random,95,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.10496428008936715,21.8406503272649,2.9639175173131305,0.0016133675869592625,3.69176442052617e-12,499
random,96,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.10176433849333452,18.126215619210573,-0.1750410148046666,0.0015641824541997543,2.491156065233751e-13,499
random,97,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.09999529785209521,16.072745029020762,-1.9103680662002298,0.0015369911770513843,7.72701286430948e-13,499
random,98,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.1034668258157904,20.102432312788032,1.4950010613604015,0.0015903507646089794,1.0487853744391083e-12,499
random,99,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.10111134078506961,17.368227612533715,-0.8155941831352487,0.0015541454650833016,2.662953131346582e-12,499
random,100,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.10133101111254746,17.623216981628765,-0.6001102350705168,0.0015575219374019582,9.727401453866284e-13,499
degree,1,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.10376388788951896,20.447256630354318,1.7864018581921215,0.0015949167971741575,3.611023440498654e-13,499
heat_path,1,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11045324644557976,28.212143847689354,8.348277593666719,0.0016977364827158333,9.770829223444781e-14,499
swap_optimized,1,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.15470106174014717,79.57421279591355,51.752837701469126,0.0023778534799384623,4.86233994858212e-13,499
swap_optimized,2,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.15600268073055626,81.08510873246205,53.02965101599237,0.00239786018972496,2.3544565178342596e-12,499
swap_optimized,3,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.15480393722086389,79.69362880546065,51.85375262702334,0.002379434741353678,8.128891463582438e-14,499
swap_optimized,4,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.14989571050484357,73.99624742462888,47.03906471305572,0.00230399218235806,2.0234744620162952e-13,499
swap_optimized,5,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.14930048959919118,73.30532569228978,46.45518726272697,0.002294843259358326,4.046830689098384e-12,499
