id,type,x_m,y_m,z_m,radius_m,conductivity_W_mK,temperature_K,g_hot_W_K,g_cold_W_K,hot_link,cold_link
1,1,0.0153486,0.0102396,0.0123436,0.00075,1.0,300.1673076572,0.0,0.0,none,none
2,1,0.00526612,0.0143938,0.00668311,0.00075,1.0,300.52519148004353,0.0,0.0,none,none
3,1,0.0015672,0.0131597,0.0146377,0.00075,1.0,300.0446187098351,0.0,0.00022626630007870047,none,contact
4,1,0.00999458,0.00113472,0.00944923,0.00075,1.0,300.3056241215895,0.0,0.0,none,none
5,1,0.00928481,0.00176466,0.00149975,0.00075,1.0,300.89925398973094,0.0,0.0,none,none
6,1,0.0121023,0.0090092,0.0146609,0.00075,1.0,300.0330557616697,0.0,0.00034755782044330744,none,contact
7,1,0.00111338,0.00184047,0.014653,0.00075,1.0,300.0306223305749,0.0,0.00031160301434887076,none,contact
8,1,0.011869,0.00174644,0.00644736,0.00075,1.0,300.4971966900001,0.0,0.0,none,none
9,1,0.0107321,0.00258223,0.00698757,0.00075,1.0,300.43467115490233,0.0,0.0,none,none
10,1,0.00671024,0.00902743,0.0146724,0.00075,1.0,300.02297057851456,0.0,0.00039407669120528505,none,contact
11,1,0.00608027,0.00738984,0.00687552,0.00075,1.0,300.50253564896894,0.0,0.0,none,none
12,1,0.0118054,0.0144122,0.00708916,0.00075,1.0,300.5542784295855,0.0,0.0,none,none
13,1,0.00240753,0.0142308,0.00635499,0.00075,1.0,300.5438375256655,0.0,0.0,none,none
14,1,0.00987772,0.00370547,0.00736107,0.00075,10.0,300.4230222747327,0.0,0.0,none,none
15,1,1.65985e-05,0.00438167,0.00213117,0.00075,1.0,300.82722486216585,0.0,0.0,none,none
16,1,0.000541365,0.00928478,0.0146318,0.00075,1.0,300.0559207901106,0.0,0.00018302032278221333,none,contact
17,1,0.0142853,0.00662991,0.0133666,0.00075,1.0,300.12862117889273,0.0,0.0,none,none
18,1,0.0094891,0.00201548,0.00499725,0.00075,10.0,300.52877917808803,0.0,0.0,none,none
