id_i,id_j,edge_kind,distance_m,surface_gap_m,overlap_m,contact_radius_m,g_contact_W_K,g_gap_W_K,g_total_W_K,T_i_K,T_j_K,heat_i_to_j_W
1,84,contact,0.001499995997661328,-4.002338672070768e-09,4.002338672070768e-09,1.2251028536521078e-06,1.2251028536521078e-06,0.0,1.2251028536521078e-06,300.89552362433665,300.8266220213637,8.441155042339185e-08
1,280,contact,0.001605223648503894,-0.00014477635149610598,0.00014477635149610598,0.00024909236797631,0.00024909236797631,0.0,0.00024909236797631,300.89552362433665,300.84176009224404,1.3392085519716786e-05
1,439,contact,0.0018677840111300428,-0.00013221598886995725,0.00013221598886995725,0.0002489502857656373,0.0002489502857656373,0.0,0.0002489502857656373,300.89552362433665,300.922454268146,-6.704391472190483e-06
1,492,contact,0.0019021427922477322,-9.785720775226789e-05,9.785720775226789e-05,0.00021417414907937786,0.00021417414907937786,0.0,0.00021417414907937786,300.89552362433665,300.9271432461589,-6.772105597990927e-06
2,6,contact,0.0014953985685762835,-4.601431423716541e-06,4.601431423716541e-06,4.153958093064617e-05,4.153958093064617e-05,0.0,4.153958093064617e-05,300.35820044075183,300.38597535216377,-1.1537581804377585e-06
2,81,contact,0.001484290945199087,-1.5709054800912975e-05,1.5709054800912975e-05,7.6752169678403e-05,7.6752169678403e-05,0.0,7.6752169678403e-05,300.35820044075183,300.2964882575744,4.736543954456928e-06
2,204,contact,0.0017131125435592373,-3.688745644076278e-05,3.688745644076278e-05,0.0001257334875965192,0.0001257334875965192,0.0,0.0001257334875965192,300.35820044075183,300.4598366323933,-1.2779072841112657e-05
2,209,contact,0.0017199732314486763,-3.0026768551323765e-05,3.0026768551323765e-05,0.00011343991843008559,0.00011343991843008559,0.0,0.00011343991843008559,300.35820044075183,300.38345526206535,-2.864904869772571e-06
2,236,contact,0.0017094952061939219,-4.050479380607818e-05,4.050479380607818e-05,0.00013175430674350677,0.00013175430674350677,0.0,0.00013175430674350677,300.35820044075183,300.2914404505231,8.795916230788016e-06
3,53,contact,0.001458644778415911,-4.135522158408905e-05,4.135522158408905e-05,0.00012453195611582352,0.00012453195611582352,0.0,0.00012453195611582352,300.64216174989764,300.6974332945867,-6.883073577670407e-06
3,135,contact,0.0016654643194316716,-8.453568056832842e-05,8.453568056832842e-05,0.00019034068767981917,0.00019034068767981917,0.0,0.00019034068767981917,300.64216174989764,300.65792731642256,-3.0008287740151053e-06
3,210,contact,0.0017194025771761542,-3.059742282384586e-05,3.059742282384586e-05,0.00011451279932924378,0.00011451279932924378,0.0,0.00011451279932924378,300.64216174989764,300.59760179880215,5.102684737919162e-06
3,494,contact,0.001905375169855008,-9.4624830144992e-05,9.4624830144992e-05,0.00021060719154498262,0.00021060719154498262,0.0,0.00021060719154498262,300.64216174989764,300.6301861171392,2.522154382228193e-06
4,356,contact,0.0016991711737597245,-5.0828826240275574e-05,5.0828826240275574e-05,0.00014759330159056614,0.00014759330159056614,0.0,0.00014759330159056614,300.9532011456778,300.88132487749203,1.060845572754337e-05
5,105,contact,0.0016801861944799458,-6.981380552005425e-05,6.981380552005425e-05,0.0001729745714425607,0.0001729745714425607,0.0,0.0001729745714425607,300.66708368111074,300.6945059535315,-4.743355819965379e-06
5,374,contact,0.0016915748941566259,-5.842510584337418e-05,5.842510584337418e-05,0.00015823820991066537,0.00015823820991066537,0.0,0.00015823820991066537,300.66708368111074,300.61409585760924,8.384698337939047e-06
5,475,contact,0.0019378272907411025,-6.217270925889759e-05,6.217270925889759e-05,0.00017071454965851107,0.00017071454965851107,0.0,0.00017071454965851107,300.66708368111074,300.6943406592486,-4.653162747858469e-06
5,500,contact,0.001904742869579403,-9.525713042059713e-05,9.525713042059713e-05,0.00021130967768811466,0.00021130967768811466,0.0,0.00021130967768811466,300.66708368111074,300.66229535224227,1.0118202298614245e-06
6,127,contact,0.001627107659154534,-0.0001228923408454661,0.0001228923408454661,0.00022949541624317537,0.00022949541624317537,0.0,0.00022949541624317537,300.38597535216377,300.4541582881949,-1.564767128514397e-05
6,146,contact,0.0017051318021826679,-4.486819781733217e-05,4.486819781733217e-05,0.00013866949064592218,0.00013866949064592218,0.0,0.00013866949064592218,300.38597535216377,300.3496174380633,5.041733429257497e-06
6,232,contact,0.0016246690090292244,-0.0001253309909707756,0.0001253309909707756,0.00023176126044837197,0.00023176126044837197,0.0,0.00023176126044837197,300.38597535216377,300.31179594568414,1.7191912745031065e-05
6,324,contact,0.0017231623644915165,-2.6837635508483552e-05,2.6837635508483552e-05,0.00010724664931525877,0.00010724664931525877,0.0,0.00010724664931525877,300.38597535216377,300.4742508459945,-9.467250929996206e-06
7,123,contact,0.0016421579943869595,-0.00010784200561304055,0.00010784200561304055,0.0002149837259087041,0.0002149837259087041,0.0,0.0002149837259087041,300.40776790151875,300.37028465605874,8.058287768143378e-06
7,146,contact,0.0016245490234819456,-0.0001254509765180544,0.0001254509765180544,0.00023187217215962615,0.00023187217215962615,0.0,0.00023187217215962615,300.40776790151875,300.3496174380633,1.3483474273500328e-05
7,217,contact,0.001613094720405779,-0.00013690527959422114,0.00013690527959422114,0.00024222652880034879,0.00024222652880034879,0.0,0.00024222652880034879,300.40776790151875,300.51904287990664,-2.6953751757230628e-05
7,260,contact,0.0016319632808445784,-0.0001180367191554216,0.0001180367191554216,0.00022491590729053278,0.00022491590729053278,0.0,0.00022491590729053278,300.40776790151875,300.372877277608,7.847456332823398e-06
7,338,contact,0.0016921820678414002,-5.781793215859981e-05,5.781793215859981e-05,0.0001574138297045627,0.0001574138297045627,0.0,0.0001574138297045627,300.40776790151875,300.46847036030175,-9.555406509515129e-06
7,496,contact,0.0018898488508261536,-0.00011015114917384641,0.00011015114917384641,0.00022722973215501643,0.00022722973215501643,0.0,0.00022722973215501643,300.40776790151875,300.3764342383367,7.119939892296707e-06
8,171,contact,0.0016615963275895729,-8.840367241042717e-05,8.840367241042717e-05,0.00019464657247405452,0.00019464657247405452,0.0,0.00019464657247405452,300.0608516613352,300.0763955822061,-3.0255709203224805e-06
8,273,contact,0.001703287664877838,-4.671233512216198e-05,4.671233512216198e-05,0.000141490537475876,0.000141490537475876,0.0,0.000141490537475876,300.0608516613352,300.0777116492858,-2.385528756962625e-06
8,383,contact,0.001675649291625489,-7.435070837451111e-05,7.435070837451111e-05,0.00017850655255021285,0.00017850655255021285,0.0,0.00017850655255021285,300.0608516613352,300.12620862392777,-1.1666646077548543e-05
9,81,contact,0.001498674751238574,-1.325248761426109e-06,1.325248761426109e-06,2.2292785504166834e-05,2.2292785504166834e-05,0.0,2.2292785504166834e-05,300.2864202963907,300.2964882575744,-2.2444289913299703e-07
9,124,contact,0.0017486826441638864,-1.317355836113641e-06,1.317355836113641e-06,2.3760914810253662e-05,2.3760914810253662e-05,0.0,2.3760914810253662e-05,300.2864202963907,300.0704125615802,5.132541385187898e-06
9,239,contact,0.0017496460178670359,-3.539821329641771e-07,3.539821329641771e-07,1.2316924470549406e-05,1.2316924470549406e-05,0.0,1.2316924470549406e-05,300.2864202963907,300.2000232619895,1.0641457471992354e-06
10,23,contact,0.001415916434151394,-8.408356584860602e-05,8.408356584860602e-05,0.0001775706540879637,0.0001775706540879637,0.0,0.0001775706540879637,300.5695599142341,300.5075587713858,1.100958348977687e-05
10,114,contact,0.0016188372286922484,-0.0001311627713077516,0.0001311627713077516,0.00023709199960089474,0.00023709199960089474,0.0,0.00023709199960089474,300.5695599142341,300.60182767493797,-7.65042790792133e-06
10,386,contact,0.0016989323871773117,-5.106761282268834e-05,5.106761282268834e-05,0.00014793958152283703,0.00014793958152283703,0.0,0.00014793958152283703,300.5695599142341,300.60959070067923,-5.9221377947224786e-06
10,452,contact,0.0018957813361514032,-0.00010421866384859686,0.00010421866384859686,0.00022102601357991728,0.00022102601357991728,0.0,0.00022102601357991728,300.5695599142341,300.55319176959773,3.617785758677234e-06
11,42,contact,0.001476776613777453,-2.322338622254695e-05,2.322338622254695e-05,9.332078993158548e-05,9.332078993158548e-05,0.0,9.332078993158548e-05,300.35007512437255,300.32751207116434,2.1056019486591476e-06
11,271,contact,0.001734707693820489,-1.529230617951108e-05,1.529230617951108e-05,8.095582440754185e-05,8.095582440754185e-05,0.0,8.095582440754185e-05,300.35007512437255,300.34049594015374,7.754907555852976e-07
11,482,contact,0.0019810398753432506,-1.896012465674949e-05,1.896012465674949e-05,9.427384808551797e-05,9.427384808551797e-05,0.0,9.427384808551797e-05,300.35007512437255,300.38063601440456,-2.8810927042356183e-06
12,273,contact,0.0016433993218022212,-0.00010660067819777885,0.00010660067819777885,0.00021374284769766033,0.00021374284769766033,0.0,0.00021374284769766033,300.0538300545709,300.0777116492858,-5.104520061925789e-06
12,370,contact,0.0016549920030018274,-9.500799699817264e-05,9.500799699817264e-05,0.00020178630528164404,0.00020178630528164404,0.0,0.00020178630528164404,300.0538300545709,300.067505637861,-2.7595454246881715e-06
12,383,contact,0.0016681286360769668,-8.187136392303327e-05,8.187136392303327e-05,0.00018731718393032095,0.00018731718393032095,0.0,0.00018731718393032095,300.0538300545709,300.12620862392777,-1.3557749788837248e-05
13,263,contact,0.001675464635377303,-7.453536462269698e-05,7.453536462269698e-05,0.00017872808311913816,0.00017872808311913816,0.0,0.00017872808311913816,300.59750059182886,300.6555999676191,-1.0383990065404594e-05
13,346,contact,0.0017496750167959759,-3.2498320402417e-07,3.2498320402417e-07,1.1801631921491135e-05,1.1801631921491135e-05,0.0,1.1801631921491135e-05,300.59750059182886,300.5640652068235,3.945921069866226e-07
13,489,contact,0.0019275472880306266,-7.245271196937341e-05,7.245271196937341e-05,0.00018428838470083725,0.00018428838470083725,0.0,0.00018428838470083725,300.59750059182886,300.6050155508859,-1.3849196657188438e-06
14,233,contact,0.0016772305640251125,-7.276943597488757e-05,7.276943597488757e-05,0.00017659813456572714,0.00017659813456572714,0.0,0.00017659813456572714,300.6627715442208,300.6236390187215,6.910731004016722e-06
14,249,contact,0.0016961986937856085,-5.380130621439154e-05,5.380130621439154e-05,0.00015184762975861907,0.00015184762975861907,0.0,0.00015184762975861907,300.6627715442208,300.7300124338389,-1.0210369711372394e-05
14,262,contact,0.001659199224053579,-9.080077594642109e-05,9.080077594642109e-05,0.00019726788451938115,0.00019726788451938115,0.0,0.00019726788451938115,300.6627715442208,300.73996637324876,-1.522806061818371e-05
14,270,contact,0.0016328354369623424,-0.00011716456303765763,0.00011716456303765763,0.00022408343124603417,0.00022408343124603417,0.0,0.00022408343124603417,300.6627715442208,300.5863700819491,1.7120301818054716e-05
15,49,contact,0.001416777428940763,-8.322257105923699e-05,8.322257105923699e-05,0.00017665917510057005,0.00017665917510057005,0.0,0.00017665917510057005,300.5662641748849,300.504404187921,1.0928134268773814e-05
15,250,contact,0.00166085992341317,-8.914007658683012e-05,8.914007658683012e-05,0.00019545559589273552,0.00019545559589273552,0.0,0.00019545559589273552,300.5662641748849,300.6207446449213,-1.064851273547444e-05
15,302,contact,0.0016779658821385497,-7.203411786145032e-05,7.203411786145032e-05,0.0001757036277308025,0.0001757036277308025,0.0,0.0001757036277308025,300.5662641748849,300.6148378760711,-8.534575510722325e-06
15,311,contact,0.0016965258831506222,-5.34741168493778e-05,5.34741168493778e-05,0.00015138519957292172,0.00015138519957292172,0.0,0.00015138519957292172,300.5662641748849,300.5024996819738,9.653000485013746e-06
15,405,contact,0.001963322953209685,-3.667704679031483e-05,3.667704679031483e-05,0.00013111966169480484,0.00013111966169480484,0.0,0.00013111966169480484,300.5662641748849,300.5521948892445,1.8447599734572164e-06
15,436,contact,0.0019057038177534306,-9.42961822465694e-05,9.42961822465694e-05,0.00021024113638410397,0.00021024113638410397,0.0,0.00021024113638410397,300.5662641748849,300.5945051120191,-5.937406715640239e-06
16,86,contact,0.0014575152455463365,-4.248475445366357e-05,4.248475445366357e-05,0.00012622116668817412,0.00012622116668817412,0.0,0.00012622116668817412,300.62842534643215,300.6348615322037,-8.123828771030592e-07
16,152,contact,0.0017003950063735195,-4.960499362648054e-05,4.960499362648054e-05,0.00014580563426279993,0.00014580563426279993,0.0,0.00014580563426279993,300.62842534643215,300.70283366084624,-1.0849151477571635e-05
16,330,contact,0.0016815537548945617,-6.844624510543833e-05,6.844624510543833e-05,0.0001712720206139574,0.0001712720206139574,0.0,0.0001712720206139574,300.62842534643215,300.5236223384603,1.7949822941757505e-05
16,365,contact,0.00168360112998893,-6.639887001106998e-05,6.639887001106998e-05,0.0001686910151020879,0.0001686910151020879,0.0,0.0001686910151020879,300.62842534643215,300.64443049861535,-2.6999253686469717e-06
17,82,contact,0.0014003673589812072,-9.963264101879284e-05,9.963264101879284e-05,0.00019329314623660953,0.00019329314623660953,0.0,0.00019329314623660953,300.3019465897875,300.3227790503338,-4.0267718428392464e-06
17,140,contact,0.001709941722515711,-4.005827748428895e-05,4.005827748428895e-05,0.0001310260783491302,0.0001310260783491302,0.0,0.0001310260783491302,300.3019465897875,300.2081199357819,1.2293738518977718e-05
17,141,contact,0.0016793772506497756,-7.062274935022445e-05,7.062274935022445e-05,0.00017397382728062178,0.00017397382728062178,0.0,0.00017397382728062178,300.3019465897875,300.2153157754141,1.5071494336976307e-05
17,419,contact,0.001986120982040117,-1.3879017959883208e-05,1.3879017959883208e-05,8.065847549201047e-05,8.065847549201047e-05,0.0,8.065847549201047e-05,300.3019465897875,300.3677742920664,-5.309562110954185e-06
17,443,contact,0.0019194474007119859,-8.055259928801419e-05,8.055259928801419e-05,0.00019431683127371302,0.00019431683127371302,0.0,0.00019431683127371302,300.3019465897875,300.34919439171915,-9.181043156002883e-06
17,448,contact,0.0019074458199644891,-9.255418003551092e-05,9.255418003551092e-05,0.00020829011472378074,0.00020829011472378074,0.0,0.00020829011472378074,300.3019465897875,300.34442510950925,-8.847855746134715e-06
18,65,contact,0.0013669765542978407,-0.00013302344570215933,0.00013302344570215933,0.00022334679791371478,0.00022334679791371478,0.0,0.00022334679791371478,300.63583674838793,300.71795797129715,-1.8341512177533247e-05
