id,type,x_m,y_m,z_m,radius_m,conductivity_W_mK,temperature_K,g_hot_W_K,g_cold_W_K,hot_link,cold_link
402,3,0.0118278,0.0125662,0.00573439,0.00125,1.0,300.6162962388586,0.0,0.0,none,none
403,3,0.0153655,0.011464,0.00295158,0.00125,1.0,300.79432746978233,0.0,0.0,none,none
404,3,0.00460212,0.0135841,0.00950264,0.00125,1.0,300.38720357108093,0.0,0.0,none,none
405,3,0.000838549,0.00378602,0.0141523,0.00125,1.0,300.0627491906912,0.0,0.00039790375417366825,none,contact
406,3,0.00838557,0.00678246,0.00691085,0.00125,1.0,300.4710820763268,0.0,0.0,none,none
407,3,0.00516709,0.00510728,0.00444245,0.00125,1.0,300.63225335772677,0.0,0.0,none,none
408,3,0.0118508,0.00646728,0.013759,0.00125,1.0,nan,0.0,0.0,none,none
409,3,0.00429391,0.00529992,0.00971744,0.00125,10.0,300.343671572496,0.0,0.0,none,none
410,3,0.00541924,0.000355925,0.00375051,0.00125,1.0,300.7406417290679,0.0,0.0,none,none
411,3,0.00277645,0.0148528,0.00735932,0.00125,1.0,300.458727299688,0.0,0.0,none,none
412,3,0.00184993,0.0114558,0.0103433,0.00125,1.0,300.31030752494485,0.0,0.0,none,none
413,3,0.014303,0.00766937,0.00539193,0.00125,1.0,300.6174879053379,0.0,0.0,none,none
414,3,0.0100473,0.0110032,0.00428757,0.00125,1.0,300.69114819265866,0.0,0.0,none,none
415,3,0.00706197,0.00546606,0.013003,0.00125,10.0,300.1266698541226,0.0,0.0,none,none
416,3,0.00547107,0.00101032,0.0138642,0.00125,1.0,300.0968335072815,0.0,0.0,none,none
417,3,0.00943291,0.00563095,0.0133002,0.00125,1.0,300.1174553758279,0.0,0.0,none,none
418,3,0.0151634,0.0122635,0.00919075,0.00125,1.0,300.39486802955145,0.0,0.0,none,none
419,3,0.00405248,0.0128019,0.00732678,0.00125,1.0,300.4897226104348,0.0,0.0,none,none
420,3,0.0136467,0.0147456,0.0138656,0.00125,1.0,300.12285571552684,0.0,0.0,none,none
421,3,0.00740889,0.00753514,0.0106287,0.00125,1.0,300.28502811875785,0.0,0.0,none,none
422,3,0.00626991,0.00685862,0.00790011,0.00125,10.0,300.44241413919957,0.0,0.0,none,none
423,3,0.0150813,0.00173109,0.0134322,0.00125,1.0,300.1245070871286,0.0,0.0,none,none
424,3,0.00172507,0.00708167,0.00216925,0.00125,10.0,300.8631129294289,0.0,0.0,none,none
425,3,0.00626679,0.00262626,0.00449877,0.00125,1.0,300.6807080727191,0.0,0.0,none,none
426,3,0.0121512,0.00900841,0.0062369,0.00125,1.0,300.57581941607236,0.0,0.0,none,none
427,3,0.00441068,0.0040851,0.00130074,0.00125,1.0,300.9029386724954,0.0,0.0,none,none
428,3,0.00355596,0.00930857,0.0110189,0.00125,1.0,300.2668286108709,0.0,0.0,none,none
429,3,0.0102538,0.0109147,0.0139134,0.00125,1.0,300.0853990243206,0.0,0.0,none,none
430,3,0.0140258,0.0134363,0.0119348,0.00125,1.0,300.2163726794596,0.0,0.0,none,none
431,3,0.00380782,0.0126268,0.0133527,0.00125,1.0,300.11803501491477,0.0,0.0,none,none
432,3,0.00230327,0.00280122,0.00955862,0.00125,1.0,300.3466601255728,0.0,0.0,none,none
433,3,0.0145022,0.00547435,0.0131131,0.00125,1.0,300.12589559371315,0.0,0.0,none,none
434,3,0.00159002,0.00257608,0.0118737,0.00125,1.0,300.206161369725,0.0,0.0,none,none
435,3,0.0117313,0.0142079,0.00769934,0.00125,1.0,300.4477405207342,0.0,0.0,none,none
436,3,0.00192528,0.0142345,0.00108664,0.00125,1.0,300.9217547962962,0.0009037698822156003,0.0,contact,none
437,3,0.0137172,0.0109837,0.00115381,0.00125,1.0,300.9273780431548,0.0006935055875766256,0.0,contact,none
438,3,0.00340192,0.0060966,0.0118143,0.00125,10.0,300.238339193312,0.0,0.0,none,none
439,3,0.00793311,0.00672138,0.00117914,0.00125,1.0,300.9421639632956,0.0005952310475773254,0.0,contact,none
440,3,0.0054251,0.0117839,0.00120039,0.00125,1.0,300.9164964148075,0.0004980461825975582,0.0,contact,none
441,3,0.00805291,0.00172928,0.00971092,0.00125,1.0,300.31611845578436,0.0,0.0,none,none
442,3,0.0135048,0.012595,0.00745951,0.00125,1.0,300.48467356226695,0.0,0.0,none,none
443,3,0.00280207,0.00716806,0.0065841,0.00125,10.0,300.54733340767734,0.0,0.0,none,none
444,3,0.00666004,0.00283875,0.0128572,0.00125,1.0,300.1253474960457,0.0,0.0,none,none
445,3,0.0142541,0.00506974,0.00436986,0.00125,1.0,300.6874437244693,0.0,0.0,none,none
446,3,0.00483438,0.0123782,0.00510901,0.00125,1.0,300.6310044468688,0.0,0.0,none,none
447,3,0.00396555,0.0144595,0.00225751,0.00125,1.0,300.83953904603356,0.0,0.0,none,none
448,3,0.00946042,0.00518139,0.00486491,0.00125,1.0,300.6046191594188,0.0,0.0,none,none
449,3,0.00963367,0.0126271,0.00116232,0.00125,1.0,300.91984839274437,0.0006621178142898736,0.0,contact,none
