id_i,id_j,edge_kind,distance_m,surface_gap_m,overlap_m,contact_radius_m,g_contact_W_K,g_gap_W_K,g_total_W_K,T_i_K,T_j_K,heat_i_to_j_W
1,148,contact,0.0017076876810763733,-4.2312318923626736e-05,4.2312318923626736e-05,0.00013466198783349591,0.00013466198783349591,0.0,0.00013466198783349591,300.9136450703382,300.88630246821856,3.682009153969932e-06
1,243,contact,0.001707694533927674,-4.230546607232599e-05,4.230546607232599e-05,0.00013465108254669494,0.00013465108254669494,0.0,0.00013465108254669494,300.9136450703382,300.940989886914,-3.682009153973012e-06
3,65,contact,0.0014190518877053096,-8.094811229469043e-05,8.094811229469043e-05,0.00017422841935375787,0.00017422841935375787,0.0,0.00017422841935375787,300.0522113522842,300.05974924915733,-1.3133158574598015e-06
3,196,contact,0.001748567542304272,-1.4324576957281017e-06,1.4324576957281017e-06,2.477721616780887e-05,2.477721616780887e-05,0.0,2.477721616780887e-05,300.0522113522842,300.1838986828002,-3.262845454756664e-06
3,276,contact,0.0016770807068715813,-7.291929312841874e-05,7.291929312841874e-05,0.0001767798790203941,0.0001767798790203941,0.0,0.0001767798790203941,300.0522113522842,300.1144743584387,-1.100684669544276e-05
3,390,contact,0.0016135849187445938,-0.00013641508125540624,0.00013641508125540624,0.00024179248593022271,0.00024179248593022271,0.0,0.00024179248593022271,300.0522113522842,300.1161667629645,-1.5463937737079872e-05
4,117,contact,0.0016817125553958375,-6.82874446041625e-05,6.82874446041625e-05,0.00017107322317504343,0.00017107322317504343,0.0,0.00017107322317504343,300.17082639878083,300.1884011651263,-3.006571925271242e-06
4,142,contact,0.0016833612675900798,-6.66387324099202e-05,6.66387324099202e-05,0.00016899543410136457,0.00016899543410136457,0.0,0.00016899543410136457,300.17082639878083,300.21448561700436,-7.378208536210726e-06
4,229,contact,0.0016646758510920365,-8.532414890796355e-05,8.532414890796355e-05,0.0001912262858216078,0.0001912262858216078,0.0,0.0001912262858216078,300.17082639878083,300.058421053962,2.149485659620643e-05
4,268,contact,0.001676294875826754,-7.370512417324599e-05,7.370512417324599e-05,0.0001777298803239415,0.0001777298803239415,0.0,0.0001777298803239415,300.17082639878083,300.27572794848356,-1.8644139874462425e-05
4,321,contact,0.0017070118044182653,-4.2988195581734716e-05,4.2988195581734716e-05,0.00013573323982050977,0.00013573323982050977,0.0,0.00013573323982050977,300.17082639878083,300.115319997035,7.534063739742324e-06
5,109,contact,0.0017163110419734528,-3.368895802654723e-05,3.368895802654723e-05,0.00012015874861415727,0.0002184704520257405,0.0,0.0002184704520257405,300.0422994201494,300.0786699915042,-7.94589516432569e-06
5,457,contact,0.0018843381851727141,-0.00011566181482728592,0.00011566181482728592,0.00023284431644403578,0.002328443164440358,0.0,0.002328443164440358,300.0422994201494,300.1370234503897,-0.00022055952072123588
5,464,contact,0.001957119680056956,-4.2880319943044195e-05,4.2880319943044195e-05,0.00014177499770164683,0.00025777272309390336,0.0,0.00025777272309390336,300.0422994201494,300.06163616810096,-4.984486175256665e-06
6,157,contact,0.0017025460311251496,-4.745396887485039e-05,4.745396887485039e-05,0.00014260930976650414,0.00014260930976650414,0.0,0.00014260930976650414,300.31367303350845,300.3613407349191,-6.797857996330025e-06
6,220,contact,0.001717076316562547,-3.292368343745314e-05,3.292368343745314e-05,0.00011878615257942641,0.00011878615257942641,0.0,0.00011878615257942641,300.31367303350845,300.22425025239136,1.0622188121851727e-05
6,238,contact,0.0016800431024530296,-6.995689754697048e-05,6.995689754697048e-05,0.00017315174708945388,0.00017315174708945388,0.0,0.00017315174708945388,300.31367303350845,300.2313329439885,1.4257330355883061e-05
6,348,contact,0.0017198521536748448,-3.0147846325155256e-05,3.0147846325155256e-05,0.00011366840180069253,0.00011366840180069253,0.0,0.00011366840180069253,300.31367303350845,300.36827242749143,-6.206225853331997e-06
6,466,contact,0.0019479040041542094,-5.2095995845790645e-05,5.2095995845790645e-05,0.00015626899261438388,0.00015626899261438388,0.0,0.00015626899261438388,300.31367303350845,300.38966657790553,-1.1875434628127983e-05
7,26,contact,0.001444920333755464,-5.507966624453608e-05,5.507966624453608e-05,0.00014371803937467638,0.00014371803937467638,0.0,0.00014371803937467638,300.8073538821341,300.8558468701601,-6.969317162516138e-06
7,339,contact,0.001619345760639154,-0.00013065423936084604,0.00013065423936084604,0.00023663193785241916,0.00023663193785241916,0.0,0.00023663193785241916,300.8073538821341,300.73794134080214,1.6425224166648815e-05
7,445,contact,0.0018662994292449426,-0.00013370057075505742,0.00013370057075505742,0.00025034404834433987,0.00025034404834433987,0.0,0.00025034404834433987,300.8073538821341,300.84512552906034,-9.45590700414216e-06
8,10,contact,0.0014535285424442136,-4.6471457555786414e-05,4.6471457555786414e-05,0.00013201059269399523,0.0002400192594436277,0.0,0.0002400192594436277,300.2188725309848,300.28984707931636,-1.703525852988428e-05
8,11,contact,0.0014240803660833194,-7.591963391668068e-05,7.591963391668068e-05,0.00016873014762855884,0.0016873014762855884,0.0,0.0016873014762855884,300.2188725309848,300.251631347558,-5.5273999565268485e-05
8,135,contact,0.0017342667936912132,-1.5733206308786874e-05,1.5733206308786874e-05,8.211457059356642e-05,0.00014929921926102986,0.0,0.00014929921926102986,300.2188725309848,300.21637270619453,3.732218894777561e-07
8,141,contact,0.001743986845993971,-6.013154006029092e-06,6.013154006029092e-06,5.0764810672195914e-05,0.0005076481067219592,0.0,0.0005076481067219592,300.2188725309848,300.32769557131854,-5.524381039314646e-05
8,237,contact,0.0016804884581573289,-6.951154184267117e-05,6.951154184267117e-05,0.00017259971260032915,0.00031381765927332574,0.0,0.00031381765927332574,300.2188725309848,300.2192830545406,-1.2882954135328045e-07
8,457,contact,0.001948388424981016,-5.161157501898405e-05,5.161157501898405e-05,0.0001555407528275107,0.0015554075282751068,0.0,0.0015554075282751068,300.2188725309848,300.1370234503897,0.00012730867614006768
9,29,contact,0.0014785693169073952,-2.143068309260485e-05,2.143068309260485e-05,8.96465624534863e-05,8.96465624534863e-05,0.0,8.96465624534863e-05,300.1975368405353,300.3254911270801,-1.1470661939931547e-05
9,291,contact,0.0017346839310087585,-1.5316068991241567e-05,1.5316068991241567e-05,8.101869887670967e-05,8.101869887670967e-05,0.0,8.101869887670967e-05,300.1975368405353,300.21594361879926,-1.4912932254586149e-06
9,328,contact,0.001729427155245343,-2.057284475465702e-05,2.057284475465702e-05,9.389852749794099e-05,9.389852749794099e-05,0.0,9.389852749794099e-05,300.1975368405353,300.1660580741271,2.955809813182871e-06
9,420,contact,0.001978562595522315,-2.143740447768487e-05,2.143740447768487e-05,0.00010024361999107367,0.00010024361999107367,0.0,0.00010024361999107367,300.1975368405353,300.0977185642888,1.0006145352216232e-05
10,106,contact,0.0016702149755588344,-7.978502444116564e-05,7.978502444116564e-05,0.00018491506672890855,0.00018491506672890855,0.0,0.00018491506672890855,300.28984707931636,300.3307776526988,-7.568679708271574e-06
10,141,contact,0.0016639926211675338,-8.600737883246619e-05,8.600737883246619e-05,0.0001919903779201293,0.0003490734144002351,0.0,0.0003490734144002351,300.28984707931636,300.32769557131854,-1.3211902333102122e-05
10,237,contact,0.0016656533505204493,-8.434664947955077e-05,8.434664947955077e-05,0.00019012775721252438,0.00019012775721252438,0.0,0.00019012775721252438,300.28984707931636,300.2192830545406,1.3416179770504794e-05
10,374,contact,0.0016962258760259488,-5.3774123974051216e-05,5.3774123974051216e-05,0.00015180926563202997,0.00015180926563202997,0.0,0.00015180926563202997,300.28984707931636,300.35355107141964,-9.670856259028354e-06
11,141,contact,0.0016888482881490564,-6.11517118509436e-05,6.11517118509436e-05,0.00016188846934710099,0.0016188846934710101,0.0,0.0016188846934710101,300.251631347558,300.32769557131854,-0.00012313920756673743
11,430,contact,0.001970991979440241,-2.900802055975883e-05,2.900802055975883e-05,0.00011660836006645043,0.00021201520012081897,0.0,0.00021201520012081897,300.251631347558,300.22328362077553,6.010148966749815e-06
11,457,contact,0.0018838788544022682,-0.00011612114559773185,0.00011612114559773185,0.00023330620865921422,0.002333062086592142,0.0,0.002333062086592142,300.251631347558,300.1370234503897,0.0002673873397074075
11,497,contact,0.0018599787369262455,-0.00014002126307375456,0.00014002126307375456,0.00025619322213091906,0.002561932221309191,0.0,0.002561932221309191,300.251631347558,300.3318568425821,-0.00020553228067281845
12,110,contact,0.0015556948740996742,-0.00019430512590032584,0.00019430512590032584,0.00028857169886503756,0.00028857169886503756,0.0,0.00028857169886503756,300.825429894851,300.82179295690423,1.0495173619731255e-06
12,313,contact,0.0016146486137547076,-0.0001353513862452924,0.0001353513862452924,0.0002408479540338015,0.0002408479540338015,0.0,0.0002408479540338015,300.825429894851,300.8444390169606,-4.578308168074427e-06
12,334,contact,0.001657956305504159,-9.204369449584103e-05,9.204369449584103e-05,0.00019861343771526317,0.00019861343771526317,0.0,0.00019861343771526317,300.825429894851,300.93231176736526,-2.1228176129496994e-05
12,341,contact,0.0015938052946643138,-0.00015619470533568625,0.00015619470533568625,0.0002587287923695552,0.0002587287923695552,0.0,0.0002587287923695552,300.825429894851,300.82851844950613,-7.990980160833575e-07
12,492,contact,0.001906730085801344,-9.3269914198656e-05,9.3269914198656e-05,0.0002090939317163939,0.0002090939317163939,0.0,0.0002090939317163939,300.825429894851,300.7032070032452,2.5556064951606638e-05
13,174,contact,0.0016948452998430273,-5.515470015697273e-05,5.515470015697273e-05,0.00015374566217849075,0.00015374566217849075,0.0,0.00015374566217849075,300.5771451341518,300.494308059403,1.2735840910182654e-05
13,175,contact,0.001728546324227383,-2.1453675772616955e-05,2.1453675772616955e-05,9.5887603338381e-05,9.5887603338381e-05,0.0,9.5887603338381e-05,300.5771451341518,300.6464337785651,-6.643922051355773e-06
13,271,contact,0.0016736722954628837,-7.632770453711631e-05,7.632770453711631e-05,0.0001808642401721519,0.0001808642401721519,0.0,0.0001808642401721519,300.5771451341518,300.54831859182354,5.2136906749912975e-06
13,311,contact,0.0016928137128461602,-5.7186287153839855e-05,5.7186287153839855e-05,0.00015655161698371908,0.00015655161698371908,0.0,0.00015655161698371908,300.5771451341518,300.6612410131561,-1.3165345839787304e-05
13,498,contact,0.0019301325033012637,-6.986749669873633e-05,6.986749669873633e-05,0.00018097068568564539,0.00018097068568564539,0.0,0.00018097068568564539,300.5771451341518,300.56686868358264,1.8597363059164785e-06
14,70,contact,0.0014736820675437432,-2.6317932456256833e-05,2.6317932456256833e-05,9.934397148844167e-05,9.934397148844167e-05,0.0,9.934397148844167e-05,300.5707723780267,300.4349934086411,1.3488822063369993e-05
14,182,contact,0.0017339929068770725,-1.6007093122927512e-05,1.6007093122927512e-05,8.282622028662742e-05,8.282622028662742e-05,0.0,8.282622028662742e-05,300.5707723780267,300.62218239096603,-4.258097056653539e-06
14,254,contact,0.0017048835691037664,-4.511643089623362e-05,4.511643089623362e-05,0.00013905255568037207,0.00013905255568037207,0.0,0.00013905255568037207,300.5707723780267,300.6230443667487,-7.2685536222893785e-06
14,473,contact,0.0019426051318268461,-5.739486817315392e-05,5.739486817315392e-05,0.00016402391428132026,0.00016402391428132026,0.0,0.00016402391428132026,300.5707723780267,300.5778637309288,-1.163151460558679e-06
14,488,contact,0.0019604431426848367,-3.955685731516336e-05,3.955685731516336e-05,0.0001361700292519717,0.0001361700292519717,0.0,0.0001361700292519717,300.5707723780267,300.5766401885008,-7.99019923905235e-07
15,181,contact,0.0016635702394548909,-8.642976054510916e-05,8.642976054510916e-05,0.0001924612323246007,0.0001924612323246007,0.0,0.0001924612323246007,300.04641222048866,300.0548173640017,-1.6176642783802513e-06
15,278,contact,0.001700324036647134,-4.967596335286612e-05,4.967596335286612e-05,0.00014590989884103055,0.00014590989884103055,0.0,0.00014590989884103055,300.04641222048866,300.1421839426013,-1.3974042285289306e-05
15,361,contact,0.0016885415761538113,-6.145842384618874e-05,6.145842384618874e-05,0.00016229394475922218,0.00016229394475922218,0.0,0.00016229394475922218,300.04641222048866,300.08013701103874,-5.4733292945512985e-06
16,263,contact,0.0016853733947407618,-6.462660525923826e-05,6.462660525923826e-05,0.00016642450702848287,0.00030259001277905975,0.0,0.00030259001277905975,300.51226076212834,300.53107502194257,-5.693007117617889e-06
16,331,contact,0.0016392833701956476,-0.0001107166298043524,0.0001107166298043524,0.00021783017284541945,0.0003960548597189445,0.0,0.0003960548597189445,300.51226076212834,300.59989478390014,-3.470788019943925e-05
16,393,contact,0.00159579537212639,-0.0001542046278736101,0.0001542046278736101,0.00025707527625214876,0.0025707527625214877,0.0,0.0025707527625214877,300.51226076212834,300.5966507924094,-0.00021694590347426208
16,467,contact,0.001944803347212795,-5.519665278720513e-05,5.519665278720513e-05,0.00016085220232872909,0.0002924585496885983,0.0,0.0002924585496885983,300.51226076212834,300.6041314692145,-2.686837375328814e-05
