id,type,x_m,y_m,z_m,radius_m,conductivity_W_mK,temperature_K,g_hot_W_K,g_cold_W_K,hot_link,cold_link
1,1,0.00591179,0.00123945,0.00149207,0.00075,1.0,300.9136450703382,0.0,0.0,none,none
2,1,0.00558455,0.00402875,0.0146157,0.00075,1.0,nan,0.0,0.0,none,none
3,1,0.0147083,0.0134642,0.0147385,0.00075,1.0,300.0522113522842,0.0,0.0005946397552731436,none,contact
4,1,0.0151338,0.000920537,0.0132812,0.00075,1.0,300.17082639878083,0.0,0.0,none,none
5,1,0.00157012,0.00715574,0.0147222,0.00075,10.0,300.0422994201494,0.0,0.005519931508191954,none,contact
6,1,0.00469772,0.0105231,0.0109454,0.00075,1.0,300.31367303350845,0.0,0.0,none,none
7,1,0.00828372,0.0116994,0.00299937,0.00075,1.0,300.8073538821341,0.0,0.0,none,none
8,1,0.00190232,0.00654969,0.0115956,0.00075,10.0,300.2188725309848,0.0,0.0,none,none
9,1,0.0062023,0.00721302,0.0121365,0.00075,1.0,300.1975368405353,0.0,0.0,none,none
10,1,0.00163661,0.00747783,0.010509,0.00075,1.0,300.28984707931636,0.0,0.0,none,none
11,1,0.000606162,0.00598328,0.0114308,0.00075,10.0,300.251631347558,0.0,0.0,none,none
12,1,0.0030808,0.00604266,0.00260927,0.00075,1.0,300.825429894851,0.0,0.0,none,none
13,1,0.00960633,0.00692541,0.00668247,0.00075,1.0,300.5771451341518,0.0,0.0,none,none
14,1,0.00365344,0.00918338,0.00697451,0.00075,1.0,300.5707723780267,0.0,0.0,none,none
15,1,0.00407534,0.0117884,0.0146893,0.00075,1.0,300.04641222048866,0.0,0.000453868305294946,none,contact
16,1,0.014471,0.00519684,0.00651377,0.00075,10.0,300.51226076212834,0.0,0.0,none,none
17,1,0.00381416,0.00286625,0.000647837,0.00075,1.0,300.96472989673475,0.0005536144868046719,0.0,contact,none
18,1,0.0060671,0.00163167,0.00962229,0.00075,1.0,300.3704868788699,0.0,0.0,none,none
19,1,0.00853824,0.00673657,0.0146829,0.00075,1.0,300.0496727969492,0.0,0.0004321995355750696,none,contact
20,1,0.00986709,0.0150657,0.0015093,0.00075,1.0,300.9044616345644,0.0,0.0,none,none
21,1,0.0111018,0.00145433,0.00470879,0.00075,1.0,300.72977401146045,0.0,0.0,none,none
22,1,0.00558971,0.009336,0.000678547,0.00075,1.0,300.9465462927798,0.0004629892007379869,0.0,contact,none
23,1,0.0125775,0.0063983,0.00860763,0.00075,1.0,300.42219893947265,0.0,0.0,none,none
24,1,0.0026933,0.0150776,0.0131512,0.00075,10.0,300.1233477135065,0.0,0.0,none,none
25,1,0.00261832,0.0150373,0.00403652,0.00075,1.0,nan,0.0,0.0,none,none
26,1,0.00875444,0.0105211,0.00230812,0.00075,1.0,300.8558468701601,0.0,0.0,none,none
27,1,0.00389741,0.0150056,0.00991301,0.00075,1.0,nan,0.0,0.0,none,none
28,1,0.00495259,0.00889732,0.00479831,0.00075,1.0,300.6588692274156,0.0,0.0,none,none
29,1,0.00595787,0.00790682,0.0108539,0.00075,1.0,300.3254911270801,0.0,0.0,none,none
30,1,0.00786449,0.00234386,0.00978581,0.00075,1.0,300.3225856501207,0.0,0.0,none,none
31,1,0.0139166,0.00813982,0.00540148,0.00075,1.0,300.6903885502117,0.0,0.0,none,none
32,1,0.00126214,0.003391,0.0117454,0.00075,1.0,300.2068678008384,0.0,0.0,none,none
33,1,0.000356092,0.0112117,0.000631316,0.00075,10.0,300.967656472192,0.00596700930114911,0.0,contact,none
34,1,0.00475467,0.00562422,0.0109719,0.00075,1.0,300.275735684958,0.0,0.0,none,none
35,1,0.00561789,0.00372473,0.0077025,0.00075,1.0,300.49366570005543,0.0,0.0,none,none
36,1,0.0140453,0.00151107,0.00841355,0.00075,1.0,300.49739406809584,0.0,0.0,none,none
37,1,0.0141196,0.00559748,0.00199345,0.00075,1.0,300.88960085915556,0.0,0.0,none,none
38,1,0.00854774,0.0124605,0.0105383,0.00075,1.0,300.33606402873727,0.0,0.0,none,none
39,1,0.00328644,0.0130014,0.0100685,0.00075,1.0,300.3500105547982,0.0,0.0,none,none
40,1,0.00948864,0.010529,0.0146792,0.00075,1.0,300.0477757773176,0.0,0.00041916159002382855,none,contact
41,1,0.00737634,0.00690632,0.0112183,0.00075,1.0,300.2729984606314,0.0,0.0,none,none
42,1,0.00694509,0.0143102,0.00377043,0.00075,1.0,300.7649887628157,0.0,0.0,none,none
43,1,0.00226214,0.00457705,0.00917229,0.00075,1.0,300.3850420826757,0.0,0.0,none,none
44,1,0.0132374,0.00167365,0.000676614,0.00075,1.0,300.9489400426959,0.00046920997431853487,0.0,contact,none
45,1,0.00864476,0.00910376,0.00197607,0.00075,1.0,300.85550399839616,0.0,0.0,none,none
46,1,0.00208627,0.00770578,0.0133147,0.00075,1.0,300.12844945918687,0.0,0.0,none,none
47,1,0.0148654,0.00323748,0.00935801,0.00075,1.0,nan,0.0,0.0,none,none
48,1,0.0089542,0.014055,0.000745556,0.00075,1.0,300.9487078362113,0.000115464280190889,0.0,contact,none
49,1,2.20123e-05,0.00525158,0.014687,0.00075,10.0,300.04535535249954,0.0,0.0044620223951847855,none,contact
50,1,0.0116405,0.0073069,0.00799764,0.00075,1.0,300.4877619291337,0.0,0.0,none,none
51,1,0.0144815,0.00634087,0.000755866,0.00075,1.0,300.90837226954613,0.0,0.0,none,none
52,1,0.0100002,0.0104861,0.0127621,0.00075,1.0,300.1627760632578,0.0,0.0,none,none
53,1,0.0150247,0.0134322,0.0118205,0.00075,1.0,300.2605929151916,0.0,0.0,none,none
54,1,0.00266618,0.0153244,0.00255251,0.00075,1.0,300.8583504332143,0.0,0.0,none,none
55,1,0.013883,0.0141904,0.00783554,0.00075,10.0,300.62855376852906,0.0,0.0,none,none
56,1,0.00399395,0.00227173,0.00755563,0.00075,1.0,300.5016952189287,0.0,0.0,none,none
57,1,0.00745581,0.00887885,0.0144029,0.00075,1.0,nan,0.0,0.0,none,none
58,1,0.0113394,0.00456603,0.013977,0.00075,1.0,nan,0.0,0.0,none,none
59,1,0.014566,0.0100214,0.00783029,0.00075,1.0,300.51066447901627,0.0,0.0,none,none
60,1,0.00805801,0.00456962,0.0124184,0.00075,1.0,300.1738738705491,0.0,0.0,none,none
61,1,0.00527887,0.00620694,0.00986166,0.00075,1.0,300.3483934088289,0.0,0.0,none,none
62,1,0.00376549,0.00463311,0.00537431,0.00075,1.0,300.6502069320357,0.0,0.0,none,none
63,1,0.0104131,0.0137251,0.000745397,0.00075,1.0,300.97149247850643,0.00011751170154499573,0.0,contact,none
64,1,0.0144793,0.00665646,0.0132566,0.00075,1.0,300.1437638880844,0.0,0.0,none,none
65,1,0.0136454,0.0125241,0.0147257,0.00075,1.0,300.05974924915733,0.0,0.0005614235821118518,none,contact
66,1,0.00176157,0.00957105,0.000670044,0.00075,1.0,300.9637657896832,0.0004897632080914207,0.0,contact,none
67,1,0.0121652,0.0010368,0.00887662,0.00075,1.0,nan,0.0,0.0,none,none
68,1,0.00316469,0.0111554,0.00237591,0.00075,1.0,300.8669488374563,0.0,0.0,none,none
69,1,0.00877657,0.000157821,0.000698763,0.00075,1.0,300.95288552881004,0.00039205994439626187,0.0,contact,none
70,1,0.00383261,0.0087651,0.00837618,0.00075,1.0,300.4349934086411,0.0,0.0,none,none
71,1,0.007901,0.0108358,0.000697244,0.00075,1.0,300.9643414720671,0.00039782910904055294,0.0,contact,none
72,1,0.0130899,0.0100732,0.00440644,0.00075,1.0,300.71985954567776,0.0,0.0,none,none
73,1,0.0148273,0.00652979,0.0146736,0.00075,1.0,300.0457223526297,0.0,0.0003986181613415337,none,contact
74,1,0.00722449,0.00598397,0.012395,0.00075,1.0,300.16369252997805,0.0,0.0,none,none
