id,type,x_m,y_m,z_m,radius_m,conductivity_W_mK,temperature_K,g_hot_W_K,g_cold_W_K,hot_link,cold_link
1,1,0.00366944,0.000470931,0.00666665,0.00075,1.0,300.58379626095643,0.0,0.0,none,none
2,1,0.00578145,0.00467051,0.00629545,0.00075,1.0,300.57123137390477,0.0,0.0,none,none
3,1,0.001751,0.00642906,0.0037142,0.00075,1.0,300.76764025652955,0.0,0.0,none,none
4,1,0.00557271,0.00445477,0.000685917,0.00075,1.0,300.94383592861874,0.0004384620850199024,0.0,contact,none
5,1,0.00183206,0.0055522,0.000685731,0.00075,1.0,300.94177658056395,0.0004390979389612301,0.0,contact,none
6,1,0.00576255,0.00686073,0.00242845,0.00075,1.0,300.837920327045,0.0,0.0,none,none
7,1,0.0028048,0.00196979,0.0021297,0.00075,1.0,300.8543009740326,0.0,0.0,none,none
8,1,0.00374628,0.00656828,0.00320902,0.00075,1.0,nan,0.0,0.0,none,none
9,1,0.00477786,0.00499636,0.00175177,0.00075,1.0,300.87403218206526,0.0,0.0,none,none
10,1,0.00544001,0.00254523,0.00305913,0.00075,1.0,300.77182247361867,0.0,0.0,none,none
11,1,0.00552297,0.00547853,0.00287247,0.00075,1.0,300.804556460668,0.0,0.0,none,none
12,1,0.0035554,0.00496706,0.00245345,0.00075,1.0,300.83312237832416,0.0,0.0,none,none
13,1,0.00228467,0.000778919,0.000729097,0.00075,1.0,300.94806071299945,0.0002504176511350592,0.0,contact,none
14,1,0.00275021,0.00369305,0.00345048,0.00075,1.0,300.7749198141175,0.0,0.0,none,none
15,1,0.00622761,0.00893846,0.00421957,0.00075,1.0,300.7357410023913,0.0,0.0,none,none
16,1,0.00496917,0.00541691,0.00775063,0.00075,1.0,300.48151977964585,0.0,0.0,none,none
17,1,0.00416487,0.00733988,0.000781637,0.00075,1.0,300.9005348980712,0.0,0.0,none,none
18,1,0.00383707,0.00278756,0.00295935,0.00075,1.0,300.787331697427,0.0,0.0,none,none
19,1,0.000824099,0.00186506,0.00345623,0.00075,1.0,300.7968445508856,0.0,0.0,none,none
20,1,0.00462302,0.00547643,0.00630245,0.00075,1.0,300.57650202304364,0.0,0.0,none,none
21,1,0.00243676,0.00666104,0.00589304,0.00075,1.0,300.624191890958,0.0,0.0,none,none
22,1,0.00565763,0.00305307,0.00437199,0.00075,1.0,300.68292738278535,0.0,0.0,none,none
23,1,0.00309381,0.00200106,0.000699611,0.00075,1.0,300.9499053026412,0.0003888020061676636,0.0,contact,none
24,1,0.00167841,0.00494925,0.00198654,0.00075,1.0,300.8669476907512,0.0,0.0,none,none
25,1,0.00473002,0.00599859,0.00070896,0.00075,1.0,300.9509531116713,0.0003508845964131227,0.0,contact,none
26,1,0.00240708,0.00329471,0.000714153,0.00075,1.0,300.96074173662294,0.0003279344446684428,0.0,contact,none
27,1,0.00620247,0.00374995,0.00274672,0.00075,1.0,300.79493667876795,0.0,0.0,none,none
28,1,0.00458451,0.00111028,0.00566601,0.00075,1.0,300.62523201328327,0.0,0.0,none,none
29,1,0.00269831,0.00394547,0.00198324,0.00075,1.0,300.8693873844185,0.0,0.0,none,none
30,1,0.00597642,0.00433971,0.00490476,0.00075,1.0,300.65830383800903,0.0,0.0,none,none
31,1,0.00445311,0.00604776,0.00474212,0.00075,1.0,300.6650618766981,0.0,0.0,none,none
32,1,0.00325307,0.00293117,0.00593822,0.00075,1.0,300.6331103950778,0.0,0.0,none,none
33,1,0.00404294,0.00422473,0.00688685,0.00075,1.0,300.5086714816922,0.0,0.0,none,none
34,1,0.00563096,0.00649716,0.00389849,0.00075,1.0,300.73270936229136,0.0,0.0,none,none
35,1,0.0021893,0.00145485,0.00378474,0.00075,1.0,300.73652934064563,0.0,0.0,none,none
36,1,0.00464825,0.00136576,0.000698796,0.00075,1.0,300.9558475545872,0.0003919336678572026,0.0,contact,none
37,1,0.00454974,0.00463405,0.00514373,0.00075,1.0,300.64498189697264,0.0,0.0,none,none
38,1,0.00480584,0.0036672,0.00233214,0.00075,1.0,300.82160580194204,0.0,0.0,none,none
39,1,0.00407041,0.00418449,0.000718393,0.00075,1.0,300.954553681023,0.0003079301868930684,0.0,contact,none
40,1,0.0025811,0.00347024,0.00719103,0.00075,1.0,300.48778317404265,0.0,0.0,none,none
41,1,0.00404444,0.00354033,0.00415729,0.00075,1.0,300.71189473292316,0.0,0.0,none,none
42,1,0.00315173,0.00428673,0.0050097,0.00075,1.0,300.6397203672991,0.0,0.0,none,none
43,1,0.000991352,0.00374311,0.00073265,0.00075,1.0,300.9628243823468,0.00022814469093099715,0.0,contact,none
44,1,0.00254897,0.00527953,0.00594121,0.00075,1.0,300.5849894724485,0.0,0.0,none,none
45,1,0.00109119,0.0043924,0.00685899,0.00075,1.0,300.55805711442054,0.0,0.0,none,none
46,1,0.0023501,0.00512665,0.00331874,0.00075,1.0,300.77063248622824,0.0,0.0,none,none
47,1,0.00498372,0.00236159,0.00168084,0.00075,1.0,300.8522334381194,0.0,0.0,none,none
