id_i,id_j,edge_kind,distance_m,surface_gap_m,overlap_m,contact_radius_m,g_contact_W_K,g_gap_W_K,g_total_W_K,T_i_K,T_j_K,heat_i_to_j_W
1,113,contact,0.001587299497668918,-0.0001627005023310821,0.0001627005023310821,0.0002640620887467963,0.0002640620887467963,0.0,0.0002640620887467963,300.65286518215817,300.67651496653383,-6.245011460649126e-06
1,124,contact,0.0017454527675076178,-4.547232492382262e-06,4.547232492382262e-06,4.414537263753341e-05,4.414537263753341e-05,0.0,4.414537263753341e-05,300.65286518215817,300.7341752790055,-3.5894645245200356e-06
1,161,contact,0.0015939538019967834,-0.00015604619800321665,0.00015604619800321665,0.00025860576559964506,0.00025860576559964506,0.0,0.00025860576559964506,300.65286518215817,300.6251619726671,7.164209700000593e-06
1,444,contact,0.0018907479718090414,-0.00010925202819095869,0.00010925202819095869,0.0002263004379459127,0.0002263004379459127,0.0,0.0002263004379459127,300.65286518215817,300.69122385853143,-8.680585262295116e-06
1,465,contact,0.0018508408701182276,-0.0001491591298817725,0.0001491591298817725,0.00026442076721029466,0.00026442076721029466,0.0,0.00026442076721029466,300.65286518215817,300.60993795043134,1.1350851547420229e-05
2,261,contact,0.0017481163082014876,-1.8836917985124053e-06,1.8836917985124053e-06,2.8412963327973115e-05,2.8412963327973115e-05,0.0,2.8412963327973115e-05,300.3155693871608,300.4123022072016,-2.748466068431051e-06
2,263,contact,0.0017470201557160015,-2.9798442839985752e-06,2.9798442839985752e-06,3.57362018367044e-05,3.57362018367044e-05,0.0,3.57362018367044e-05,300.3155693871608,300.2820063276639,1.1994162684379923e-06
2,304,contact,0.001734517574918167,-1.5482425081833054e-05,1.5482425081833054e-05,8.145750447362912e-05,8.145750447362912e-05,0.0,8.145750447362912e-05,300.3155693871608,300.379101400181,-5.175159234813374e-06
2,448,contact,0.001979749440187823,-2.0250559812176952e-05,2.0250559812176952e-05,9.742920461523817e-05,9.742920461523817e-05,0.0,9.742920461523817e-05,300.3155693871608,300.3456063915358,-2.9264814452810262e-06
2,492,contact,0.001977222539321257,-2.277746067874285e-05,2.277746067874285e-05,0.00010332925381110961,0.00010332925381110961,0.0,0.00010332925381110961,300.3155693871608,300.2221719210592,9.650690480124477e-06
3,72,contact,0.0013836185048271075,-0.00011638149517289253,0.00011638149517289253,0.0002089092163831809,0.0002089092163831809,0.0,0.0002089092163831809,300.533229878342,300.4655233822225,1.4144511048378307e-05
3,115,contact,0.0017175124142782782,-3.248758572172187e-05,3.248758572172187e-05,0.00011799682632848685,0.00011799682632848685,0.0,0.00011799682632848685,300.533229878342,300.5777337849113,-5.251319734393993e-06
3,208,contact,0.0015552185091812667,-0.0001947814908187333,0.0001947814908187333,0.0002889252183168806,0.0002889252183168806,0.0,0.0002889252183168806,300.533229878342,300.6430254931737,-3.172272198548001e-05
3,272,contact,0.0016352326939001668,-0.00011476730609983319,0.00011476730609983319,0.00022177914313230613,0.00022177914313230613,0.0,0.00022177914313230613,300.533229878342,300.47899164786,1.2028908281307224e-05
3,366,contact,0.0016451644101730383,-0.00010483558982696175,0.00010483558982696175,0.00021196588993814387,0.00021196588993814387,0.0,0.00021196588993814387,300.533229878342,300.4822753479065,1.0800622390138905e-05
4,21,contact,0.0014678351778329884,-3.216482216701166e-05,3.216482216701166e-05,0.00010982626422049223,0.00010982626422049223,0.0,0.00010982626422049223,300.95917320879835,300.9601919633272,-1.118860040605505e-07
4,262,contact,0.0017177891120670192,-3.2210887932980796e-05,3.2210887932980796e-05,0.00011749326047476838,0.00011749326047476838,0.0,0.00011749326047476838,300.95917320879835,300.9372393448272,2.5770811927779e-06
4,295,contact,0.0017046400605981317,-4.5359939401868384e-05,4.5359939401868384e-05,0.00013942730733027933,0.00013942730733027933,0.0,0.00013942730733027933,300.95917320879835,300.8744917429008,1.1806908770879692e-05
4,423,contact,0.001988194331833788,-1.1805668166212178e-05,1.1805668166212178e-05,7.439023425767631e-05,7.439023425767631e-05,0.0,7.439023425767631e-05,300.95917320879835,300.94992612026107,6.878930824896633e-07
5,224,contact,0.0016820735661082136,-6.792643389178649e-05,6.792643389178649e-05,0.00017062042319360726,0.00017062042319360726,0.0,0.00017062042319360726,300.5646168303153,300.5327171980596,5.442728755190616e-06
5,337,contact,0.0016949367428904238,-5.5063257109576194e-05,5.5063257109576194e-05,0.00015361815895670322,0.00015361815895670322,0.0,0.00015361815895670322,300.5646168303153,300.63168703769657,-1.0303201778756162e-05
5,391,contact,0.001718295218872473,-3.170478112752705e-05,3.170478112752705e-05,0.00011656656184501941,0.00011656656184501941,0.0,0.00011656656184501941,300.5646168303153,300.5229198552426,4.8604730235600315e-06
6,8,contact,0.0014174901829995153,-8.250981700048477e-05,8.250981700048477e-05,0.00017590105563975957,0.00017590105563975957,0.0,0.00017590105563975957,300.8450061486187,300.7799007051263,1.1452116238212736e-05
6,120,contact,0.0016887014986376367,-6.12985013623633e-05,6.12985013623633e-05,0.00016208265267497228,0.00016208265267497228,0.0,0.00016208265267497228,300.8450061486187,300.9373977325866,-1.4975073014354335e-05
6,295,contact,0.0016542995473311356,-9.570045266886441e-05,9.570045266886441e-05,0.00020252031926507424,0.00020252031926507424,0.0,0.00020252031926507424,300.8450061486187,300.8744917429008,-5.971431967721303e-06
6,348,contact,0.0017126508122206352,-3.734918777936486e-05,3.734918777936486e-05,0.00012651796221321675,0.00012651796221321675,0.0,0.00012651796221321675,300.8450061486187,300.76996234789834,9.494388743877173e-06
7,36,contact,0.0014270165626228733,-7.298343737712669e-05,7.298343737712669e-05,0.0001654351504862933,0.0001654351504862933,0.0,0.0001654351504862933,300.2884789896024,300.3201346391928,-5.236957153727708e-06
7,119,contact,0.0016997518561543037,-5.024814384569634e-05,5.024814384569634e-05,0.00014674780676729964,0.00014674780676729964,0.0,0.00014674780676729964,300.2884789896024,300.2370696561481,7.544206931791752e-06
7,346,contact,0.0016493956300718154,-0.00010060436992818467,0.00010060436992818467,0.00020764430774921467,0.00020764430774921467,0.0,0.00020764430774921467,300.2884789896024,300.3151068316862,-5.5291198363396895e-06
7,402,contact,0.0019717550416824083,-2.82449583175917e-05,2.82449583175917e-05,0.0001150644350412894,0.0001150644350412894,0.0,0.0001150644350412894,300.2884789896024,300.2517317412675,4.228301368977775e-06
7,480,contact,0.0019179759424195085,-8.202405758049158e-05,8.202405758049158e-05,0.00019608359694491386,0.00019608359694491386,0.0,0.00019608359694491386,300.2884789896024,300.29361165407005,-1.0064313107230117e-06
8,124,contact,0.0016709529514920517,-7.904704850794837e-05,7.904704850794837e-05,0.0001840578890007338,0.0001840578890007338,0.0,0.0001840578890007338,300.7799007051263,300.7341752790055,8.41612540545019e-06
8,444,contact,0.0019974994292364643,-2.500570763535725e-06,2.500570763535725e-06,3.4236567371852146e-05,3.4236567371852146e-05,0.0,3.4236567371852146e-05,300.7799007051263,300.69122385853143,3.035990832768488e-06
9,105,contact,0.0016961704867435945,-5.3829513256405505e-05,5.3829513256405505e-05,0.0001518874300118425,0.0001518874300118425,0.0,0.0001518874300118425,300.04296706898236,300.07399657761533,-4.712992320791915e-06
9,500,contact,0.0019027649698268039,-9.723503017319618e-05,9.723503017319618e-05,0.0002134922021847302,0.0002134922021847302,0.0,0.0002134922021847302,300.04296706898236,300.11069324322546,-1.4459010084704349e-05
10,215,contact,0.0017091535906699552,-4.0846409330044884e-05,4.0846409330044884e-05,0.0001323087449815418,0.0001323087449815418,0.0,0.0001323087449815418,300.15764562942195,300.20910648718706,-6.808721506574996e-06
10,301,contact,0.0015736723833123592,-0.00017632761668764083,0.00017632761668764083,0.00027489812400308865,0.00027489812400308865,0.0,0.00027489812400308865,300.15764562942195,300.132851834253,6.8157677788563374e-06
10,389,contact,0.0015726942084206962,-0.00017730579157930384,0.00017730579157930384,0.0002756595661157621,0.0002756595661157621,0.0,0.0002756595661157621,300.15764562942195,300.15767119092305,-7.046272303657122e-09
11,228,contact,0.001675139478282332,-7.486052171766814e-05,7.486052171766814e-05,0.00017911750538722755,0.00017911750538722755,0.0,0.00017911750538722755,300.4094799738277,300.3590950529465,9.02482133737082e-06
11,436,contact,0.00198560078014187,-1.4399219858129975e-05,1.4399219858129975e-05,8.215615806802571e-05,8.215615806802571e-05,0.0,8.215615806802571e-05,300.4094799738277,300.31759857112877,7.548623043642962e-06
11,445,contact,0.0019276450496914618,-7.235495030853819e-05,7.235495030853819e-05,0.00018416401102584425,0.00018416401102584425,0.0,0.00018416401102584425,300.4094799738277,300.4986708735051,-1.642575383159718e-05
11,468,contact,0.0019802967971211593,-1.970320287884072e-05,1.970320287884072e-05,9.610346689613537e-05,9.610346689613537e-05,0.0,9.610346689613537e-05,300.4094799738277,300.41101676073237,-1.4769054942167937e-07
12,300,contact,0.0016874181570968102,-6.258184290318988e-05,6.258184290318988e-05,0.00016377054013360523,0.00016377054013360523,0.0,0.00016377054013360523,300.13935907094594,300.04548625703154,1.5373601438623e-05
12,330,contact,0.0016462694934912692,-0.0001037305065087308,0.0001037305065087308,0.00021084575253223534,0.00021084575253223534,0.0,0.00021084575253223534,300.13935907094594,300.1673775535839,-5.907578056609267e-06
12,421,contact,0.0019141998094193298,-8.58001905806702e-05,8.58001905806702e-05,0.00020054635208522031,0.00020054635208522031,0.0,0.00020054635208522031,300.13935907094594,300.1865602455549,-9.46602338196686e-06
13,110,contact,0.0016474637079158983,-0.00010253629208410177,0.00010253629208410177,0.00020962854094540837,0.00020962854094540837,0.0,0.00020962854094540837,300.95102054879095,300.93176680683337,4.036133834307772e-06
13,307,contact,0.0016830085515528433,-6.699144844715677e-05,6.699144844715677e-05,0.0001694420867525751,0.0001694420867525751,0.0,0.0001694420867525751,300.95102054879095,300.8700164011427,1.3725511813129743e-05
13,417,contact,0.001901601290518072,-9.839870948192804e-05,9.839870948192804e-05,0.0002147659076055922,0.0002147659076055922,0.0,0.0002147659076055922,300.95102054879095,300.9212106172541,6.402157002177418e-06
14,91,contact,0.0014504641357165641,-4.953586428343591e-05,4.953586428343591e-05,0.00013629361359318516,0.00013629361359318516,0.0,0.00013629361359318516,300.954293921292,300.9293996441703,3.392930986705137e-06
14,97,contact,0.0014095742708349916,-9.042572916500842e-05,9.042572916500842e-05,0.00018414572608908998,0.00018414572608908998,0.0,0.00018414572608908998,300.954293921292,300.94205291708494,2.2541286077678475e-06
14,233,contact,0.0016314140700557907,-0.00011858592994420936,0.00011858592994420936,0.00022543855350108408,0.00022543855350108408,0.0,0.00022543855350108408,300.954293921292,300.93287273569507,4.829161095248144e-06
14,499,contact,0.001861615552927081,-0.00013838444707291913,0.00013838444707291913,0.00025469140065073034,0.00025469140065073034,0.0,0.00025469140065073034,300.954293921292,300.8790966118741,1.9152108060808235e-05
15,85,contact,0.0014016530779761447,-9.834692202385529e-05,9.834692202385529e-05,0.0001920419114645179,0.0001920419114645179,0.0,0.0001920419114645179,300.5404885202393,300.62938583689015,-1.707201061369451e-05
15,210,contact,0.0016572300901806,-9.276990981940008e-05,9.276990981940008e-05,0.00019939541815132788,0.00019939541815132788,0.0,0.00019939541815132788,300.5404885202393,300.5387893240261,3.388119394569097e-07
15,266,contact,0.0017308505230377346,-1.9149476962265462e-05,1.9149476962265462e-05,9.059204544613048e-05,9.059204544613048e-05,0.0,9.059204544613048e-05,300.5404885202393,300.53920482457806,1.1629261568234453e-07
15,335,contact,0.0016911136994891857,-5.888630051081433e-05,5.888630051081433e-05,0.00015886153069011433,0.00015886153069011433,0.0,0.00015886153069011433,300.5404885202393,300.4358885835122,1.661690605855364e-05
16,182,contact,0.0017185364632733282,-3.146353672667181e-05,3.146353672667181e-05,0.0001161222325089358,0.0001161222325089358,0.0,0.0001161222325089358,300.7983101333897,300.7306871737097,7.852529046899378e-06
