id,type,x_m,y_m,z_m,radius_m,conductivity_W_mK,temperature_K,g_hot_W_K,g_cold_W_K,hot_link,cold_link
1,1,0.00607539,0.00679226,0.00539122,0.00075,1.0,300.65286518215817,0.0,0.0,none,none
2,1,0.00149024,0.00581491,0.0104894,0.00075,1.0,300.3155693871608,0.0,0.0,none,none
3,1,0.0140294,0.00424724,0.00688484,0.00075,1.0,300.533229878342,0.0,0.0,none,none
4,1,0.00799383,0.00871752,0.000705244,0.00075,1.0,300.95917320879835,0.00036642598161156626,0.0,contact,none
5,1,0.0106095,0.00249412,0.00642111,0.00075,1.0,300.5646168303153,0.0,0.0,none,none
6,1,0.00574238,0.00865494,0.00244507,0.00075,1.0,300.8450061486187,0.0,0.0,none,none
7,1,0.00598027,0.00364413,0.0107661,0.00075,1.0,300.2884789896024,0.0,0.0,none,none
8,1,0.00588324,0.00731666,0.00289054,0.00075,1.0,300.7799007051263,0.0,0.0,none,none
9,1,0.0107719,0.00914809,0.014687,0.00075,1.0,300.04296706898236,0.0,0.00044620223951847855,none,contact
10,1,0.00285051,0.00318146,0.01316,0.00075,1.0,300.15764562942195,0.0,0.0,none,none
11,1,0.0138602,0.0105147,0.00882241,0.00075,1.0,300.4094799738277,0.0,0.0,none,none
12,1,0.00585256,0.00197604,0.0129501,0.00075,1.0,300.13935907094594,0.0,0.0,none,none
13,1,0.00668484,0.00574064,0.00066887,0.00075,1.0,300.95102054879095,0.0004933457205652037,0.0,contact,none
14,1,0.0121966,0.00272697,0.00060993,0.00075,1.0,300.954293921292,0.0006482360681109931,0.0,contact,none
15,1,0.00234639,0.00670094,0.00675562,0.00075,1.0,300.5404885202393,0.0,0.0,none,none
16,1,0.0105842,0.00323844,0.00266462,0.00075,1.0,300.7983101333897,0.0,0.0,none,none
17,1,0.00384865,0.00994931,0.000619688,0.00075,1.0,300.9436384835492,0.0006252487504985517,0.0,contact,none
18,1,0.00528098,0.0078841,0.00630885,0.00075,1.0,300.58281742987685,0.0,0.0,none,none
19,1,0.00241125,0.00986786,0.00569115,0.00075,1.0,300.6379556903839,0.0,0.0,none,none
20,1,0.0145574,0.00424819,0.0144015,0.00075,1.0,300.0754202603803,0.0,0.0,none,none
21,1,0.00811814,0.01018,0.000720716,0.00075,1.0,300.9601919633272,0.0002963983805623774,0.0,contact,none
22,1,0.00401915,0.00948568,0.0018673,0.00075,1.0,300.84606914131257,0.0,0.0,none,none
23,1,0.00891797,0.00600958,0.00456897,0.00075,1.0,300.7361480488378,0.0,0.0,none,none
