method,replicate,high_count,high_type_counts,high_particle_volume_m3,effective_conductivity_W_mK,improvement_vs_homogeneous_percent,improvement_vs_random_mean_percent,heat_rate_hot_W,relative_energy_balance_error,thermally_solved_particles
random,65,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11196288300313165,19.203749783262005,0.6579365809891158,0.0017209405545007233,1.043037257778939e-12,497
random,66,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11039688588784176,17.536476457626883,-0.7499410485325542,0.001696870185181472,9.27872036783772e-13,497
random,67,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.10901498092704145,16.065200899575373,-1.9923143973976432,0.0016756294290869683,4.803637838298407e-13,497
random,68,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.10857346050724907,15.595126458533514,-2.3892542869629163,0.0016688429800810092,1.1410856015112348e-12,497
random,69,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.10855041130054428,15.570586612871784,-2.409976204124231,0.001668488699148763,7.663869961371515e-13,497
random,70,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.10974723530968224,16.844811658647817,-1.3339960937599482,0.0016868846435785616,1.5831591101550572e-12,497
random,71,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.10969749507143547,16.791854618286848,-1.3787140361054107,0.001686120104555509,2.988995484346117e-12,497
random,72,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11032829323332594,17.463447776991316,-0.8116078695627138,0.0016958158725581195,1.6021849354138066e-13,497
random,73,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11071346205718946,17.873526250076498,-0.4653297280437618,0.00170173616177841,1.3801191975496603e-12,497
random,74,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11057107944539751,17.721935465931903,-0.5933358986921933,0.0016995476506904842,7.423020162992107e-13,497
random,75,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11122675734220042,18.420017382478516,-0.00386211609857412,0.0017096258360054005,1.9027790349298577e-12,497
random,76,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11151820797982324,18.730316724095065,0.2581606097498357,0.0017141056172370627,1.3099441928419635e-12,497
random,77,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.10901141780733699,16.061407345691215,-1.995517747183062,0.001675574661676238,5.311092149635181e-13,497
random,78,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11142958207003818,18.63595919693102,0.17848330091949638,0.0017127433807687113,1.1060139289030373e-12,497
random,79,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11188040777043869,19.115940709955325,0.5837889124115092,0.0017196728578420081,4.3477212234652207e-13,497
random,80,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11184917091806129,19.082683706965263,0.5557060601192321,0.001719192727600545,3.1065626418264647e-12,497
random,81,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.10778460290066623,14.755251830197146,-3.0984605596580006,0.0016567177381215216,1.7381602815372134e-13,497
random,82,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.10924666226714798,16.311865541952763,-1.7840260342015246,0.0016791905182909615,4.674647482397772e-14,497
random,83,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11190321368044895,19.140221524431734,0.6042920986631506,0.001720023399149683,5.332689301646335e-14,497
random,84,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.10932812907180257,16.39860097013406,-1.7107849721957447,0.0016804427147708587,1.6532307958805291e-12,497
random,85,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11096886729373831,18.145449061407227,-0.23571288169774718,0.0017056619023240198,3.4791608833942264e-12,497
random,86,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11244944684597642,19.72178069690351,1.0953718374062227,0.001728419349499972,2.032636767652053e-12,497
random,87,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11216478763512738,19.41871199740781,0.8394548046871231,0.0017240439568071224,2.779863740897515e-12,497
random,88,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11433629639864107,21.73065663794378,2.7917052785938035,0.0017574214243691172,1.3782167553818857e-13,497
random,89,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11085690511646884,18.02624606299885,-0.33637018380333616,0.0017039409726170933,9.151136040072373e-13,497
