id_i,id_j,edge_kind,distance_m,surface_gap_m,overlap_m,contact_radius_m,g_contact_W_K,g_gap_W_K,g_total_W_K,T_i_K,T_j_K,heat_i_to_j_W
1,72,contact,0.0014507838743244982,-4.9216125675501836e-05,4.9216125675501836e-05,0.00013585303503533953,0.00013585303503533953,0.0,0.00013585303503533953,300.18488401801227,300.14931757818476,4.831808795968371e-06
1,94,contact,0.0013977053341611514,-0.00010229466583884864,0.00010229466583884864,0.00019585836640176552,0.00019585836640176552,0.0,0.00019585836640176552,300.18488401801227,300.16048543571304,4.778666471645672e-06
1,178,contact,0.0016842270892346838,-6.577291076531621e-05,6.577291076531621e-05,0.00016789398538361242,0.00016789398538361242,0.0,0.00016789398538361242,300.18488401801227,300.1909528742278,-1.0189244567414866e-06
1,282,contact,0.0016379330984200788,-0.00011206690157992126,0.00011206690157992126,0.00021915444806273163,0.00021915444806273163,0.0,0.00021915444806273163,300.18488401801227,300.20084191349866,-3.497243777563563e-06
1,478,contact,0.0019949739872990825,-5.026012700917563e-06,5.026012700917563e-06,4.8538061905633474e-05,4.8538061905633474e-05,0.0,4.8538061905633474e-05,300.18488401801227,300.28983890976747,-5.094307033312899e-06
2,62,contact,0.0014690244143988887,-3.0975585601111365e-05,3.0975585601111365e-05,0.00010777682775261463,0.00010777682775261463,0.0,0.00010777682775261463,300.5647637822019,300.49959796549024,7.02336500309204e-06
2,219,contact,0.0016546151353713646,-9.53848646286354e-05,9.53848646286354e-05,0.00020218612142772462,0.00020218612142772462,0.0,0.00020218612142772462,300.5647637822019,300.6123882933823,-9.629015200456767e-06
2,356,contact,0.0016756592693325217,-7.434073066747834e-05,7.434073066747834e-05,0.00017849457454837387,0.00017849457454837387,0.0,0.00017849457454837387,300.5647637822019,300.6122506728947,-8.476152350830544e-06
2,426,contact,0.0019817100141292115,-1.8289985870788544e-05,1.8289985870788544e-05,9.259282303144304e-05,9.259282303144304e-05,0.0,9.259282303144304e-05,300.5647637822019,300.5347396012645,2.7800236722009712e-06
2,477,contact,0.0019141829614746865,-8.581703852531355e-05,8.581703852531355e-05,0.00020056604101577298,0.00020056604101577298,0.0,0.00020056604101577298,300.5647637822019,300.5233720349553,8.301778875980292e-06
3,104,contact,0.0017050775989717556,-4.492240102824444e-05,4.492240102824444e-05,0.00013875322548875514,0.00013875322548875514,0.0,0.00013875322548875514,300.0516396514849,300.04996090571314,2.329313906066893e-07
3,246,contact,0.0017147452431483816,-3.525475685161846e-05,3.525475685161846e-05,0.0001229194106227185,0.0001229194106227185,0.0,0.0001229194106227185,300.0516396514849,300.14341597569484,-1.1281091681006022e-05
3,366,contact,0.001722004083183312,-2.799591681668795e-05,2.799591681668795e-05,0.0001095365238826522,0.0001095365238826522,0.0,0.0001095365238826522,300.0516396514849,300.05744732700646,-6.361525884707722e-07
4,30,contact,0.0014888766800511054,-1.112331994889467e-05,1.112331994889467e-05,6.458517616942375e-05,6.458517616942375e-05,0.0,6.458517616942375e-05,300.35535986055925,300.4254272358368,-4.525313776031259e-06
4,70,contact,0.0014878756193311322,-1.2124380668867814e-05,1.2124380668867814e-05,6.742879763739993e-05,6.742879763739993e-05,0.0,6.742879763739993e-05,300.35535986055925,300.3693673501868,-9.44508183503714e-07
