id,type,x_m,y_m,z_m,radius_m,conductivity_W_mK,temperature_K,g_hot_W_K,g_cold_W_K,hot_link,cold_link
1,1,0.0153486,0.0102396,0.0123436,0.00075,1.0,300.18488401801227,0.0,0.0,none,none
2,1,0.00526612,0.0143938,0.00668311,0.00075,1.0,300.5647637822019,0.0,0.0,none,none
3,1,0.0015672,0.0131597,0.0146377,0.00075,1.0,300.0516396514849,0.0,0.00022626630007870047,none,contact
4,1,0.00999458,0.00113472,0.00944923,0.00075,1.0,300.35535986055925,0.0,0.0,none,none
5,1,0.00928481,0.00176466,0.00149975,0.00075,1.0,300.908553084647,0.0,0.0,none,none
6,1,0.0121023,0.0090092,0.0146609,0.00075,1.0,300.03719495320945,0.0,0.00034755782044330744,none,contact
7,1,0.00111338,0.00184047,0.014653,0.00075,1.0,300.03657733721354,0.0,0.00031160301434887076,none,contact
8,1,0.011869,0.00174644,0.00644736,0.00075,1.0,300.5462972363261,0.0,0.0,none,none
9,1,0.0107321,0.00258223,0.00698757,0.00075,1.0,300.5032854219507,0.0,0.0,none,none
10,1,0.00671024,0.00902743,0.0146724,0.00075,1.0,300.02830600402575,0.0,0.00039407669120528505,none,contact
11,1,0.00608027,0.00738984,0.00687552,0.00075,1.0,300.530327979655,0.0,0.0,none,none
12,1,0.0118054,0.0144122,0.00708916,0.00075,1.0,300.5321615952878,0.0,0.0,none,none
13,1,0.00240753,0.0142308,0.00635499,0.00075,1.0,300.56255851594096,0.0,0.0,none,none
14,1,0.00987772,0.00370547,0.00736107,0.00075,1.0,300.497461411762,0.0,0.0,none,none
15,1,1.65985e-05,0.00438167,0.00213117,0.00075,1.0,300.82756132493984,0.0,0.0,none,none
16,1,0.000541365,0.00928478,0.0146318,0.00075,1.0,300.0616751166782,0.0,0.00018302032278221333,none,contact
17,1,0.0142853,0.00662991,0.0133666,0.00075,1.0,300.1339207353021,0.0,0.0,none,none
18,1,0.0094891,0.00201548,0.00499725,0.00075,1.0,300.66525038480563,0.0,0.0,none,none
19,1,0.00999643,0.00677516,0.00402516,0.00075,1.0,300.7379929415968,0.0,0.0,none,none
20,1,0.0122819,0.00905169,0.0114118,0.00075,1.0,300.2563203934456,0.0,0.0,none,none
21,1,0.0129044,0.0115506,0.0130535,0.00075,1.0,300.1616325859823,0.0,0.0,none,none
22,1,0.000828119,0.000136638,0.0129331,0.00075,1.0,300.144516078291,0.0,0.0,none,none
23,1,0.00420396,0.012976,0.00142036,0.00075,1.0,300.89022516906607,0.0,0.0,none,none
24,1,0.00909208,0.00176237,0.00768661,0.00075,1.0,300.4474008363317,0.0,0.0,none,none
25,1,0.00925546,0.0067989,0.00538431,0.00075,1.0,300.6290007722896,0.0,0.0,none,none
26,1,0.0125551,0.0139975,0.00482362,0.00075,1.0,300.6867356141145,0.0,0.0,none,none
