id_i,id_j,edge_kind,distance_m,surface_gap_m,overlap_m,contact_radius_m,g_contact_W_K,g_gap_W_K,g_total_W_K,T_i_K,T_j_K,heat_i_to_j_W
1,156,contact,0.0016889485227501763,-6.105147724982376e-05,6.105147724982376e-05,0.00016175573814042283,0.00016175573814042283,0.0,0.00016175573814042283,300.2857695095188,300.32179365082027,-5.827111567096098e-06
1,164,contact,0.001598167720610074,-0.0001518322793899261,0.0001518322793899261,0.0002550901348178657,0.0002550901348178657,0.0,0.0002550901348178657,300.2857695095188,300.18299691165,2.621627584593622e-05
1,320,contact,0.0016082307026356643,-0.00014176929736433577,0.00014176929736433577,0.000246491927451998,0.000246491927451998,0.0,0.000246491927451998,300.2857695095188,300.3733781975203,-2.1594834367036298e-05
1,420,contact,0.0018847549300903814,-0.0001152450699096186,0.0001152450699096186,0.0002324244533609442,0.0002324244533609442,0.0,0.0002324244533609442,300.2857695095188,300.2805821461811,1.2056700881521528e-06
2,54,contact,0.0014483399956156692,-5.166000438433082e-05,5.166000438433082e-05,0.00013918513442219343,0.00013918513442219343,0.0,0.00013918513442219343,300.18348700942454,300.13190089670206,7.180020033596143e-06
2,256,contact,0.0016965178390161418,-5.3482160983858284e-05,5.3482160983858284e-05,0.00015139658561519564,0.00015139658561519564,0.0,0.00015139658561519564,300.18348700942454,300.2153579864409,-4.82515710049632e-06
2,272,contact,0.001655801300307498,-9.419869969250205e-05,9.419869969250205e-05,0.00020092503899909187,0.00020092503899909187,0.0,0.00020092503899909187,300.18348700942454,300.157889355809,5.143209550986506e-06
2,308,contact,0.0017124211254536657,-3.7578874546334356e-05,3.7578874546334356e-05,0.00012690639049484076,0.00012690639049484076,0.0,0.00012690639049484076,300.18348700942454,300.22847867547034,-5.709729940222138e-06
2,458,contact,0.0018930534451250974,-0.00010694655487490266,0.00010694655487490266,0.00022389997230372902,0.00022389997230372902,0.0,0.00022389997230372902,300.18348700942454,300.19134767134994,-1.7600019873873852e-06
2,500,contact,0.0019474190388563016,-5.258096114369847e-05,5.258096114369847e-05,0.00015699466722187943,0.00015699466722187943,0.0,0.00015699466722187943,300.18348700942454,300.1836675286545,-2.8340556434264686e-08
3,63,contact,0.0014987756484877914,-1.2243515122086369e-06,1.2243515122086369e-06,2.1427361411948014e-05,2.1427361411948014e-05,0.0,2.1427361411948014e-05,300.8558286514552,300.8466048203163,1.9764236341622626e-07
3,269,contact,0.0017480301683895508,-1.969831610449226e-06,1.969831610449226e-06,2.905535316142935e-05,2.905535316142935e-05,0.0,2.905535316142935e-05,300.8558286514552,300.7769913589102,2.2906453771864073e-06
3,309,contact,0.001747976782459081,-2.023217540918958e-06,2.023217540918958e-06,2.944644684545846e-05,2.944644684545846e-05,0.0,2.944644684545846e-05,300.8558286514552,300.9403307903267,-2.4882877406063286e-06
5,198,contact,0.001670304748032525,-7.969525196747495e-05,7.969525196747495e-05,0.0001848110061280461,0.0001848110061280461,0.0,0.0001848110061280461,300.77714236915125,300.77383050817525,6.120683591304245e-07
5,348,contact,0.0016647187836404582,-8.528121635954181e-05,8.528121635954181e-05,0.0001911781701071488,0.0001911781701071488,0.0,0.0001911781701071488,300.77714236915125,300.83551760143126,-1.1160070086872788e-05
5,499,contact,0.0019107887733865302,-8.921122661346981e-05,8.921122661346981e-05,0.00020449391794149764,0.00020449391794149764,0.0,0.00020449391794149764,300.77714236915125,300.7255613645234,1.0548001727707337e-05
6,86,contact,0.001499996356266559,-3.6437334410572425e-09,3.6437334410572425e-09,1.168931152975429e-06,1.168931152975429e-06,0.0,1.168931152975429e-06,300.1571909433184,300.1571909433184,0.0
7,131,contact,0.0016563124221595398,-9.368757784046023e-05,9.368757784046023e-05,0.0002003791882269288,0.0002003791882269288,0.0,0.0002003791882269288,300.5665262726003,300.50565225543943,1.2197886142807294e-05
7,403,contact,0.0019990974144598354,-9.025855401646396e-07,9.025855401646396e-07,2.056907805304299e-05,2.056907805304299e-05,0.0,2.056907805304299e-05,300.5665262726003,300.51516343959287,1.0564861211552644e-06
