id_i,id_j,edge_kind,distance_m,surface_gap_m,overlap_m,contact_radius_m,g_contact_W_K,g_gap_W_K,g_total_W_K,T_i_K,T_j_K,heat_i_to_j_W
1,84,contact,0.001499995997661328,-4.002338672070768e-09,4.002338672070768e-09,1.2251028536521078e-06,2.2274597339129234e-06,0.0,2.2274597339129234e-06,300.9087722021727,300.9087722021727,0.0
1,280,contact,0.001605223648503894,-0.00014477635149610598,0.00014477635149610598,0.00024909236797631,0.0024909236797631,0.0,0.0024909236797631,300.9087722021727,300.86745354978285,0.00010292160965380659
1,439,contact,0.0018677840111300428,-0.00013221598886995725,0.00013221598886995725,0.0002489502857656373,0.0024895028576563728,0.0,0.0024895028576563728,300.9087722021727,300.947042900837,-9.527501368925977e-05
1,492,contact,0.0019021427922477322,-9.785720775226789e-05,9.785720775226789e-05,0.00021417414907937786,0.00038940754378068696,0.0,0.00038940754378068696,300.9087722021727,300.9284086886431,-7.646595964922605e-06
2,6,contact,0.0014953985685762835,-4.601431423716541e-06,4.601431423716541e-06,4.153958093064617e-05,7.552651078299303e-05,0.0,7.552651078299303e-05,300.39918834410673,300.4732001692116,-5.589854906853454e-06
2,81,contact,0.001484290945199087,-1.5709054800912975e-05,1.5709054800912975e-05,7.6752169678403e-05,7.6752169678403e-05,0.0,7.6752169678403e-05,300.39918834410673,300.3307690278331,5.251330971912058e-06
2,204,contact,0.0017131125435592373,-3.688745644076278e-05,3.688745644076278e-05,0.0001257334875965192,0.0001257334875965192,0.0,0.0001257334875965192,300.39918834410673,300.49412933861555,-1.1937262355475636e-05
2,209,contact,0.0017199732314486763,-3.0026768551323765e-05,3.0026768551323765e-05,0.00011343991843008559,0.00011343991843008559,0.0,0.00011343991843008559,300.39918834410673,300.4068528728808,-8.694635189341317e-07
2,236,contact,0.0017094952061939219,-4.050479380607818e-05,4.050479380607818e-05,0.00013175430674350677,0.00013175430674350677,0.0,0.00013175430674350677,300.39918834410673,300.2994174133931,1.3145249809330885e-05
3,53,contact,0.001458644778415911,-4.135522158408905e-05,4.135522158408905e-05,0.00012453195611582352,0.00012453195611582352,0.0,0.00012453195611582352,300.6411365092738,300.6827904401215,-5.187245488377486e-06
3,135,contact,0.0016654643194316716,-8.453568056832842e-05,8.453568056832842e-05,0.00019034068767981917,0.00019034068767981917,0.0,0.00019034068767981917,300.6411365092738,300.6529854029073,-2.2553265624451152e-06
3,210,contact,0.0017194025771761542,-3.059742282384586e-05,3.059742282384586e-05,0.00011451279932924378,0.00011451279932924378,0.0,0.00011451279932924378,300.6411365092738,300.5851947290421,6.406049853793972e-06
3,494,contact,0.001905375169855008,-9.4624830144992e-05,9.4624830144992e-05,0.00021060719154498262,0.00021060719154498262,0.0,0.00021060719154498262,300.6411365092738,300.63621491951517,1.0365221970002796e-06
4,356,contact,0.0016991711737597245,-5.0828826240275574e-05,5.0828826240275574e-05,0.00014759330159056614,0.00014759330159056614,0.0,0.00014759330159056614,300.9689620546368,300.893974720503,1.1067628222277499e-05
5,105,contact,0.0016801861944799458,-6.981380552005425e-05,6.981380552005425e-05,0.0001729745714425607,0.0001729745714425607,0.0,0.0001729745714425607,300.6715095068003,300.7024501864182,-5.351950797050116e-06
5,374,contact,0.0016915748941566259,-5.842510584337418e-05,5.842510584337418e-05,0.00015823820991066537,0.00015823820991066537,0.0,0.00015823820991066537,300.6715095068003,300.6142364172171,9.062791171697318e-06
5,475,contact,0.0019378272907411025,-6.217270925889759e-05,6.217270925889759e-05,0.00017071454965851107,0.00017071454965851107,0.0,0.00017071454965851107,300.6715095068003,300.70312600480355,-5.397396218403253e-06
