atom_id,atom_type,x_m,y_m,z_m,radius_m,high_conductivity,temperature_K,contact_degree,absolute_heat_throughput_W,hot_wall_link,cold_wall_link,on_minimum_resistance_path
246,2,0.00999666,0.00133732,0.0146069,0.001,0,300.0909135669975,3,9.076446194021147e-05,0,1,0
247,2,0.00470948,0.0111967,0.008307,0.001,0,300.455803325958,6,8.159032551712206e-05,0,0,0
248,2,0.00534896,0.0085551,0.0110848,0.001,1,300.2586562257685,7,0.00021355203684162233,0,0,0
249,2,0.00892562,0.0125508,0.00432971,0.001,0,300.7029562227707,6,8.45713980512056e-05,0,0,0
250,2,0.00356341,0.00181973,0.00533926,0.001,0,300.6093697959406,7,6.760135386215355e-05,0,0,0
251,2,0.00651834,0.00687967,0.00795518,0.001,1,300.49680027417895,5,0.00017547478344186692,0,0,0
252,2,0.00695671,0.00474392,0.00905735,0.001,0,300.41474731079387,5,9.587269511580042e-05,0,0,0
253,2,0.00801103,0.00791742,0.00315793,0.001,0,300.7742275041113,7,5.921569078656007e-05,0,0,0
254,2,0.00538342,0.0034238,0.0130372,0.001,0,300.1853269868701,7,6.290968228649251e-05,0,0,0
255,2,0.0048199,0.0124239,0.0116554,0.001,0,300.2735769240756,5,1.1719792230831934e-05,0,0,0
256,2,0.0123629,0.00535672,0.000884611,0.001,0,300.9027911870121,6,7.726740526282677e-05,1,0,0
257,2,0.0123128,0.0136301,0.00500719,0.001,0,300.6529192712953,4,3.921946234622522e-05,0,0,0
258,2,0.0132691,0.0093747,0.00311564,0.001,0,300.7563248702931,7,6.926404498022368e-05,0,0,0
259,2,0.00924009,0.00904139,0.0140747,0.001,0,300.12687105481365,6,9.307069544538444e-05,0,0,0
260,2,0.00240283,0.000843443,0.0102687,0.001,0,300.3564226870444,7,0.00011304390706919079,0,0,0
261,2,0.00719036,0.00578893,0.00085116,0.001,0,300.9119156065145,6,7.634962947548438e-05,1,0,0
262,2,0.00873277,0.00988291,0.00393572,0.001,0,300.73002981198005,7,7.637475662572591e-05,0,0,0
263,2,0.0105733,0.0125735,0.00526755,0.001,0,300.6264289961186,6,7.644109549471421e-05,0,0,0
264,2,0.00210729,0.00779943,0.00900949,0.001,0,300.4041925013361,6,8.196407472474654e-05,0,0,0
265,2,0.010898,0.0143746,0.00316433,0.001,0,300.779208641541,5,4.537160350534994e-05,0,0,0
266,2,0.000150276,0.00624099,0.00629367,0.001,1,300.5986701485533,6,0.00017292100022860295,0,0,0
267,2,0.0102484,0.00405377,0.00280051,0.001,0,300.7979077258216,4,2.6656288112333213e-05,0,0,0
268,2,0.0127241,0.0126985,0.00758516,0.001,0,300.51679255429343,6,4.2151219280973964e-05,0,0,0
269,2,0.0131443,0.012018,0.0144795,0.001,0,300.0668940750312,3,4.4143091342422904e-05,0,1,0
270,2,0.00921945,0.0119421,0.00641884,0.001,1,300.57211614297046,8,0.0001826064468060892,0,0,0
271,2,0.00757315,0.0141395,0.00982918,0.001,0,300.3800215832472,3,3.703907366418731e-05,0,0,0
272,2,0.00857401,0.0138082,0.00644255,0.001,0,300.5839558864769,5,4.720320358969594e-05,0,0,0
273,2,0.00581911,0.00172426,0.0144566,0.001,0,300.0784479363582,6,5.9500602034945526e-05,0,1,0
274,2,0.00878013,0.0126694,0.0120224,0.001,0,300.24336284909106,3,1.823295430672545e-05,0,0,0
275,2,0.0151819,0.00983466,0.00397306,0.001,0,300.614685829735,2,1.5240172273767902e-08,0,0,0
276,2,0.0121463,0.00672581,0.0027741,0.001,0,300.7877163204107,3,2.1246621505837087e-05,0,0,0
277,2,0.00930259,0.0112453,0.0144407,0.001,0,300.10732677614357,4,6.618877443083769e-05,0,1,0
278,2,0.00785891,0.00232456,0.00962299,0.001,0,300.3678288320116,7,8.608216512748191e-05,0,0,0
279,2,0.0127724,0.00169191,0.00554587,0.001,0,300.6525500729602,5,5.5809965221383974e-05,0,0,0
280,2,0.0144691,0.0152824,0.00250948,0.001,1,300.8295455548725,4,0.00017140759703367878,0,0,0
281,2,0.00458878,0.0127323,0.000889927,0.001,0,300.90063915997206,7,8.870669410314695e-05,1,0,0
282,2,0.00357887,0.0134538,0.0101713,0.001,0,300.36128995841364,6,5.277212549855236e-05,0,0,0
283,2,0.0112303,0.00798569,0.00783697,0.001,1,300.5103123947674,8,0.00014525203473860344,0,0,0
284,2,0.0082099,0.000870013,0.0144201,0.001,0,300.08646786787193,5,3.8462353729630235e-05,0,1,0
285,2,0.0143522,0.0101641,0.0143856,0.001,0,300.081263404781,2,1.988246966773884e-05,0,1,0
286,2,0.00714818,0.00220529,0.00322679,0.001,0,300.73250636882256,5,5.479624321774718e-05,0,0,0
287,2,0.00915807,0.00328766,0.000934924,0.001,0,300.93068422041057,4,3.690693709497955e-05,1,0,0
288,2,0.00413295,0.0147811,0.00445143,0.001,0,300.6990213696767,5,7.274402752207749e-05,0,0,0
289,2,0.00521796,0.00515041,0.0138533,0.001,0,300.13779228773666,6,5.146166762192074e-05,0,0,0
290,2,0.0145644,0.000729407,0.00675731,0.001,0,300.5653735529234,7,3.85731192829573e-05,0,0,0
291,2,0.0149452,0.00631236,0.0144022,0.001,0,300.06266110117855,2,2.2265590321879376e-05,0,1,0
292,2,0.000518752,0.00218991,0.00672875,0.001,0,300.5697547332447,7,7.053953920653475e-05,0,0,0
293,2,0.00239349,0.0136902,0.0136603,0.001,0,300.18371997619624,5,6.914531735703109e-05,0,0,0
294,2,0.00258171,0.00802324,0.0144181,0.001,0,300.0728732760618,4,3.8165213566383136e-05,0,1,0
295,2,0.0103888,0.0118671,0.00947094,0.001,0,300.42477498171854,5,5.2549716988436004e-05,0,0,0
296,2,0.00383011,0.00460069,0.00716519,0.001,0,300.5086564069067,5,8.874366159252915e-05,0,0,0
297,2,0.00337851,0.0136074,0.012037,0.001,0,300.2575944782689,6,7.445372502441872e-05,0,0,0
298,2,0.0111879,0.00951807,0.00905958,0.001,0,300.4488608025385,6,8.097706776613744e-05,0,0,0
299,2,0.00756921,0.0122723,0.00560177,0.001,0,300.64022201215585,5,0.00015109286827479603,0,0,0
300,2,0.00247022,0.003927,0.0083815,0.001,0,300.4611725578311,6,6.576788987774256e-05,0,0,0
301,2,0.00143209,0.00602887,0.00484575,0.001,1,300.6167822752123,7,0.00014429760777360363,0,0,0
302,2,0.00492007,0.000441801,0.00580023,0.001,0,300.60678889254194,6,5.378942607407596e-05,0,0,0
303,2,0.00161236,0.00169672,0.00526334,0.001,1,300.61433034108694,7,0.00016899342479749748,0,0,0
304,2,0.00973482,0.00826854,0.00897179,0.001,0,300.4571282317339,5,7.49869761621412e-05,0,0,0
305,2,0.000941687,0.0129901,0.00100755,0.001,0,300.9121810440181,3,5.4544791080972555e-06,0,0,0
306,2,0.00547909,0.00680481,0.011901,0.001,0,300.24552784937094,7,6.41994587050817e-05,0,0,0
307,2,0.0126317,0.00700878,0.00871286,0.001,0,300.46801230581985,5,6.431707614632022e-05,0,0,0
308,2,0.00781705,0.00683899,0.0126454,0.001,0,300.2052325685068,4,4.779937219347102e-05,0,0,0
309,2,0.00872367,0.00391884,0.00886091,0.001,0,300.4494979416179,5,5.33340944101928e-05,0,0,0
310,2,0.00140595,0.0016411,0.0145374,0.001,0,300.08337710407517,4,8.103360454810654e-05,0,1,0
311,2,0.00386171,0.00270794,0.00802837,0.001,0,300.46847361937745,6,8.084318023439364e-05,0,0,0
312,2,0.00501401,0.00925255,0.00568857,0.001,0,300.59243070221976,4,5.9087078885618475e-05,0,0,0
313,2,0.0124689,0.00812599,0.00436228,0.001,0,300.7162291490921,4,3.287270642632791e-05,0,0,0
314,2,0.0119348,0.00572724,0.0104921,0.001,0,300.33348246747187,5,7.240829426811716e-05,0,0,0
315,2,0.00697578,0.00371731,0.0106163,0.001,1,300.3126184506448,6,0.00013470278780977754,0,0,0
316,2,0.0066188,0.0145815,0.00723761,0.001,0,300.54679517546697,7,0.00010640911961166644,0,0,0
317,2,0.00562226,0.00477273,0.00132247,0.001,0,300.8467511294916,6,5.39367509929958e-05,0,0,0
318,2,0.00596783,0.00536559,0.010693,0.001,0,300.3116678199311,6,5.678409711074611e-05,0,0,0
319,2,0.00729414,0.00333063,0.0124551,0.001,0,300.21281139830205,6,7.876753730390228e-05,0,0,0
320,2,0.00184032,0.0120793,0.0144747,0.001,0,300.0847923305187,3,5.470662370854538e-05,0,1,0
321,2,0.00236701,0.0149398,0.00212329,0.001,0,300.818714386234,5,9.603970476480738e-05,0,0,0
322,2,0.00269748,0.00373721,0.00383797,0.001,0,300.71980753965806,4,4.7026313389901994e-05,0,0,0
323,2,0.0144285,0.00342394,0.0130015,0.001,0,300.19972193122936,4,5.117904601333284e-05,0,0,0
324,2,0.014394,0.0147198,0.00818975,0.001,0,300.4965526747448,8,7.533260679027638e-05,0,0,0
325,2,0.0136472,0.006821,0.0130219,0.001,0,300.20340450656465,5,9.992044365447213e-05,0,0,0
326,2,0.0108772,0.0129161,0.00181871,0.001,0,300.8436045148095,7,8.078616150232655e-05,0,0,0
327,2,0.013759,0.0108389,0.00784852,0.001,0,300.5065343421754,5,3.866805519446147e-05,0,0,0
328,2,0.002086,0.00987322,0.0108939,0.001,0,300.3211488143167,6,4.979807855349483e-05,0,0,0
329,2,0.0106617,0.0102324,0.00420182,0.001,0,300.7203266682805,5,5.438848690744372e-05,0,0,0
330,2,0.00760515,0.0042274,0.00728987,0.001,0,300.53463984487166,4,6.313913096016621e-05,0,0,0
331,2,0.00951329,0.0100961,0.00974049,0.001,0,300.3659853920805,4,5.307524773268582e-05,0,0,0
332,2,0.0147426,0.012606,0.00667052,0.001,0,300.57217142403573,5,6.916955100334115e-05,0,0,0
333,2,0.000772106,0.00917672,0.000891831,0.001,0,300.9218945713742,4,5.137627621098946e-05,1,0,0
334,2,0.0128459,0.00868162,0.0144002,0.001,0,300.07213233724195,2,2.480575578528037e-05,0,1,0
335,2,0.0127752,0.0139847,0.00230137,0.001,0,300.8332220684508,2,1.48523772847347e-05,0,0,0
336,2,0.00206314,0.0089518,0.00458818,0.001,0,300.6393873111897,7,9.034899570061162e-05,0,0,0
337,2,0.00863629,0.00430558,0.0144603,0.001,0,300.0815163691065,5,5.1140016820129784e-05,0,1,0
338,2,0.00139906,0.0022093,0.00850697,0.001,0,300.44520085836945,6,9.24771703138168e-05,0,0,0
339,2,0.000519877,0.00761316,0.010058,0.001,1,300.3227234361198,6,0.0002685863035757255,0,0,1
340,2,0.0066216,0.0078737,0.00612172,0.001,0,300.58677495959273,6,9.99999297726605e-05,0,0,0
341,2,0.00177003,0.0106641,0.00911158,0.001,0,300.41556129896344,7,7.230002773424331e-05,0,0,0
342,2,0.000885436,0.00966532,0.00602013,0.001,0,300.5967038998521,5,1.952062764071663e-05,0,0,0
343,2,0.0063218,0.0125101,0.00426012,0.001,1,300.7501388933067,7,0.00028344545204160825,0,0,0
344,2,0.00892088,0.00514356,0.00129141,0.001,0,300.8673250688841,6,7.066395155483689e-05,0,0,0
345,2,0.00625872,0.00230596,0.00867378,0.001,0,300.4452762988633,4,7.555600971647816e-05,0,0,0
346,2,0.0121634,0.0143626,0.00679055,0.001,0,300.54520445415,8,0.0001056222550310729,0,0,0
347,2,0.00695371,0.0147786,0.0122093,0.001,0,300.219403327021,7,5.2796407938508874e-05,0,0,0
348,2,8.43548e-05,0.00995715,0.00799865,0.001,0,300.4970284776307,5,3.853770436440998e-05,0,0,0
349,2,0.00462761,0.014216,0.00872348,0.001,0,300.4133491634241,5,3.7690707165431546e-05,0,0,0
350,2,0.015169,0.0101144,0.011814,0.001,0,300.29192802761156,5,3.891971773488519e-05,0,0,0
351,2,0.00603778,0.00111112,0.00717034,0.001,0,300.538147405418,7,8.732320455435242e-05,0,0,0
352,2,0.0141363,0.00826352,0.00175616,0.001,0,300.8417978107798,7,8.308345326417967e-05,0,0,0
353,2,0.0079913,0.00761103,0.0143987,0.001,0,300.0829026925584,4,4.100214926483691e-05,0,1,0
354,2,0.00452008,0.00844254,0.0144932,0.001,0,300.09997968580257,3,7.475799429783569e-05,0,1,0
355,2,0.0131778,0.00166347,0.000956286,0.001,0,300.9188649367752,4,3.647024156745908e-05,1,0,0
356,2,0.0107403,0.0055451,0.00180551,0.001,1,300.8136042877615,6,0.00026773732999365576,0,0,0
357,2,0.00453691,0.00942341,0.00954167,0.001,0,300.3502953007717,6,5.374100411291596e-05,0,0,0
358,2,0.00962222,0.0113023,0.00289497,0.001,0,300.80017593376306,6,3.427523656382021e-05,0,0,0
359,2,0.0026326,0.00369939,0.0105278,0.001,0,300.3265136377218,6,8.117544431254641e-05,0,0,0
360,2,0.0120467,0.0108003,0.0126983,0.001,1,300.21399974965016,5,0.00015312669405250084,0,0,0
361,2,0.00874637,0.0122671,0.00818002,0.001,0,300.46440133641613,6,0.00014397026880468133,0,0,0
362,2,0.00641682,0.0122244,0.00702925,0.001,0,300.4866762439101,6,0.00012791276456559512,0,0,0
363,2,0.00552444,0.0108269,0.00453722,0.001,0,300.7188517020164,6,8.872863028796358e-05,0,0,0
364,2,0.0103754,0.006324,0.00347663,0.001,1,300.76215510062497,6,0.0003037815484765657,0,0,0
365,2,0.00576113,0.00496984,0.00514114,0.001,0,300.6543657117909,6,2.9735065094450618e-05,0,0,0
366,2,0.00996983,0.00162457,0.00463433,0.001,0,300.69040693182757,6,8.083273196195786e-05,0,0,0
367,2,0.0106884,0.0107356,0.00604621,0.001,0,300.59069213605375,6,5.566819474337071e-05,0,0,0
368,2,0.0116912,0.0149773,0.00096492,0.001,0,300.9238027347959,5,3.662855328351174e-05,1,0,0
369,2,0.00953084,0.00657841,0.0070626,0.001,0,300.6121196869824,6,0.000117313697174462,0,0,0
370,2,0.00291999,0.00322739,0.0144818,0.001,0,300.0756410029317,4,5.797497640483499e-05,0,1,0
371,2,0.00616535,0.00772151,0.00208443,0.001,0,300.8138612703125,6,5.028443702447758e-05,0,0,0
372,2,0.00790977,0.0005545,0.00657309,0.001,0,300.5878148636822,4,2.4649392392440532e-05,0,0,0
373,2,0.00253931,0.00484977,0.0121283,0.001,0,300.2508811104062,6,5.209347701390898e-05,0,0,0
374,2,0.00708603,0.00226918,0.00604545,0.001,1,300.6122617736379,8,0.0001610298912901125,0,0,0
375,2,0.00723472,0.0109701,0.00343743,0.001,0,300.757807044221,6,4.247710760067534e-05,0,0,0
376,2,0.00859229,0.00485768,0.00319335,0.001,0,300.7797790025298,6,5.0607242599059255e-05,0,0,0
377,2,0.00109812,0.00349856,0.0116007,0.001,0,300.29694300666847,5,0.00011809112944349237,0,0,0
378,2,0.00572299,0.00380241,0.00301698,0.001,0,300.74712076256276,3,2.9803498232421546e-05,0,0,0
379,2,0.0151635,0.00648948,0.0120217,0.001,0,300.2673856464437,5,7.169444840723958e-05,0,0,0
380,2,0.00368541,0.00648051,0.0125803,0.001,1,300.2165554217654,6,0.00016355725251107316,0,0,0
381,2,0.0034757,0.0142895,0.000851078,0.001,0,300.92140223332467,4,6.845298410918416e-05,1,0,0
382,2,0.0131829,0.00249219,0.0143918,0.001,0,300.068265420903,4,2.569893919708387e-05,0,1,0
383,2,0.00318155,0.0014035,0.0139873,0.001,0,300.14220083479483,6,0.00011720828716167377,0,0,0
384,2,0.00906508,0.00223346,0.00795407,0.001,0,300.53097148616496,5,5.170742215086582e-05,0,0,0
385,2,0.000803853,0.00855083,0.0115832,0.001,1,300.2928639471091,8,0.00025430304358188766,0,0,1
386,2,0.00248374,0.0151863,0.00540234,0.001,0,300.6196889126194,5,5.479372369118887e-05,0,0,0
387,2,0.0097276,0.00238535,0.00987972,0.001,0,300.35501190905813,6,8.130755455230626e-05,0,0,0
388,2,0.0115477,0.00659241,0.00495397,0.001,0,300.7025190380856,4,6.0713065716214235e-05,0,0,0
389,2,0.00703731,0.00147038,0.0130426,0.001,0,300.15441844243975,6,7.043323289038251e-05,0,0,0
390,2,0.00098502,0.0053282,0.0111163,0.001,0,300.3098872366172,6,5.491447666044538e-05,0,0,0
391,2,0.003511,0.015171,0.0131598,0.001,1,300.22098037939554,6,0.00023878850497238832,0,0,0
392,2,0.00872676,0.0148175,0.0113207,0.001,0,300.24887870310704,3,1.4759152479234099e-05,0,0,0
393,2,0.00240649,0.00685607,0.00344709,0.001,0,300.701446153741,5,7.351638535469456e-05,0,0,0
394,2,0.0141476,0.0130014,0.00491582,0.001,0,300.654706206094,8,8.325403698096782e-05,0,0,0
395,2,0.0103426,0.00140231,0.0128859,0.001,1,300.2053892825735,8,0.00021257507685324683,0,0,0
396,2,0.00198955,0.0125949,0.00943874,0.001,0,300.3893668413732,6,3.9522164575980934e-05,0,0,0
397,2,0.0102956,0.00903363,0.0124232,0.001,0,300.2236856129212,5,3.9876106583622044e-05,0,0,0
398,2,0.00125962,0.014085,0.00337117,0.001,0,300.72930843812935,5,6.96455196651158e-05,0,0,0
399,2,0.0136293,0.0151931,0.000883264,0.001,0,300.9244668745506,4,5.161427782656823e-05,1,0,0
400,2,0.00349408,0.00984074,0.0121777,0.001,0,300.2370369732584,7,6.564665327359276e-05,0,0,0
401,3,0.00286447,0.009734,0.0011025,0.00125,0,300.90543725031966,4,8.790333279660789e-05,1,0,0
402,3,0.00864119,0.00172406,0.011622,0.00125,0,300.2460686477817,8,0.00011466188336474785,0,0,0
403,3,0.0142043,0.00878106,0.00656703,0.00125,1,300.58499725024615,6,0.000287407615535995,0,0,1
404,3,0.0106021,0.0130877,0.00764289,0.00125,0,300.4966081211895,9,0.00010058237429212702,0,0,0
405,3,0.00255816,0.00114621,0.00710047,0.00125,0,300.53993407263556,11,0.0001618009221010188,0,0,0
406,3,0.0138166,0.0150889,0.00444539,0.00125,0,300.6874007134977,7,0.00019190701999419142,0,0,0
407,3,0.000265837,0.00514675,0.0032108,0.00125,0,300.7072658127782,7,8.656225398167239e-05,0,0,0
408,3,0.000596411,0.0117735,0.00480197,0.00125,0,300.6869763142129,6,6.109469949849547e-05,0,0,0
409,3,0.00487931,0.00937461,0.00280342,0.00125,0,300.7761070077657,5,3.50697744457063e-05,0,0,0
410,3,0.011736,0.00066532,0.00405254,0.00125,0,300.7179181787478,6,0.00014943797411116975,0,0,0
411,3,0.00389386,0.013466,0.00280387,0.00125,0,300.7938671439552,6,0.00010897977228398594,0,0,0
412,3,0.0125126,0.0140022,0.0137814,0.00125,0,300.1220721765892,6,7.447246230361004e-05,0,0,0
413,3,0.00959524,0.0147618,0.00155384,0.00125,0,300.8396667138325,8,0.00011767279675238009,0,0,0
414,3,0.0114087,0.0138141,0.00980987,0.00125,0,300.41557010477,7,0.00010563710665256271,0,0,0
415,3,0.00423907,0.0107346,0.0139761,0.00125,0,300.1521091079112,4,4.626167937171848e-05,0,0,0
416,3,0.0107363,0.00464063,0.0140857,0.00125,0,300.14256276580085,6,5.071764465039523e-05,0,0,0
417,3,0.000154844,0.00109198,0.0119181,0.00125,0,300.2867743838555,6,0.00013358425949560346,0,0,0
418,3,0.00204686,0.00637336,0.00117652,0.00125,0,300.92453914658734,4,5.073327747553607e-05,1,0,0
419,3,0.0137165,0.00929045,0.00956968,0.00125,0,300.3842450604009,7,9.850203765050796e-05,0,0,0
420,3,0.00709482,0.0119501,0.0142682,0.00125,0,300.09688551057616,5,9.644219633015317e-05,0,1,0
421,3,0.00522698,0.0073251,0.0040587,0.00125,0,300.7069603438244,9,0.0001564723917810389,0,0,0
422,3,0.0068171,0.0116391,0.0119993,0.00125,0,300.2637344162003,8,0.00015341509974459505,0,0,0
423,3,0.0149669,0.0129066,0.00285924,0.00125,0,300.7707337981185,7,9.525271607948945e-05,0,0,0
424,3,0.0119203,0.00429212,0.00786969,0.00125,0,300.55316486926904,7,8.551854312611563e-05,0,0,0
425,3,0.00527292,0.00713916,0.00961492,0.00125,0,300.3764066825883,6,0.00019462962317234634,0,0,0
426,3,0.00332749,0.00282902,0.0123916,0.00125,0,300.21384925915675,7,0.00010289347521884459,0,0,0
427,3,0.0106172,0.0061586,0.00884653,0.00125,0,300.4590411529704,9,0.00014257612958112531,0,0,0
428,3,0.010236,0.00840283,0.00599713,0.00125,0,300.62621090208603,7,0.00013823903503507512,0,0,0
429,3,0.00787271,0.0090787,0.0125727,0.00125,0,300.22114742770964,8,0.00015691713292715178,0,0,0
430,3,0.012392,0.0035215,0.0102817,0.00125,0,300.34196837216916,8,0.0001460558707774791,0,0,0
431,3,0.000478223,0.0143084,0.00535659,0.00125,0,300.6221182384672,8,0.00010656593854693687,0,0,0
432,3,0.00300831,0.00642562,0.010603,0.00125,0,300.3321004507598,7,0.00015759163103339194,0,0,0
433,3,0.00488582,0.00666235,0.00631211,0.00125,0,300.54464399484266,7,0.00015840096685171406,0,0,0
434,3,0.0140576,0.00533103,0.00758861,0.00125,0,300.54445758057113,6,0.00014966495910122946,0,0,0
435,3,0.00352808,0.00641109,0.00817625,0.00125,1,300.4401608789568,10,0.0002958021705560479,0,0,0
436,3,0.00541196,0.00333014,0.00665278,0.00125,0,300.56863980605164,7,0.0001224873807017427,0,0,0
437,3,0.0128722,0.0100815,0.00515816,0.00125,0,300.66064140797374,7,0.00011959814780263548,0,0,0
438,3,0.00676824,0.0091283,0.00445074,0.00125,0,300.6979492946117,10,0.00013586330020512374,0,0,0
439,3,0.00150798,0.00130126,0.00109445,0.00125,0,300.90776577811107,6,9.102844192928685e-05,1,0,0
440,3,0.00404456,0.00864856,0.00752236,0.00125,0,300.47700405477207,8,9.71709853475637e-05,0,0,0
441,3,0.00647566,0.00104766,0.0108102,0.00125,0,300.3038994755813,7,8.901427701061777e-05,0,0,0
442,3,0.00358582,0.0112819,0.0101736,0.00125,0,300.3551745241568,11,9.170205612786654e-05,0,0,0
443,3,0.0137968,0.00708503,0.0105313,0.00125,0,300.34741489734415,9,0.0001271974761420967,0,0,0
444,3,0.00730094,0.00931706,0.010022,0.00125,0,300.37155793345954,4,2.5058342738742453e-05,0,0,0
445,3,0.0114463,0.00207711,0.00861686,0.00125,0,300.44397359956236,6,0.00010019858375209818,0,0,0
446,3,0.009053,0.0079031,0.0109555,0.00125,0,300.33646165805726,8,0.00012075997514680306,0,0,0
447,3,0.00308504,0.00529079,0.0142464,0.00125,0,300.1089772687128,7,0.00012147033542488096,0,1,0
448,3,0.0113986,0.00787863,0.0104791,0.00125,0,300.3394231309645,6,5.4105896135573724e-05,0,0,0
449,3,0.00358764,0.0043882,0.00196482,0.00125,0,300.8339939070579,8,0.0001263792179309229,0,0,0
450,3,0.0078991,0.0141693,0.0141394,0.00125,0,300.0939309486045,6,3.2886181020720186e-05,0,1,0
451,3,0.00151112,0.00661975,0.013202,0.00125,0,300.20686128755887,7,0.00013825028115173414,0,0,0
452,3,0.00185793,0.0139856,0.00720806,0.00125,0,300.51964919308034,8,0.00011048949841084246,0,0,0
453,3,0.0103195,0.0129423,0.0135931,0.00125,0,300.17690339897234,5,5.5354576384241495e-05,0,0,0
454,3,0.000778643,0.0044607,0.0142257,0.00125,0,300.08310910836457,4,6.58773299990478e-05,0,1,0
455,3,0.0150834,0.00832007,0.0133538,0.00125,0,300.2104741421891,7,0.00010361875193921553,0,0,0
456,3,0.00429788,0.00460278,0.00953474,0.00125,0,300.3850660488597,5,7.304990187049086e-05,0,0,0
457,3,0.00358932,0.0124559,0.00693932,0.00125,0,300.5619637270686,9,0.00011974620794245563,0,0,0
458,3,0.0124797,0.00120012,0.0124975,0.00125,0,300.22069538108843,6,0.00010203346090061847,0,0,0
459,3,0.0055355,0.000255031,0.0029715,0.00125,0,300.75962492778444,4,2.3649126054345358e-05,0,0,0
460,3,0.0118559,0.00265954,0.0028569,0.00125,1,300.81009092683314,10,0.0002855976271381234,0,0,0
461,3,0.002976,0.010311,0.00605346,0.00125,0,300.56053794328284,7,6.077940695614148e-05,0,0,0
462,3,0.00794846,0.0153104,0.00326511,0.00125,1,300.77541445238467,9,0.00022796431161964257,0,0,0
463,3,0.00940419,0.00919532,0.00201588,0.00125,0,300.83129801952026,8,0.00011271696773946395,0,0,0
464,3,0.0120431,0.0125817,0.0117104,0.00125,0,300.2908921492024,6,0.00010647392787851528,0,0,0
465,3,0.00966264,0.00154015,0.00253213,0.00125,0,300.8098135198579,8,0.00011689927263467117,0,0,0
466,3,0.008276,0.00645263,0.00919447,0.00125,0,300.4268094656666,6,0.00010032345508198426,0,0,0
467,3,0.00259572,0.0131113,0.00478786,0.00125,0,300.6846866469383,7,7.437173683758994e-05,0,0,0
468,3,0.00542242,0.0116958,0.00257056,0.00125,1,300.7911699951589,9,0.0003579186594112181,0,0,0
469,3,0.00232622,0.00341988,0.00624313,0.00125,0,300.57765876029066,9,9.369404447699747e-05,0,0,0
470,3,0.0134051,0.00505072,0.0118767,0.00125,1,300.2657740783838,9,0.00027404729288417647,0,0,0
471,3,0.00988032,0.00569896,0.0111818,0.00125,0,300.31291103112403,7,7.047692810712768e-05,0,0,0
472,3,0.000727052,0.00813109,0.00273617,0.00125,0,300.76048041840534,6,0.00020341411552457424,0,0,1
473,3,0.0018216,0.0105733,0.00310661,0.00125,0,300.7615767703047,7,9.486413560432094e-05,0,0,0
474,3,0.0132164,0.00464896,0.0142442,0.00125,0,300.11661639975864,6,0.0001142855673756166,0,1,0
475,3,0.00547061,0.00220868,0.00452783,0.00125,0,300.67602597476315,9,0.00013317411779720738,0,0,0
476,3,0.00417548,0.00707696,0.00185079,0.00125,0,300.85230207259974,4,6.890461284988613e-05,0,0,0
477,3,0.012717,0.00497249,0.00564253,0.00125,1,300.6419609741544,11,0.0002620314700593735,0,0,0
478,3,0.00390924,0.00208158,0.00278571,0.00125,0,300.79919429331494,6,0.00011759453175295211,0,0,0
479,3,0.0119641,0.0066168,0.0141512,0.00125,0,300.11467359457373,5,8.437229747277868e-05,0,1,0
480,3,0.00132069,0.000897655,0.00340791,0.00125,0,300.73218911091124,5,0.0001512447288680575,0,0,0
481,3,0.0110828,0.010023,0.0142771,0.00125,0,300.11559244424853,7,0.0001501123738264071,0,1,0
482,3,0.00760919,0.0117553,0.00983223,0.00125,1,300.35081318316634,7,0.0003601537114527893,0,0,0
483,3,0.0147465,0.00741987,0.00833856,0.00125,0,300.448204249623,8,0.0002476386978368284,0,0,1
484,3,0.00126161,0.0116434,0.00723613,0.00125,0,300.5135166413467,6,4.5581364632110404e-05,0,0,0
485,3,0.0148598,0.00183155,0.00485025,0.00125,0,300.6438210486607,7,7.329583192364869e-05,0,0,0
486,3,0.0041845,0.000270788,0.0112352,0.00125,1,300.25713026024727,8,0.00029504645707921165,0,0,0
487,3,0.00757262,0.0105256,0.00773959,0.00125,0,300.4399810218499,5,7.017266302419034e-05,0,0,0
488,3,0.00670747,0.00583542,0.00290594,0.00125,0,300.7957731706056,8,0.00013018047628514102,0,0,0
489,3,0.0108315,0.00063707,0.00626549,0.00125,0,300.5774464037408,9,0.0001771001218669114,0,0,0
490,3,0.000256757,0.00786836,0.00497188,0.00125,1,300.61314879372696,10,0.0003057777578443407,0,0,1
491,3,0.0137817,0.00307043,0.00676854,0.00125,0,300.56039477903425,6,0.00010364244292623171,0,0,0
492,3,0.0151889,0.00300748,0.00131104,0.00125,0,300.8818608349337,7,6.167181913209584e-05,0,0,0
493,3,0.0118046,0.0110655,0.00245696,0.00125,0,300.8131532990256,8,8.662644080732339e-05,0,0,0
494,3,0.00899819,0.00313438,0.00595921,0.00125,0,300.63887937336,9,0.00010490801157062477,0,0,0
495,3,0.00776734,0.000944439,0.00111534,0.00125,0,300.89075268938643,5,9.744460164377485e-05,1,0,0
496,3,0.0145161,0.00101532,0.00961945,0.00125,0,300.41649929084974,5,3.885373786937037e-05,0,0,0
497,3,0.0132851,0.00466757,0.0026714,0.00125,0,300.7881657832546,8,0.0001407349366996783,0,0,0
498,3,0.00817881,0.00822097,0.00753351,0.00125,0,300.5154589780888,7,0.00012203636488387367,0,0,0
