atom_id_i,atom_id_j,high_endpoint_count,conductance_W_K,signed_heat_rate_i_to_j_W,absolute_heat_rate_W,vertical_alignment
27,126,0,0.00021752153278462908,1.8046980810465434e-05,1.8046980810465434e-05,0.9185184518825642
27,235,0,0.0002470833610867056,-8.541220079391787e-06,8.541220079391787e-06,0.38045483269225683
27,248,1,0.000537220532417254,-1.9003988592046445e-05,1.9003988592046445e-05,0.6435393730573675
27,429,0,0.00027880803208114494,9.498227860821172e-06,9.498227860821172e-06,0.2686777311160592
28,110,0,0.000104834487722566,-6.076567197373693e-07,6.076567197373693e-07,0.16329980232750696
28,111,0,0.0002892230937639326,1.693934141095591e-05,1.693934141095591e-05,0.27584602602091113
28,154,0,0.00024584386363972574,1.6534006028438224e-05,1.6534006028438224e-05,0.648872653853337
29,88,0,0.00019314962564627225,1.0312229320242681e-05,1.0312229320242681e-05,0.5782157636734162
29,139,0,0.00017832149796191828,-1.4781388211165882e-05,1.4781388211165882e-05,0.7584422041292727
29,337,0,0.00016315242060232487,4.46915889091857e-06,4.46915889091857e-06,0.341550760005869
30,75,0,0.0001169044280476939,8.270263741979718e-06,8.270263741979718e-06,0.9495436921507169
30,264,0,0.00023878505098297106,-1.641874416723876e-05,1.641874416723876e-05,0.3481848286689288
30,357,0,0.0001782201794251769,-2.4372978133720283e-06,2.4372978133720283e-06,0.01839025417713529
30,425,1,0.0004102260266446771,9.966433913029474e-06,9.966433913029474e-06,0.022433120383754484
30,432,0,2.5454393255963323e-05,6.193443255888497e-07,6.193443255888497e-07,0.5156113499409708
31,473,0,9.682458365518543e-08,-5.503840364735051e-21,5.503840364735051e-21,0.2639198276868008
32,228,0,0.00023447129520132634,5.691223092574051e-07,5.691223092574051e-07,0.06957424366531084
32,286,0,0.00023249136361529508,2.7540364089164685e-05,2.7540364089164685e-05,0.7997398226890233
32,287,0,0.00021178031624604295,-1.6971555755536284e-05,1.6971555755536284e-05,0.6036328264125158
32,495,0,0.00024551816283717925,-1.113793064285537e-05,1.113793064285537e-05,0.4343101802020193
33,263,0,0.00013469042076570326,-9.824354446624474e-06,9.824354446624474e-06,0.6664754465258915
33,268,0,0.0001747642626930126,6.341900973530546e-06,6.341900973530546e-06,0.7026068220427463
33,367,0,0.00013829159907349092,-3.947096631534646e-06,3.947096631534646e-06,0.21078049504285493
33,404,0,0.00010831028645626031,7.429550104611132e-06,7.429550104611132e-06,0.6264488754930619
34,247,0,0.00014456434287935064,-1.0262767403565742e-05,1.0262767403565742e-05,0.5616916110593136
34,357,0,0.00012365806523905452,6.270541044992515e-06,6.270541044992515e-06,0.1628050525303911
34,444,0,0.00015074765610626032,3.99222635859349e-06,3.99222635859349e-06,0.3891478848823524
35,79,0,1.2189891924728888e-06,-6.929151325453454e-20,6.929151325453454e-20,0.16133375952253162
35,186,0,9.258200997725515e-08,4.210142377690097e-20,4.210142377690097e-20,0.20182398497213863
36,100,2,0.0021573122489519218,-0.00022102708121033918,0.00022102708121033918,0.8926563406830098
36,289,1,0.00015901281144394894,-9.885832441815764e-06,9.885832441815764e-06,0.504458915765067
36,447,1,0.0002647092260550005,-8.123220360332971e-06,8.123220360332971e-06,0.24590991692122083
37,167,0,8.695363987458857e-05,-2.9108211527536976e-07,2.9108211527536976e-07,0.17121174220236046
37,254,0,0.00018075768889659293,-1.8764198091273696e-05,1.8764198091273696e-05,0.9855043913932282
37,289,0,8.954980681060068e-05,-4.597238744560179e-06,4.597238744560179e-06,0.48137554653595455
38,80,0,0.00013969340194959777,-2.372309551862784e-06,2.372309551862784e-06,0.4216063654427783
38,131,0,6.472083567332294e-05,7.442404868615651e-06,7.442404868615651e-06,0.7811341006117075
38,215,1,0.000363105786148042,-4.014120176052283e-05,4.014120176052283e-05,0.9808286036390279
38,253,0,0.00020060108518782466,1.57190081062694e-05,1.57190081062694e-05,0.3829045093468594
38,364,0,0.00021528831011003225,1.935209833741556e-05,1.935209833741556e-05,0.5803384732736075
39,45,0,9.022705951785956e-05,9.109618897077843e-08,9.109618897077843e-08,0.17448528198717125
39,159,0,0.00013195800960908913,-9.116190168297856e-07,9.116190168297856e-07,0.0923439704373802
39,249,0,0.00015450531554145902,1.1030433862572214e-05,1.1030433862572214e-05,0.7245120606362377
39,413,0,0.0001529424863504238,-1.0781725936080327e-05,1.0781725936080327e-05,0.7939753447018785
39,462,0,0.00016271646409757776,5.718149013426294e-07,5.718149013426294e-07,0.08383772469300835
40,68,0,1.1464243510460918e-05,6.708745426502884e-07,6.708745426502884e-07,0.7429535921030359
40,102,0,0.00021710005682144628,-9.83889880843746e-06,9.83889880843746e-06,0.7037432229261711
40,355,0,0.00015364569632474233,-9.494649413604467e-06,9.494649413604467e-06,0.6616040785469929
40,460,0,0.0002635187525324097,1.823221561487315e-05,1.823221561487315e-05,0.4207938794858812
40,492,0,0.0002736894988011209,-9.326950245534515e-06,9.326950245534515e-06,0.4165904391118844
40,497,0,0.00022576003571301708,9.757408310071704e-06,9.757408310071704e-06,0.3139426269474808
41,79,0,8.660254037844388e-08,9.845568954283849e-21,9.845568954283849e-21,0.37299481513208244
