atom_id_i,atom_id_j,high_endpoint_count,conductance_W_K,signed_heat_rate_i_to_j_W,absolute_heat_rate_W,vertical_alignment
38,215,0,0.0001997081823814231,-2.2574034657992606e-05,2.2574034657992606e-05,0.9808286036390279
38,253,0,0.00020060108518782466,6.822369322532296e-06,6.822369322532296e-06,0.3829045093468594
38,364,1,0.00039143329110914954,1.803804327289848e-05,1.803804327289848e-05,0.5803384732736075
39,45,0,9.022705951785956e-05,-5.934981965494608e-08,5.934981965494608e-08,0.17448528198717125
39,159,0,0.00013195800960908913,-7.898829972314297e-07,7.898829972314297e-07,0.0923439704373802
39,249,0,0.00015450531554145902,1.1062252328704868e-05,1.1062252328704868e-05,0.7245120606362377
39,413,0,0.0001529424863504238,-9.958485334147483e-06,9.958485334147483e-06,0.7939753447018785
39,462,1,0.0002958481165410505,-2.545341777256659e-07,2.545341777256659e-07,0.08383772469300835
40,68,1,2.084407910992894e-05,5.847835913077306e-07,5.847835913077306e-07,0.7429535921030359
40,102,1,0.00039472737603899323,-2.6464828766329943e-05,2.6464828766329943e-05,0.7037432229261711
40,355,1,0.0002793558114995315,-2.4322451253659163e-05,2.4322451253659163e-05,0.6616040785469929
40,460,2,0.0026351875253240974,5.720412827969374e-05,5.720412827969374e-05,0.4207938794858812
40,492,1,0.0004976172705474925,-2.4911768737804952e-05,2.4911768737804952e-05,0.4165904391118844
40,497,1,0.00041047279220548556,1.7910136886490346e-05,1.7910136886490346e-05,0.3139426269474808
41,79,0,8.660254037844388e-08,9.845568954283849e-21,9.845568954283849e-21,0.37299481513208244
41,186,0,9.258200997725515e-08,5.788945769323884e-20,5.788945769323884e-20,0.25617125351530456
42,274,0,7.960559219788628e-05,6.3623936822317745e-06,6.3623936822317745e-06,0.5723214876998162
42,392,0,9.917705531499833e-05,7.379576239608202e-06,7.379576239608202e-06,0.1687271053232503
42,414,0,0.00012167217959025896,-1.1228310465354263e-05,1.1228310465354263e-05,0.6194975229084477
43,206,0,0.00016378028575782046,-1.330579364634232e-05,1.330579364634232e-05,0.5610015363431085
43,258,0,0.00016328253259716843,-1.1199275760081095e-05,1.1199275760081095e-05,0.3935855626154354
43,490,1,0.0003285401368324318,2.4505069406391482e-05,2.4505069406391482e-05,0.6174807397403543
45,249,0,0.00020269316236199025,1.4645727882919048e-05,1.4645727882919048e-05,0.5861669941394998
