atom_id_i,atom_id_j,high_endpoint_count,conductance_W_K,signed_heat_rate_i_to_j_W,absolute_heat_rate_W,vertical_alignment
76,492,0,0.00014766559170466877,-4.114372277046457e-06,4.114372277046457e-06,0.25637855814794264
76,497,0,8.144906357148912e-05,7.58819791031904e-06,7.58819791031904e-06,0.9372275218431182
77,194,0,0.00012539673623550106,-2.2825810035909158e-06,2.2825810035909158e-06,0.08843700877423809
77,268,0,0.00013416551405768585,1.0200568953029814e-05,1.0200568953029814e-05,0.7319675982600681
77,437,0,7.894805479600957e-05,-7.917987949441025e-06,7.917987949441025e-06,0.5923380499702185
78,109,1,0.000182702283516492,8.654452703281316e-06,8.654452703281316e-06,0.3886363341024105
80,142,1,0.00023562547978727701,-1.2089981076363157e-05,1.2089981076363157e-05,0.5612297986611925
80,215,1,0.00015278779105615928,-9.95583385079062e-06,9.95583385079062e-06,0.5853415440488648
80,253,1,0.0001849220775928252,1.4008591696594103e-05,1.4008591696594103e-05,0.7211463805612565
80,261,1,0.0002661291895827657,-1.4542115368140272e-05,1.4542115368140272e-05,0.6248023783996841
80,488,1,0.00027903932761142564,1.4305821672341631e-05,1.4305821672341631e-05,0.5090953994696664
81,232,1,0.00037874661826158424,8.502611364691479e-07,8.502611364691479e-07,0.1977863319975128
81,236,1,0.0003758390668770595,4.566114366925873e-06,4.566114366925873e-06,0.15566890122213206
82,350,0,0.00020754397509982277,3.867811193993214e-06,3.867811193993214e-06,0.2549874679371207
82,443,0,0.00014937582212791925,-6.227148714376505e-06,6.227148714376505e-06,0.4415594137115813
83,136,1,0.000311376892501215,1.1434332390173764e-05,1.1434332390173764e-05,0.529405476911159
83,227,1,0.000318807015250075,1.2492848310549964e-05,1.2492848310549964e-05,0.5200980193386153
83,272,1,0.00023640902763929356,-1.1853655764679359e-05,1.1853655764679359e-05,0.4749053101674558
83,404,1,0.00019217749444418538,5.461307408852698e-06,5.461307408852698e-06,0.19633467843306263
83,489,1,0.0003433541481646519,-1.7534832344799687e-05,1.7534832344799687e-05,0.5142676603371524
85,148,0,6.060307480808063e-05,-2.239005953768945e-06,2.239005953768945e-06,0.2751071935723857
85,182,1,0.0003582318311690782,2.1864442063127653e-05,2.1864442063127653e-05,0.7295499181654459
85,244,0,0.0001571623140252954,-1.1187471889563574e-05,1.1187471889563574e-05,0.4744864148004536
85,258,0,0.0001680026320620823,1.229436261729531e-05,1.229436261729531e-05,0.8102701859433284
85,352,0,9.073012958860579e-05,-1.888135303873888e-06,1.888135303873888e-06,0.0029639608332898315
86,135,0,0.00011307581115114011,-6.0309372034299595e-06,6.0309372034299595e-06,0.5415641140056108
86,369,0,0.00010342000610255951,5.474370499026284e-06,5.474370499026284e-06,0.5386589201274887
87,261,0,0.00011820147502695721,3.8343926111425375e-06,3.8343926111425375e-06,0.07657856562946629
87,476,0,0.0001229200914061184,1.1126587008481662e-05,1.1126587008481662e-05,0.5748374475079234
88,176,0,0.00021872511047939065,-6.920186239358452e-08,6.920186239358452e-08,0.09668135388589592
88,353,0,0.00018920191358511826,-5.199139838364656e-06,5.199139838364656e-06,0.176960582240368
89,222,0,0.00010436200609426324,-7.987064868312805e-06,7.987064868312805e-06,0.7545576135442988
89,412,0,0.00015295167526764442,-8.089405151989904e-06,8.089405151989904e-06,0.4498761322085223
90,355,0,0.00013675181448175977,-4.293346669256851e-06,4.293346669256851e-06,0.5760751439693662
90,368,1,0.0002882911570493089,-1.510491333775513e-05,1.510491333775513e-05,0.5760886457577992
90,460,0,0.00017457785528677007,1.9398260007045075e-05,1.9398260007045075e-05,0.4742267591436455
91,217,0,0.00019216887683963334,9.637243993474123e-06,9.637243993474123e-06,0.9801526791737664
91,290,0,0.00011966257265834533,2.543380735280634e-06,2.543380735280634e-06,0.27274442720811753
91,292,0,0.00016980786729673715,1.405931728125456e-06,1.405931728125456e-06,0.26126168331264044
91,303,0,0.00016018374590935397,-9.408994499642692e-06,9.408994499642692e-06,0.606923946472792
91,405,1,0.00018604438610234157,6.2495709250296145e-06,6.2495709250296145e-06,0.4102568736422416
91,431,0,0.00017043473830277071,-1.0427132881995838e-05,1.0427132881995838e-05,0.48117395031304255
92,193,1,0.00013990107993328875,2.6827119666286363e-06,2.6827119666286363e-06,0.7287644157768015
92,227,0,9.385707677063498e-05,-5.127960300303356e-07,5.127960300303356e-07,0.3012989168162231
92,324,0,0.00010154608824997319,-2.1699159365934715e-06,2.1699159365934715e-06,0.26599424741708827
93,160,1,0.00041624769939799906,5.630907471074918e-06,5.630907471074918e-06,0.19377580383014653
93,224,0,0.00015933154303120667,8.068267235214395e-06,8.068267235214395e-06,0.1916529204828447
93,260,0,0.00020302377294886402,1.540562279543965e-05,1.540562279543965e-05,0.8053763212088415
94,112,0,3.0185466843647443e-05,3.836083307272464e-06,3.836083307272464e-06,0.7146396322628836
94,132,1,0.00027401834707922734,1.6914958394043462e-05,1.6914958394043462e-05,0.6099581181917004
94,430,1,0.0003745149448420338,-2.7367677079225972e-05,2.7367677079225972e-05,0.617967796553532
94,471,1,0.00033816496353139856,6.616635377972646e-06,6.616635377972646e-06,0.1453118204263934
95,178,0,0.00016804850095826406,-7.400294601296055e-07,7.400294601296055e-07,0.1933963811353453
95,294,0,0.00014775464614509755,-1.1561185186866505e-06,1.1561185186866505e-06,0.195049028953618
95,455,0,0.00026130342182374374,-3.0468094744926287e-05,3.0468094744926287e-05,0.7526678887975944
96,124,0,0.00017746114550635484,6.202787515177011e-06,6.202787515177011e-06,0.2845183377008367
96,293,0,0.00016299852501181806,-9.118540884316397e-06,9.118540884316397e-06,0.14887380885658236
96,320,0,0.00011124929911143918,2.9157533691445193e-06,2.9157533691445193e-06,0.3271703529719617
97,186,0,0.000145925863849524,1.259893513617126e-05,1.259893513617126e-05,0.5349014631984451
97,255,0,0.00011386906074676582,3.136372750921847e-07,3.136372750921847e-07,0.2552121633444269
97,400,0,6.942412387636535e-05,2.955057630312067e-06,2.955057630312067e-06,0.04796538176518363
97,442,0,0.00014899685129331357,-1.586763004157506e-05,1.586763004157506e-05,0.9836427244467987
98,145,0,0.00022608083949674613,2.972103472991459e-06,2.972103472991459e-06,0.19129750835253592
98,287,0,0.00016534911135702532,1.6048966469867245e-06,1.6048966469867245e-06,0.17710233372020673
98,465,0,0.00021209612113791775,2.5684689136495712e-05,2.5684689136495712e-05,0.9956957130860231
98,495,0,8.747578320673017e-05,3.0568427909847936e-06,3.0568427909847936e-06,0.24149461450079449
99,345,0,0.00020848332878782656,1.7027015708148688e-05,1.7027015708148688e-05,0.6383429257457264
99,351,0,0.00012225546910537904,-3.7942179238614764e-07,3.7942179238614764e-07,0.26300122865595676
99,374,0,0.00020008528807933553,-1.7421878040364704e-05,1.7421878040364704e-05,0.9513354594865346
99,384,1,0.00036878442729758966,7.742841245346362e-07,7.742841245346362e-07,0.20111785766006574
100,115,0,0.00015103806699855675,1.2702792009142248e-05,1.2702792009142248e-05,0.5493375880339346
100,130,0,0.0001416945800710356,-5.5793823105179715e-06,5.5793823105179715e-06,0.4959625348094102
100,143,0,0.00016279023639462803,1.219887225675689e-06,1.219887225675689e-06,0.07866529055589287
100,306,0,0.00018688606119929478,-2.0523740326052513e-05,2.0523740326052513e-05,0.9576836364681178
100,380,0,0.00018776356924211197,-8.792789976106887e-06,8.792789976106887e-06,0.5508059535596571
101,111,0,0.00011689504591922187,4.061850870571169e-06,4.061850870571169e-06,0.04662612037260874
101,154,1,0.0003284824273247061,1.01098288302393e-05,1.01098288302393e-05,0.3654833635666282
101,241,0,0.0001732851342130748,-8.10155775391134e-07,8.10155775391134e-07,0.025186802706150337
101,358,0,0.00012094987809958744,1.2265106263333223e-05,1.2265106263333223e-05,0.9922647145030563
101,463,0,0.00020092828007700403,1.7326295193235378e-05,1.7326295193235378e-05,0.4943706084298438
102,145,0,0.00023517611346629802,1.591756183126968e-06,1.591756183126968e-06,0.013102151215951957
102,256,0,0.00025550495567849314,-1.9482973870093925e-07,1.9482973870093925e-07,0.020799338702056656
102,355,0,0.00016709152950325997,-3.554594291968599e-06,3.554594291968599e-06,0.016866917232055564
102,460,0,0.00014878195535005103,1.8037888876870607e-05,1.8037888876870607e-05,0.8747829612133441
102,497,0,8.307632516346339e-05,8.518674995744102e-06,8.518674995744102e-06,0.781160162464139
103,132,1,0.00029699323787318806,1.6614408222869056e-05,1.6614408222869056e-05,0.6331435406762564
103,387,0,0.00017980864650914667,-1.0964766088555932e-05,1.0964766088555932e-05,0.715420362597947
103,395,0,0.0001660543688396938,1.628820420192975e-05,1.628820420192975e-05,0.8337909974984237
103,430,1,0.0004944043525199525,-3.8989835969451305e-05,3.8989835969451305e-05,0.4641682558368104
103,458,0,0.00026522061531204387,1.705198963315051e-05,1.705198963315051e-05,0.5807709492648229
104,161,1,0.00025529315787659154,-6.008176486802072e-06,6.008176486802072e-06,0.011711903879250335
104,187,0,0.00022684181517270568,5.114761496672668e-06,5.114761496672668e-06,0.002087939541603091
104,407,1,4.11447991391203e-05,8.029699894858634e-06,8.029699894858634e-06,0.9985379703919948
104,418,0,0.0002375124458028842,5.951389368278672e-06,5.951389368278672e-06,0.09844734656790301
104,492,0,0.00023020490510308386,1.4185694835169614e-06,1.4185694835169614e-06,0.16059981052826441
105,214,0,0.0001986353045996961,-1.1562956283497512e-05,1.1562956283497512e-05,0.4837831399419407
105,286,0,0.00023920513499575412,-1.7150024300309656e-05,1.7150024300309656e-05,0.7715684496611033
105,366,0,0.000304916748121922,4.287142448815289e-06,4.287142448815289e-06,0.026074231413422855
105,374,0,0.00025016715461449604,2.322831028690779e-05,2.322831028690779e-05,0.7274355385904476
105,462,0,0.00022320553052836113,-1.9308630461262822e-05,1.9308630461262822e-05,0.6556983288780472
105,494,0,0.00017202678446712763,1.4667552880042862e-05,1.4667552880042862e-05,0.5815820389911801
106,212,1,0.0003733055465714717,2.6646605709186216e-05,2.6646605709186216e-05,0.4384323351405743
106,260,0,0.00014981676676516575,-1.7528031291614826e-05,1.7528031291614826e-05,0.04235056103611902
106,359,0,0.00022618439707857902,-3.061659906642035e-06,3.061659906642035e-06,0.09290285247027456
106,426,1,0.00035169326781264547,3.71814221392405e-05,3.71814221392405e-05,0.9346887122263627
106,486,0,0.0002143512657456483,1.366301108387138e-06,1.366301108387138e-06,0.40774303652215194
107,202,0,0.00016181634526541943,1.53131242630602e-05,1.53131242630602e-05,0.9655833456917603
107,218,0,0.0002168206587458161,-2.5998063258643455e-05,2.5998063258643455e-05,0.5342770019573712
107,486,0,0.00020040020672445943,9.478457465532335e-06,9.478457465532335e-06,0.27133988269034
108,119,1,0.00019719243770199656,5.276342806041379e-06,5.276342806041379e-06,0.027001611023460197
108,478,1,0.00019172251376873883,2.8742086984828737e-05,2.8742086984828737e-05,0.8080734051735474
109,205,1,0.00043367668225381055,1.772027056691127e-05,1.772027056691127e-05,0.11502934473423845
109,333,1,0.00019123473249167117,-7.670753433958883e-06,7.670753433958883e-06,0.2575233894974372
109,352,1,0.00042595099115325975,1.1507748439784176e-05,1.1507748439784176e-05,0.1877970256007338
110,243,0,0.00013764801670631378,1.0399369239048789e-05,1.0399369239048789e-05,0.4158506117700407
110,281,0,0.00016859393847484125,1.5703932336082996e-06,1.5703932336082996e-06,0.002974548311616422
110,468,0,0.0002593013646334102,2.9480050800979623e-05,2.9480050800979623e-05,0.792125106817543
111,223,0,0.0001602062241025934,-9.501662424715801e-06,9.501662424715801e-06,0.05803195001619998
111,231,0,0.00030221354954563167,1.91813080793571e-05,1.91813080793571e-05,0.6982976388710166
111,463,0,0.0002240675642777002,1.1535759548558991e-05,1.1535759548558991e-05,0.45583298479795
112,122,0,0.00022202040549121712,8.845295780571636e-06,8.845295780571636e-06,0.7355579000341572
112,416,0,0.00013852359334437547,2.7278061832195374e-06,2.7278061832195374e-06,0.6205934139948169
112,470,0,0.00022329261429603373,-1.9718339529738133e-05,1.9718339529738133e-05,0.38611222957349006
112,474,0,0.00017418466104710307,1.198132087324497e-05,1.198132087324497e-05,0.6984644046168584
113,205,0,0.0001405203513688067,-1.119720577626915e-05,1.119720577626915e-05,0.9560787005243918
113,258,0,0.00017857545117723638,8.253965426603257e-08,8.253965426603257e-08,0.19466263406687942
113,423,0,0.00019735212181694748,-1.3734983000299316e-06,1.3734983000299316e-06,0.29052332039537154
113,437,0,0.00017259867648198056,1.6752881398527485e-05,1.6752881398527485e-05,0.7583441528595035
113,493,0,0.00014966728839334705,-6.6588859929603235e-06,6.6588859929603235e-06,0.4686607340100896
114,118,0,0.00021008571466000646,-1.112578605986805e-05,1.112578605986805e-05,0.6189949664858865
114,302,0,0.00015473867242526116,-2.1259272216932853e-06,2.1259272216932853e-06,0.2702252896694919
114,316,0,0.00022791340152227232,1.1461067671032085e-05,1.1461067671032085e-05,0.47986115678066915
114,457,0,0.0001774736733118345,3.1298730912866366e-06,3.1298730912866366e-06,0.2788393956342438
114,500,0,0.00018233393503083752,-1.1837364525707518e-05,1.1837364525707518e-05,0.544029291978557
115,143,0,0.00010412250067108601,-7.976786649657158e-06,7.976786649657158e-06,0.5382858231387186
115,289,0,0.00020202366608293508,-1.0529537981515302e-05,1.0529537981515302e-05,0.3011406213156712
115,353,0,0.00019927199532263797,-2.2214715374853027e-06,2.2214715374853027e-06,0.016817824511800916
116,161,1,0.00038888385071982355,-1.1102518781279975e-05,1.1102518781279975e-05,0.03676279768412988
116,439,1,0.0004258304956485047,-1.0846286911429388e-05,1.0846286911429388e-05,0.10345727115688776
116,449,0,0.0001861175021221493,1.5115630164291967e-05,1.5115630164291967e-05,0.49959305717295543
116,478,0,0.000319627394212244,3.818097852190423e-05,3.818097852190423e-05,0.926293824499753
117,306,1,0.00040850076169607704,2.8477920038766667e-05,2.8477920038766667e-05,0.5382714269778061
117,308,1,0.00034989099602120724,3.416233182259234e-05,3.416233182259234e-05,0.9172693952876332
117,318,1,0.0001825934421141046,4.262584956809366e-06,4.262584956809366e-06,0.09384648501237067
117,425,2,0.001679568108857072,-4.810614463939012e-05,4.810614463939012e-05,0.5746939021003868
117,446,1,0.00035325793141494663,8.183487769857422e-06,8.183487769857422e-06,0.03515041244063538
117,466,1,0.0004401875144653572,-2.6980179948631614e-05,2.6980179948631614e-05,0.7854203688334911
118,165,1,0.00017961932398571624,9.60244543389249e-06,9.60244543389249e-06,0.6354719445028194
118,226,0,0.0001359110512560293,-6.61031854119339e-06,6.61031854119339e-06,0.5277892243052604
118,343,0,0.00028269079612289704,-2.0581663587878896e-05,2.0581663587878896e-05,0.48053664703985566
118,363,0,0.00016355526516272182,-7.733736254483814e-06,7.733736254483814e-06,0.31192920760636367
118,457,0,0.0002735376309618631,1.9310121384426934e-05,1.9310121384426934e-05,0.8485387254796769
118,467,0,0.0001010406020167395,-5.112634494474217e-06,5.112634494474217e-06,0.15976261700150907
119,243,0,0.0002163743819731938,2.090137097523415e-05,2.090137097523415e-05,0.40377383206050227
119,281,0,6.794653395233953e-05,2.0630183806044742e-06,2.0630183806044742e-06,0.020305243858451963
119,381,0,0.00018701612881370918,3.4710807033051988e-06,3.4710807033051988e-06,0.04107251245537386
120,322,0,0.00022808802385385985,-6.7804966314776485e-06,6.7804966314776485e-06,0.07356727468505846
120,407,1,0.0003281885438046093,-1.4544892022226704e-05,1.4544892022226704e-05,0.34985232813464606
120,485,0,0.00025147047606045446,2.132538865371465e-05,2.132538865371465e-05,0.40858120151726207
121,158,0,0.00012889551058004435,1.1441655224328403e-05,1.1441655224328403e-05,0.780161646671509
121,365,0,0.00013737926376181,1.1784298458796754e-05,1.1784298458796754e-05,0.77137827000138
121,421,0,0.0002302633578331201,8.021053730499296e-06,8.021053730499296e-06,0.2001335014033131
121,449,0,0.00024544403435254863,-3.206327353734525e-05,3.206327353734525e-05,0.7763862163847305
122,246,0,0.00029049270711214493,1.7247764548697138e-05,1.7247764548697138e-05,0.2716756225883769
122,382,0,0.000140904125204004,9.281957348826163e-06,9.281957348826163e-06,0.1440601665856662
122,395,0,0.00019509870364010058,-1.2300380290223465e-05,1.2300380290223465e-05,0.6359567420997975
122,416,0,0.000267224618883525,-5.3840458266835145e-06,5.3840458266835145e-06,0.011171531627556214
123,192,0,0.0002196579807341493,1.64729413126952e-06,1.64729413126952e-06,0.3385919350808149
123,338,1,0.0005480228032871422,-5.077205818544544e-05,5.077205818544544e-05,0.959923598505633
123,377,0,0.00026550560836642064,3.196456131140718e-05,3.196456131140718e-05,0.7252771258493719
123,417,0,0.00023546501418449862,2.5582220657798704e-05,2.5582220657798704e-05,0.7746716880286472
123,496,0,0.00012640256501111064,-2.7075153321009956e-06,2.7075153321009956e-06,0.28495341032244736
124,269,0,0.00010893102450389523,1.9967911772539134e-07,1.9967911772539134e-07,0.045995784511725986
124,412,0,0.0001778141971272762,-6.840852077901321e-06,6.840852077901321e-06,0.2768699000130654
125,206,0,0.00019503931223456417,-2.1429291213484097e-05,2.1429291213484097e-05,0.9911694149169905
125,477,0,0.00019318542197444534,1.6300111969252294e-05,1.6300111969252294e-05,0.4133683942646437
125,490,0,0.00017735317958773308,5.129179244252877e-06,5.129179244252877e-06,0.10561769180267495
126,143,0,0.00023102248390523814,-2.377820071326443e-06,2.377820071326443e-06,0.11609621620870343
126,179,0,0.0002810195767963696,2.1709648086536238e-05,2.1709648086536238e-05,0.5332628338725712
126,415,0,0.00024640901879829534,9.149443768179381e-07,9.149443768179381e-07,0.18227608695044223
126,420,0,0.0002084333093141647,1.0863676615095545e-05,1.0863676615095545e-05,0.3141633667891921
126,429,0,0.0002160050793262232,-1.13610134191144e-05,1.13610134191144e-05,0.4677714064450566
127,160,1,0.000275882011407055,7.473880433626024e-06,7.473880433626024e-06,0.20200077338623246
127,204,1,0.0005032678831498091,-6.8700467511220585e-06,6.8700467511220585e-06,0.18372111771402694
127,324,0,0.00016952457903702931,-6.655147064320882e-06,6.655147064320882e-06,0.3437334111304754
127,396,0,0.0002032715397001613,9.737102304852002e-06,9.737102304852002e-06,0.3031666390231075
127,452,0,0.0002626940927294686,-1.65169100899964e-05,1.65169100899964e-05,0.7759015115482807
128,187,0,0.00024847546628809793,-7.655641899326399e-07,7.655641899326399e-07,0.05269648394047478
128,333,0,0.0001617292894291073,5.615270517788231e-08,5.615270517788231e-08,0.0111650367549318
128,352,0,0.0002303367922235549,1.5542094999530962e-05,1.5542094999530962e-05,0.4678598204851958
128,418,0,0.00024486637466982646,-1.3996029276315447e-07,1.3996029276315447e-07,0.14305536038096595
128,472,0,0.00027885863765547464,3.1734370563183354e-05,3.1734370563183354e-05,0.8843886757826168
129,169,0,0.00013009702333917594,-2.8629826172217717e-06,2.8629826172217717e-06,0.003763701534759267
129,310,0,0.00017746458765850772,-3.5121061750023665e-06,3.5121061750023665e-06,0.08074289075339264
129,382,0,0.00019599026211900703,-2.6332657292283295e-06,2.6332657292283295e-06,0.005615711746410641
130,143,0,0.0002495600251208426,1.1696811200858552e-05,1.1696811200858552e-05,0.3795910061087003
130,238,0,0.00022681239327474438,-8.118781734530764e-06,8.118781734530764e-06,0.2408924372361135
130,248,0,0.00023853036116893136,-2.4981724007677426e-05,2.4981724007677426e-05,0.8320403794825292
130,306,0,0.0001256579152104516,-8.851773084217069e-06,8.851773084217069e-06,0.38264188150447315
130,354,0,0.0002661117312377904,3.350039885756862e-05,3.350039885756862e-05,0.9895773702499351
130,380,0,0.00024789167581120444,-1.8475206763733068e-06,1.8475206763733068e-06,0.03936925165307951
130,400,0,0.00024074217441441055,-6.976792866227543e-06,6.976792866227543e-06,0.25290772081320073
131,181,1,0.00016383466539989584,1.2338341156963471e-05,1.2338341156963471e-05,0.6069834897107073
131,182,2,0.0017702369859499568,-3.26044568048299e-05,3.26044568048299e-05,0.4756506498536486
131,253,1,5.360684772470366e-05,-1.0576145530562796e-06,1.0576145530562796e-06,0.36292548839503175
131,364,1,0.00029883899752937974,-2.5207461053864733e-06,2.5207461053864733e-06,0.20890346137135862
131,428,1,0.00040255029360639815,5.150384440413795e-05,5.150384440413795e-05,0.9778951280524246
131,463,1,0.0003455760493851429,-2.0256636623369703e-05,2.0256636623369703e-05,0.8545958710940231
132,157,1,0.00031834226258973104,-5.274088423704612e-06,5.274088423704612e-06,0.7449882812874208
132,395,1,0.0002502687843880221,1.054821443421962e-05,1.054821443421962e-05,0.19830731390116563
132,416,1,0.0003322328904082229,2.8255240606244963e-05,2.8255240606244963e-05,0.7255586417873603
133,139,1,0.00038824819979322954,-3.0524342142235104e-06,3.0524342142235104e-06,0.04720232407035956
133,289,0,0.00020333277273391535,2.1407687763354836e-05,2.1407687763354836e-05,0.6939925794309447
133,306,0,7.555413195905129e-05,-2.7591207777772936e-06,2.7591207777772936e-06,0.3126346520438699
133,308,0,8.013082070495657e-05,-6.886966142915183e-07,6.886966142915183e-07,0.06174647090522237
133,318,0,0.00017985242316134793,-1.4907436157151038e-05,1.4907436157151038e-05,0.9454317817387584
134,140,0,0.0001847619562240215,7.444169388244328e-08,7.444169388244328e-08,0.09297384637780885
134,236,0,0.0002968951969472408,-3.6331540423349824e-05,3.6331540423349824e-05,0.8295742835944155
134,269,0,0.0002620331070418826,3.2531722281449755e-05,3.2531722281449755e-05,0.8587638871220318
134,285,0,7.332826021359455e-05,8.390223304402526e-06,8.390223304402526e-06,0.7569199842985594
134,360,0,0.0002479686466567474,-4.664846856586653e-06,4.664846856586653e-06,0.09674894248597463
135,181,0,0.00023848713269113118,-7.626089361405318e-06,7.626089361405318e-06,0.06072903120855881
135,210,0,0.00011578886883108604,9.521505424930996e-06,9.521505424930996e-06,0.5724498709954375
135,364,0,0.0002477887660363071,-2.8674558008487175e-05,2.8674558008487175e-05,0.9190169736660678
135,369,0,0.00025614009591335996,2.7219681011919225e-05,2.7219681011919225e-05,0.995722084317286
135,388,0,0.00019632611740151107,-5.90011886845236e-06,5.90011886845236e-06,0.12888784596536762
135,428,0,0.00018315695666393464,3.7835139423160647e-06,3.7835139423160647e-06,0.3632234473648347
136,151,0,0.00018276815548725465,8.231404830188431e-06,8.231404830188431e-06,0.33228470427329526
136,189,0,0.00024360680593415372,1.6914838247946076e-05,1.6914838247946076e-05,0.6189140033729538
136,271,0,0.00018886791823274243,1.9287743899393288e-05,1.9287743899393288e-05,0.8731719973731688
136,272,0,0.00011308753840275436,-9.823042894555865e-06,9.823042894555865e-06,0.8623180050368615
136,316,0,0.00022490035907624304,-1.3623087467699379e-05,1.3623087467699379e-05,0.47793398282289307
136,372,0,7.334570073136978e-05,-6.664557149130123e-06,6.664557149130123e-06,0.7902713372179399
137,176,0,1.0000000000000001e-07,0.0,0.0,0.7943490849004519
138,254,1,0.0003061033488200828,8.920868041623935e-06,8.920868041623935e-06,0.5386680204846739
138,373,0,0.00012623440232846985,-4.374079198816227e-06,4.374079198816227e-06,0.07006651868672911
138,380,0,0.00014791116193460649,-4.546788842798075e-06,4.546788842798075e-06,0.3015471619098644
139,157,1,0.0002855526699196952,-3.430345841331322e-06,3.430345841331322e-06,0.7998797942164534
139,319,1,0.0002384908805345863,1.5888871919800233e-05,1.5888871919800233e-05,0.08023040950809297
139,337,1,0.000288095467981143,3.85682954167364e-05,3.85682954167364e-05,0.947540075432187
139,471,2,0.0021589796469443155,-8.119630969197732e-05,8.119630969197732e-05,0.66063476993403
140,141,0,0.00015693333752171007,-4.154210076605134e-06,4.154210076605134e-06,0.06351423313367908
140,334,0,0.0001420159731685083,1.8138623259154158e-05,1.8138623259154158e-05,0.8674450982427593
140,360,0,0.00022707369403036025,-4.36325524031947e-06,4.36325524031947e-06,0.0010543656914484428
140,455,0,0.00024750529532685436,3.7752026163162644e-06,3.7752026163162644e-06,0.3054117896354614
141,397,0,0.00014458716972828105,5.853494121139658e-06,5.853494121139658e-06,0.07823554933751788
141,448,0,0.0001673167807850112,-1.7436999448932175e-05,1.7436999448932175e-05,0.953487568554511
141,479,0,0.00020516977956495095,2.0512582924526502e-05,2.0512582924526502e-05,0.7243025130411306
142,231,0,0.00012066320829761354,1.2085898549238882e-05,1.2085898549238882e-05,0.6836126332190908
142,371,0,0.00013751880999245705,1.2763190989651441e-05,1.2763190989651441e-05,0.5765325510039623
143,354,0,0.00016391756102938261,1.29525591023931e-05,1.29525591023931e-05,0.5791100897839536
143,429,0,0.0002456174598915301,-1.0390467396633757e-05,1.0390467396633757e-05,0.3705035961922044
144,201,0,0.00019275817616666997,4.887469775805679e-06,4.887469775805679e-06,0.13106999947735648
144,236,0,0.0001737915188415975,4.1810701457436595e-06,4.1810701457436595e-06,0.22752195763200192
144,328,0,0.00020188860311914854,1.6501172013812903e-06,1.6501172013812903e-06,0.016575605227211222
144,396,0,0.00015484239250911866,-1.0718657122960463e-05,1.0718657122960463e-05,0.7617436936427763
145,287,0,0.00020352358111695701,-7.001390427785461e-07,7.001390427785461e-07,0.006950398344246004
145,460,0,0.00025341674779652854,2.9008289583244815e-05,2.9008289583244815e-05,0.8942314001305455
145,465,0,7.588410710999486e-05,8.19192380353324e-06,8.19192380353324e-06,0.7072050052583998
146,160,1,0.00029843971864045683,-2.0066220399359523e-05,2.0066220399359523e-05,0.6429425076788174
146,201,0,0.00026725695215117605,1.2869077536733298e-05,1.2869077536733298e-05,0.3632991028922204
146,260,0,0.0001476694990980508,-7.212173171438314e-07,7.212173171438314e-07,0.11996601257635463
146,417,0,0.00022890302979240295,1.4896945690919418e-05,1.4896945690919418e-05,0.6562643714164845
147,185,0,0.00019988893523910535,7.23902215522406e-06,7.23902215522406e-06,0.557416919922061
147,312,0,0.00021872161601473218,6.4781763023706894e-06,6.4781763023706894e-06,0.2267263970547925
147,336,1,0.00044095284003287804,-1.5044362489556582e-05,1.5044362489556582e-05,0.355207570711119
147,421,0,0.00021830375862380582,-1.6566078273482145e-05,1.6566078273482145e-05,0.5535994363045659
147,433,1,0.0003392617931968772,1.7893242305355183e-05,1.7893242305355183e-05,0.4824606088912815
148,182,1,0.00024322066699277253,2.383070128873818e-05,2.383070128873818e-05,0.8602489647547161
148,215,0,0.00024743283178086176,-1.0948017182093724e-05,1.0948017182093724e-05,0.1988347618671362
148,241,0,0.0002709423545049906,-8.975140962793804e-06,8.975140962793804e-06,0.20577542440966143
148,244,0,0.00025949403242110755,-8.884756694020014e-06,8.884756694020014e-06,0.1736560006620103
148,463,0,0.00028543471903914083,1.6492666481963992e-05,1.6492666481963992e-05,0.3536883931290467
149,173,0,9.580045918348347e-05,-3.51305556417397e-07,3.51305556417397e-07,0.059142796498224036
149,232,0,0.0002515217365819781,-1.1481405786156969e-05,1.1481405786156969e-05,0.20528711662647137
149,234,0,0.00022095448133203685,-1.9678394259389625e-05,1.9678394259389625e-05,0.7890206864776409
149,412,0,0.00017513254679098458,2.985558445399423e-05,2.985558445399423e-05,0.9563550954731819
149,458,0,0.0002922568217692231,1.4771474856313411e-05,1.4771474856313411e-05,0.3888363355946685
149,464,0,0.00029166780114778566,-1.3115953708397897e-05,1.3115953708397897e-05,0.013353211758662005
150,167,1,0.00014302547335536117,7.2793595374179745e-06,7.2793595374179745e-06,0.3523805401287265
150,284,1,0.0004365165841708519,1.875692520374929e-05,1.875692520374929e-05,0.3875378298286805
150,319,1,0.0003760740675960758,-1.89705567354598e-05,1.89705567354598e-05,0.6448904045779293
150,337,1,0.00041264374674572865,6.935339878580039e-06,6.935339878580039e-06,0.40622383654872624
150,389,1,0.00018656185030822663,1.6765812245374878e-06,1.6765812245374878e-06,0.3269927796152046
150,402,1,0.00015000680741616979,-1.5677649108988533e-05,1.5677649108988533e-05,0.9240094659929646
151,224,0,0.00021230470675405333,9.549638033047573e-06,9.549638033047573e-06,0.24781482929798554
151,316,0,0.00019494227260259282,-2.0588105484464252e-05,2.0588105484464252e-05,0.8055582178336526
