atom_id,atom_type,x_m,y_m,z_m,radius_m,high_conductivity,temperature_K,contact_degree,absolute_heat_throughput_W,hot_wall_link,cold_wall_link,on_minimum_resistance_path
52,1,0.00751657,0.0133117,0.00783416,0.00075,0,300.4939629532945,5,2.4380704754088133e-05,0,0,0
53,1,0.00837038,0.00561283,0.0045936,0.00075,0,300.6827904401215,4,5.3859792156104595e-05,0,0,0
54,1,0.0131996,0.00924544,0.000649426,0.00075,0,300.9594067235848,2,2.229757302710275e-05,1,0,0
55,1,0.000778654,0.00867041,0.00876685,0.00075,0,300.4177197779006,6,9.204593849092e-05,0,0,0
56,1,0.0111335,0.00654266,0.000629808,0.00075,0,300.9623307302449,5,3.5737762570584844e-05,1,0,0
57,1,0.0117349,0.0129254,0.00322802,0.00075,0,300.7792143139307,4,3.483284140049466e-05,0,0,0
58,1,0.00100069,0.00971544,0.0128179,0.00075,1,300.13465562503393,5,0.0004014932792596548,0,0,0
59,1,0.00213613,0.00532787,0.00279534,0.00075,0,300.84861930565614,4,3.9296002206470064e-05,0,0,0
60,1,0.0120355,0.013347,0.00068661,0.00075,0,300.95438620402837,2,1.989148556255179e-05,1,0,0
61,1,0.0110029,0.00961298,0.00729321,0.00075,0,300.54907636467715,5,3.807915094596778e-05,0,0,0
62,1,0.0060172,0.0129855,0.0130881,0.00075,0,300.16659063165645,4,4.585310832080416e-05,0,0,0
63,1,0.00992413,0.0133021,0.00053523,0.00075,0,300.9345467902566,3,5.2538586531764025e-05,1,0,0
64,1,0.00293915,0.00172612,0.00892091,0.00075,0,300.46118340959214,6,6.130625996661785e-05,0,0,0
65,1,0.0141194,0.00470703,0.00433182,0.00075,0,300.73691370032617,5,7.594072744646043e-05,0,0,0
66,1,0.00121268,0.0113235,0.00138436,0.00075,0,300.91271043156803,4,2.531628195985299e-05,0,0,0
67,1,0.00688462,0.00627852,0.00651933,0.00075,1,300.4254283790323,3,0.00026519508488230206,0,0,0
68,1,0.014513,0.00303612,0.00319182,0.00075,0,300.8358112387236,3,5.827785076227411e-06,0,0,0
69,1,0.00707004,0.0133918,0.0112428,0.00075,0,300.2775455038198,4,3.860886311670712e-05,0,0,0
70,1,0.0100237,0.00090997,0.00807165,0.00075,0,300.46581499984535,5,4.3488854893730914e-05,0,0,0
