id_i,id_j,edge_kind,distance_m,surface_gap_m,overlap_m,contact_radius_m,g_contact_W_K,g_gap_W_K,g_total_W_K,T_i_K,T_j_K,heat_i_to_j_W
1,9,contact,0.0013950874648354487,-0.00010491253516455132,0.00010491253516455132,0.00019834868461047768,0.00019834868461047768,0.0,0.00019834868461047768,300.18451162106385,300.1663592733775,3.600494286177388e-06
1,216,contact,0.001689751605122377,-6.024839487762295e-05,6.024839487762295e-05,0.000160688333931989,0.000160688333931989,0.0,0.000160688333931989,300.18451162106385,300.15015737527824,5.52032651877931e-06
1,259,contact,0.0016754718974019067,-7.452810259809335e-05,7.452810259809335e-05,0.0001787193761156939,0.0001787193761156939,0.0,0.0001787193761156939,300.18451162106385,300.2313452495376,-8.37007686206007e-06
1,427,contact,0.0019576610303372243,-4.233896966277569e-05,4.233896966277569e-05,0.00014087722324572594,0.00014087722324572594,0.0,0.00014087722324572594,300.18451162106385,300.18984068651275,-7.507439429364262e-07
2,54,contact,0.0014811139602893492,-1.888603971065086e-05,1.888603971065086e-05,8.415619342326548e-05,8.415619342326548e-05,0.0,8.415619342326548e-05,300.94366730123704,300.90200506960923,3.506134823314934e-06
2,343,contact,0.0017403953159279648,-9.604684072035208e-06,9.604684072035208e-06,6.415834453700761e-05,6.415834453700761e-05,0.0,6.415834453700761e-05,300.94366730123704,300.93473666390673,5.729749067730174e-07
2,394,contact,0.0017333415210399243,-1.6658478960075718e-05,1.6658478960075718e-05,8.449466329743397e-05,8.449466329743397e-05,0.0,8.449466329743397e-05,300.94366730123704,300.8811770862261,5.280089676733563e-06
3,32,contact,0.0014192915951628823,-8.070840483711769e-05,8.070840483711769e-05,0.00017397026129174818,0.001739702612917482,0.0,0.001739702612917482,300.7679256312491,300.842410315104,-0.00012958119912471106
3,129,contact,0.0016843216658643328,-6.567833413566727e-05,6.567833413566727e-05,0.00016777323233077004,0.0016777323233077006,0.0,0.0016777323233077006,300.7679256312491,300.79890149183535,-5.19692025478053e-05
3,419,contact,0.0019347549337836046,-6.524506621639545e-05,6.524506621639545e-05,0.00017488174515636377,0.00031796680937520687,0.0,0.00031796680937520687,300.7679256312491,300.70634023755656,1.9582111136537137e-05
3,433,contact,0.0019463010056258,-5.369899437419998e-05,5.369899437419998e-05,0.00015865498294382764,0.0015865498294382763,0.0,0.0015865498294382763,300.7679256312491,300.6658372583971,0.0001619682905359635
4,25,contact,0.0014141243802791893,-8.58756197208107e-05,8.58756197208107e-05,0.00017945293922169125,0.00017945293922169125,0.0,0.00017945293922169125,300.52313570862697,300.419728957985,1.8556645338065314e-05
4,144,contact,0.0016648965578677855,-8.510344213221452e-05,8.510344213221452e-05,0.00019097880450706848,0.0003472341900128518,0.0,0.0003472341900128518,300.52313570862697,300.5626577098094,-1.372339006826928e-05
4,229,contact,0.0017318387197426904,-1.8161280257309592e-05,1.8161280257309592e-05,8.822361262474607e-05,8.822361262474607e-05,0.0,8.822361262474607e-05,300.52313570862697,300.41703684844134,9.360424740943692e-06
4,347,contact,0.0016943850366725978,-5.561496332740228e-05,5.561496332740228e-05,0.00015438582928226414,0.00015438582928226414,0.0,0.00015438582928226414,300.52313570862697,300.61507212582745,-1.419368001073727e-05
5,68,contact,0.001460501252344551,-3.949874765544906e-05,3.949874765544906e-05,0.00012170468508152592,0.00012170468508152592,0.0,0.00012170468508152592,300.20547760383187,300.0998303057292,1.285777114529921e-05
5,109,contact,0.0017033139254112846,-4.6686074588715406e-05,4.6686074588715406e-05,0.00014145076062318658,0.00014145076062318658,0.0,0.00014145076062318658,300.20547760383187,300.2826423224232,-1.091500813802032e-05
5,297,contact,0.001697762979217064,-5.2237020782936036e-05,5.2237020782936036e-05,0.00014962384375913587,0.00027204335228933797,0.0,0.00027204335228933797,300.20547760383187,300.2119817932025,-1.7694214803072154e-06
5,388,contact,0.00173848153700291,-1.1518462997089961e-05,1.1518462997089961e-05,7.026011771702338e-05,7.026011771702338e-05,0.0,7.026011771702338e-05,300.20547760383187,300.26398482877494,-4.110724511796529e-06
5,477,contact,0.0019728558457474785,-2.714415425252156e-05,2.714415425252156e-05,0.00011279992156854312,0.00011279992156854312,0.0,0.00011279992156854312,300.20547760383187,300.1705717020362,3.937382984827374e-06
6,59,contact,0.0013786461135839023,-0.00012135388641609768,0.00012135388641609768,0.0002133253557504045,0.002133253557504045,0.0,0.002133253557504045,300.0519066866987,300.1252745085144,-0.00015651216689462159
6,172,contact,0.0016701413870987088,-7.985861290129128e-05,7.985861290129128e-05,0.00018500032382360608,0.0018500032382360609,0.0,0.0018500032382360609,300.0519066866987,300.1264456304769,-0.00013789728736432794
6,219,contact,0.0016843140893847562,-6.56859106152438e-05,6.56859106152438e-05,0.00016778290899072587,0.0016778290899072588,0.0,0.0016778290899072588,300.0519066866987,300.0412154726175,1.7938029991849116e-05
7,106,contact,0.0016381486263767411,-0.0001118513736232589,0.0001118513736232589,0.00021894360685207657,0.0003980792851855938,0.0,0.0003980792851855938,300.1348569106297,300.0802771381899,2.1727076798431337e-05
7,146,contact,0.0016832705189897435,-6.672948101025655e-05,6.672948101025655e-05,0.00016911046391159733,0.0003074735707483588,0.0,0.0003074735707483588,300.1348569106297,300.18706098855824,-1.6051374248312614e-05
7,251,contact,0.0016699991227542607,-8.000087724573937e-05,8.000087724573937e-05,0.00018516503516639962,0.0003366637003025448,0.0,0.0003366637003025448,300.1348569106297,300.120681324524,4.772405272300143e-06
7,261,contact,0.0016252982564747913,-0.0001247017435252087,0.0001247017435252087,0.00023117872819086662,0.002311787281908666,0.0,0.002311787281908666,300.1348569106297,300.22442305676896,-0.00020705787753428617
7,330,contact,0.0016482040487755159,-0.00010179595122448417,0.00010179595122448417,0.00020887038143084012,0.002088703814308401,0.0,0.002088703814308401,300.1348569106297,300.04072687248606,0.00019660976971162927
8,196,contact,0.0016781323575284525,-7.186764247154752e-05,7.186764247154752e-05,0.00017550047920758449,0.00017550047920758449,0.0,0.00017550047920758449,300.95137919748083,300.9259092332063,4.469990935578468e-06
8,255,contact,0.0017075607806239278,-4.243921937607223e-05,4.243921937607223e-05,0.0001348637715454359,0.0001348637715454359,0.0,0.0001348637715454359,300.95137919748083,300.92968691981554,2.9255023793525097e-06
8,428,contact,0.00197512144353303,-2.487855646697004e-05,2.487855646697004e-05,0.00010798992241821551,0.00010798992241821551,0.0,0.00010798992241821551,300.95137919748083,300.9051401125678,4.993355192450011e-06
8,448,contact,0.0019339784365819588,-6.602156341804126e-05,6.602156341804126e-05,0.0001759193219979171,0.0001759193219979171,0.0,0.0001759193219979171,300.95137919748083,300.9109038471774,7.120396183009092e-06
9,185,contact,0.0016857724674463035,-6.422753255369649e-05,6.422753255369649e-05,0.00016590987125591905,0.00016590987125591905,0.0,0.00016590987125591905,300.1663592733775,300.0755517584165,1.506586311624944e-05
9,490,contact,0.001939546416201479,-6.045358379852105e-05,6.045358379852105e-05,0.0001683378074157934,0.00030606874075598796,0.0,0.00030606874075598796,300.1663592733775,300.2038193838146,-1.1465368830066348e-05
10,26,contact,0.001485460904904602,-1.4539095095397964e-05,1.4539095095397964e-05,7.383874769234807e-05,7.383874769234807e-05,0.0,7.383874769234807e-05,300.0353663863456,300.0371513078098,-1.3179636564623312e-07
