id,type,x_m,y_m,z_m,radius_m,conductivity_W_mK,temperature_K,g_hot_W_K,g_cold_W_K,hot_link,cold_link
1,1,0.000493011,0.00730151,0.0125597,0.00075,1.0,300.18451162106385,0.0,0.0,none,none
2,1,0.0135478,0.00342678,0.000740799,0.00075,1.0,300.94366730123704,0.00016614150595200487,0.0,contact,none
3,1,0.00376869,0.00909656,0.00300411,0.00075,10.0,300.7679256312491,0.0,0.0,none,none
4,1,0.0038664,0.00827232,0.00700555,0.00075,1.0,300.52313570862697,0.0,0.0,none,none
5,1,0.00230018,0.00269463,0.011849,0.00075,1.0,300.20547760383187,0.0,0.0,none,none
6,1,0.00250852,0.0046369,0.0147152,0.00075,10.0,300.0519066866987,0.0,0.00532631616176981,none,contact
7,1,0.00352043,0.0126699,0.0132191,0.00075,10.0,300.1348569106297,0.0,0.0,none,none
8,1,0.0077017,0.00398387,0.000696332,0.00075,1.0,300.95137919748083,0.00040125303737168145,0.0,contact,none
9,1,0.00157739,0.00651634,0.012952,0.00075,1.0,300.1663592733775,0.0,0.0,none,none
10,1,0.0138936,0.0146457,0.0146944,0.00075,1.0,300.0353663863456,0.0,0.00047042155408878104,none,contact
11,1,0.0140013,0.00789444,0.0062738,0.00075,1.0,300.52633772791603,0.0,0.0,none,none
12,1,0.0110874,0.00744728,0.0130319,0.00075,1.0,300.08827932742906,0.0,0.0,none,none
13,1,0.00942109,0.00128455,0.0111734,0.00075,1.0,300.239117311909,0.0,0.0,none,none
14,1,0.0126999,0.0125566,0.0047824,0.00075,1.0,300.71137071524305,0.0,0.0,none,none
15,1,0.00266581,0.00417859,0.00262968,0.00075,1.0,300.8171347990966,0.0,0.0,none,none
16,1,0.00115188,0.00258527,0.00886343,0.00075,1.0,300.3695974646763,0.0,0.0,none,none
17,1,0.0112002,0.0099038,0.0116316,0.00075,10.0,300.154601706748,0.0,0.0,none,none
18,1,0.000900048,0.00866203,0.010335,0.00075,1.0,300.2891802262739,0.0,0.0,none,none
19,1,0.00698412,0.00499405,0.0146475,0.00075,1.0,300.0470288359774,0.0,0.00028389511892828816,none,contact
