id,type,x_m,y_m,z_m,radius_m,conductivity_W_mK,temperature_K,g_hot_W_K,g_cold_W_K,hot_link,cold_link
1,1,0.00366944,0.000470931,0.00666665,0.00075,1.0,300.60188677225256,0.0,0.0,none,none
2,1,0.00578145,0.00467051,0.00629545,0.00075,1.0,300.58506771077913,0.0,0.0,none,none
3,1,0.001751,0.00642906,0.0037142,0.00075,1.0,300.8160254480697,0.0,0.0,none,none
4,1,0.00557271,0.00445477,0.000685917,0.00075,10.0,300.96712364209503,0.004384620850199024,0.0,contact,none
5,1,0.00183206,0.0055522,0.000685731,0.00075,1.0,300.9513644807347,0.0004390979389612301,0.0,contact,none
6,1,0.00576255,0.00686073,0.00242845,0.00075,1.0,300.89951725056125,0.0,0.0,none,none
7,1,0.0028048,0.00196979,0.0021297,0.00075,1.0,300.85472243851746,0.0,0.0,none,none
8,1,0.00374628,0.00656828,0.00320902,0.00075,1.0,nan,0.0,0.0,none,none
9,1,0.00477786,0.00499636,0.00175177,0.00075,10.0,300.9137550525098,0.0,0.0,none,none
10,1,0.00544001,0.00254523,0.00305913,0.00075,1.0,300.79274581591926,0.0,0.0,none,none
11,1,0.00552297,0.00547853,0.00287247,0.00075,10.0,300.87010939734245,0.0,0.0,none,none
12,1,0.0035554,0.00496706,0.00245345,0.00075,1.0,300.874693970938,0.0,0.0,none,none
13,1,0.00228467,0.000778919,0.000729097,0.00075,1.0,300.95121705418444,0.0002504176511350592,0.0,contact,none
14,1,0.00275021,0.00369305,0.00345048,0.00075,1.0,300.78169614340374,0.0,0.0,none,none
15,1,0.00622761,0.00893846,0.00421957,0.00075,1.0,300.7743508959991,0.0,0.0,none,none
16,1,0.00496917,0.00541691,0.00775063,0.00075,1.0,300.50935983393276,0.0,0.0,none,none
17,1,0.00416487,0.00733988,0.000781637,0.00075,1.0,300.92052847908167,0.0,0.0,none,none
18,1,0.00383707,0.00278756,0.00295935,0.00075,1.0,300.7841920565987,0.0,0.0,none,none
19,1,0.000824099,0.00186506,0.00345623,0.00075,1.0,300.8163026836451,0.0,0.0,none,none
20,1,0.00462302,0.00547643,0.00630245,0.00075,1.0,300.63950980940206,0.0,0.0,none,none
21,1,0.00243676,0.00666104,0.00589304,0.00075,1.0,300.70852620385557,0.0,0.0,none,none
22,1,0.00565763,0.00305307,0.00437199,0.00075,1.0,300.6920378329855,0.0,0.0,none,none
23,1,0.00309381,0.00200106,0.000699611,0.00075,1.0,300.9522364119933,0.0003888020061676636,0.0,contact,none
24,1,0.00167841,0.00494925,0.00198654,0.00075,1.0,300.8854628006778,0.0,0.0,none,none
25,1,0.00473002,0.00599859,0.00070896,0.00075,1.0,300.9561856461628,0.0003508845964131227,0.0,contact,none
26,1,0.00240708,0.00329471,0.000714153,0.00075,1.0,300.965596674506,0.0003279344446684428,0.0,contact,none
27,1,0.00620247,0.00374995,0.00274672,0.00075,1.0,300.85561193836975,0.0,0.0,none,none
28,1,0.00458451,0.00111028,0.00566601,0.00075,1.0,300.62106895737185,0.0,0.0,none,none
29,1,0.00269831,0.00394547,0.00198324,0.00075,1.0,300.88842458779743,0.0,0.0,none,none
30,1,0.00597642,0.00433971,0.00490476,0.00075,1.0,300.6967054057243,0.0,0.0,none,none
31,1,0.00445311,0.00604776,0.00474212,0.00075,1.0,300.7173783994152,0.0,0.0,none,none
32,1,0.00325307,0.00293117,0.00593822,0.00075,1.0,300.62713770589033,0.0,0.0,none,none
33,1,0.00404294,0.00422473,0.00688685,0.00075,1.0,300.5503445152501,0.0,0.0,none,none
34,1,0.00563096,0.00649716,0.00389849,0.00075,1.0,300.7959107980032,0.0,0.0,none,none
35,1,0.0021893,0.00145485,0.00378474,0.00075,1.0,300.74446970903705,0.0,0.0,none,none
36,1,0.00464825,0.00136576,0.000698796,0.00075,1.0,300.9591482869048,0.0003919336678572026,0.0,contact,none
37,1,0.00454974,0.00463405,0.00514373,0.00075,10.0,300.7026717225166,0.0,0.0,none,none
38,1,0.00480584,0.0036672,0.00233214,0.00075,1.0,300.8573433188882,0.0,0.0,none,none
39,1,0.00407041,0.00418449,0.000718393,0.00075,1.0,300.95724553046614,0.0003079301868930684,0.0,contact,none
40,1,0.0025811,0.00347024,0.00719103,0.00075,1.0,300.52278296191537,0.0,0.0,none,none
41,1,0.00404444,0.00354033,0.00415729,0.00075,10.0,300.72718961607643,0.0,0.0,none,none
42,1,0.00315173,0.00428673,0.0050097,0.00075,1.0,300.69020677764496,0.0,0.0,none,none
43,1,0.000991352,0.00374311,0.00073265,0.00075,1.0,300.96839355897123,0.00022814469093099715,0.0,contact,none
44,1,0.00254897,0.00527953,0.00594121,0.00075,1.0,300.6399315070371,0.0,0.0,none,none
45,1,0.00109119,0.0043924,0.00685899,0.00075,1.0,300.5849194573878,0.0,0.0,none,none
46,1,0.0023501,0.00512665,0.00331874,0.00075,1.0,300.8060538278721,0.0,0.0,none,none
47,1,0.00498372,0.00236159,0.00168084,0.00075,1.0,300.8653230370012,0.0,0.0,none,none
48,1,0.00505661,0.00448871,0.00379242,0.00075,10.0,300.7676347502717,0.0,0.0,none,none
49,1,0.00459023,0.00207244,0.00453637,0.00075,1.0,300.6649224451554,0.0,0.0,none,none
50,1,0.00373246,0.00510232,0.00387228,0.00075,1.0,300.7807626500696,0.0,0.0,none,none
51,1,0.00465256,0.00319589,0.00546775,0.00075,10.0,300.62713770589033,0.0,0.0,none,none
52,1,0.00145415,0.00416532,0.00400986,0.00075,1.0,300.7843253720084,0.0,0.0,none,none
53,1,0.00676195,0.00327625,0.00541674,0.00075,1.0,300.646602275545,0.0,0.0,none,none
54,1,0.00566789,0.00784411,0.0034864,0.00075,1.0,300.81768203604753,0.0,0.0,none,none
55,1,0.00319055,0.00236471,0.0042585,0.00075,1.0,300.71056281671605,0.0,0.0,none,none
56,1,0.00370868,0.00303156,0.00153688,0.00075,1.0,300.88453489775657,0.0,0.0,none,none
57,1,0.00295912,0.00597986,0.0047205,0.00075,1.0,300.732831844556,0.0,0.0,none,none
58,1,0.00207476,0.0039517,0.00590028,0.00075,1.0,300.62619617070345,0.0,0.0,none,none
59,1,0.00107084,0.0034061,0.00787922,0.00075,1.0,300.5132869856274,0.0,0.0,none,none
60,1,0.00260881,0.00581559,0.0113615,0.00075,1.0,300.26181412820944,0.0,0.0,none,none
61,1,0.00385955,0.00257592,0.0136951,0.00075,1.0,300.0956116309237,0.0,0.0,none,none
62,1,0.00249711,0.00457153,0.00972632,0.00075,1.0,300.3932216785506,0.0,0.0,none,none
63,1,0.00654532,0.0011856,0.0103844,0.00075,1.0,300.3147688798035,0.0,0.0,none,none
64,1,0.00281255,0.00436102,0.0113974,0.00075,1.0,300.2669959273944,0.0,0.0,none,none
65,1,0.0012593,0.00594823,0.0121984,0.00075,1.0,300.19407006901764,0.0,0.0,none,none
66,1,0.00519393,0.00241209,0.008486,0.00075,1.0,300.44788110799175,0.0,0.0,none,none
67,1,0.00471455,0.00219908,0.0147284,0.00075,10.0,300.0135966312248,0.0,0.005685916272258211,none,contact
68,1,0.00295215,0.00220701,0.00959101,0.00075,1.0,300.38375265640303,0.0,0.0,none,none
69,1,0.00362784,0.00562755,0.0146206,0.00075,1.0,300.08814847511496,0.0,0.0,none,none
70,1,0.00173811,0.0032097,0.0146956,0.00075,1.0,300.04562148555067,0.0,0.0004742324731092372,none,contact
71,1,0.00542596,0.00202307,0.0119405,0.00075,1.0,300.21470617904276,0.0,0.0,none,none
72,1,0.00538123,0.00572677,0.0105422,0.00075,1.0,300.31155922591483,0.0,0.0,none,none
73,1,0.00622856,0.00492806,0.0113377,0.00075,10.0,300.2338874467578,0.0,0.0,none,none
74,1,0.00387253,0.00308816,0.00784807,0.00075,1.0,300.4611300174847,0.0,0.0,none,none
75,1,0.00195078,0.00615476,0.00883712,0.00075,1.0,300.4682020408968,0.0,0.0,none,none
76,1,0.00395976,0.00193467,0.00681895,0.00075,1.0,300.60188677225256,0.0,0.0,none,none
77,1,0.00520461,0.0047677,0.0127617,0.00075,1.0,300.16973258980937,0.0,0.0,none,none
78,1,0.00127252,0.00604289,0.0136457,0.00075,1.0,300.11170021491085,0.0,0.0,none,none
79,1,0.00563927,0.00430189,0.0102357,0.00075,10.0,300.3301005399945,0.0,0.0,none,none
80,1,0.00264022,0.00335146,0.0124715,0.00075,1.0,300.2012590862113,0.0,0.0,none,none
81,1,0.00350683,0.00729453,0.0115167,0.00075,1.0,300.2490037985347,0.0,0.0,none,none
82,1,0.00456492,0.00691828,0.00816202,0.00075,1.0,300.5369921307812,0.0,0.0,none,none
83,1,0.00643993,0.0067352,0.0104416,0.00075,1.0,300.34805647125734,0.0,0.0,none,none
84,1,0.000934931,0.00287176,0.0130233,0.00075,1.0,300.147966850231,0.0,0.0,none,none
85,1,0.00481482,0.00591964,0.00919723,0.00075,1.0,300.4182351854553,0.0,0.0,none,none
86,1,0.00497851,0.00546468,0.0139888,0.00075,1.0,300.08814847511496,0.0,0.0,none,none
87,1,0.000158826,0.00401923,0.0131061,0.00075,1.0,300.1508055510286,0.0,0.0,none,none
88,1,0.00263714,0.00343344,0.00882758,0.00075,1.0,300.425249398153,0.0,0.0,none,none
89,1,0.0020821,0.00325175,0.0101765,0.00075,1.0,300.36472334772543,0.0,0.0,none,none
90,1,0.00394221,0.00169723,0.00835174,0.00075,1.0,300.4433551038964,0.0,0.0,none,none
91,1,0.00149027,0.00377653,0.0117125,0.00075,1.0,300.26333893142464,0.0,0.0,none,none
92,1,0.00163826,0.00485313,0.0108509,0.00075,1.0,300.3005945193839,0.0,0.0,none,none
93,1,0.00182344,0.0042919,0.0132473,0.00075,1.0,300.1337892267453,0.0,0.0,none,none
94,1,0.00578335,0.00370591,0.0120309,0.00075,1.0,300.20858340475024,0.0,0.0,none,none
