method,replicate,high_count,high_type_counts,high_particle_volume_m3,effective_conductivity_W_mK,improvement_vs_homogeneous_percent,improvement_vs_random_mean_percent,heat_rate_hot_W,relative_energy_balance_error,thermally_solved_particles
homogeneous,0,0,{},0.0,0.09545881369324036,0.0,-15.745747860021641,0.001467262537037666,1.3062778828845466e-12,494
random,1,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11266171284688357,18.02127900826971,-0.5620540055450873,0.0017316820126210403,1.6491414136732192e-13,494
random,2,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11345436784942907,18.851642357528075,0.13756242441702593,0.0017438656229659996,1.666218878332579e-13,494
random,3,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11228528802303554,17.626946825326726,-0.8942956372309463,0.0017258961242292352,2.6874252910002685e-13,494
random,4,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11000546269881938,15.238665182164413,-2.906524474673733,0.001690853762400167,2.9721635434374788e-12,494
random,5,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11196790299867561,17.29446309534883,-1.1744273174109199,0.0017210177150175242,4.3569233247724766e-13,494
random,6,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11151178475563864,16.816646301498107,-1.577008283669068,0.001714006888205678,9.437707937336674e-13,494
random,7,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11132652414777733,16.622572437918958,-1.740523766026858,0.0017111593151111994,2.694096100051059e-13,494
random,8,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11436209223296982,19.80254919202715,0.9387418663721503,0.0017578179227107351,7.771537197806458e-15,494
random,9,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11272897773281355,18.091743833179574,-0.5026843942955272,0.0017327159165987322,1.6890797368257803e-12,494
