method,replicate,high_count,high_type_counts,high_particle_volume_m3,effective_conductivity_W_mK,improvement_vs_homogeneous_percent,improvement_vs_random_mean_percent,heat_rate_hot_W,relative_energy_balance_error,thermally_solved_particles
homogeneous,0,0,{},0.0,0.09629850599978342,0.0,-15.543016997747493,0.0014801691405912005,3.231725249382951e-13,496
random,1,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11341058616827489,17.769829335181964,-0.5351552566035811,0.0017431926707462864,5.618818040369167e-13,496
random,2,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11139600641984768,15.677813755592652,-2.302008499061803,0.0017122273017208453,6.503083031227998e-13,496
random,3,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11241471818772608,16.735682470482892,-1.408564498340803,0.0017278855479866194,1.7271832057718881e-12,496
random,4,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11439901651420986,18.796252679628434,0.33173093294673883,0.0017583854723426074,2.257951068228208e-12,496
random,5,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11282152678170507,17.158127855024887,-1.0517798717243676,0.0017341384542044619,7.059880888993215e-13,496
random,6,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11437135895916196,18.767532031513756,0.3074743400503843,0.001757960358172236,4.7279188154797e-13,496
random,7,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11255279757835689,16.879069316620576,-1.287464294070828,0.0017300079158348164,1.0595050901368284e-12,496
random,8,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11625132973563267,20.719764578584552,1.956271050494407,0.0017868567018865557,2.481911706547281e-12,496
random,9,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11210623730399705,16.415344288154564,-1.679112462539556,0.0017231440010662647,9.537413309827963e-13,496
random,10,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11623005836054956,20.697675580565054,1.9376153491917014,0.0017865297473544052,2.5673285750068195e-12,496
random,11,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11243590305356524,16.757681634041255,-1.3899846685136774,0.0017282111728167985,1.7287398400691649e-12,496
random,12,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11115971826061166,15.432443220730407,-2.5092410499829354,0.001708595402783711,2.0307111834289137e-12,496
random,13,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11245540560758151,16.777933821563586,-1.3728802819403696,0.0017285109394467985,1.1922698563423684e-12,496
random,14,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11498010450618375,19.399676363039674,0.8413643706769225,0.0017673171634914793,4.938461340615159e-13,496
random,15,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.1151082787287232,19.532777309112248,0.9537774140772726,0.0017692872826210802,2.583033881694192e-12,496
random,16,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11962317205737681,24.221212796017678,4.913488576324565,0.0018386840578747815,1.0470038989125506e-12,496
random,17,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11483650173209096,19.250553827230977,0.7154199759564328,0.0017651098977347717,3.335326488254132e-13,496
random,18,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.1118159001161154,16.113847203784125,-1.9337478038385925,0.0017186813342636312,6.457214153843911e-13,496
random,19,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11711464555404438,21.616264279642916,2.713427650632494,0.0018001264138071138,5.166462846298966e-13,496
random,20,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11204563358932937,16.35241110550705,-1.7322639299109488,0.0017222124835175243,1.7166305042047477e-12,496
random,21,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11651386428993572,20.99239035982321,2.1865225602148985,0.0017908920245697456,2.9097842026914564e-12,496
random,22,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11334715541831257,17.703960452478352,-0.5907861276723381,0.0017422176998712557,4.543372060487679e-12,496
random,23,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11449482449014493,18.895743294711597,0.4157577048163441,0.0017598581017248525,2.1188004350791288e-12,496
random,24,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11184238526021198,16.141350376155916,-1.9105194542234694,0.0017190884277337622,1.159450114222821e-12,496
random,25,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11545159264072129,19.88928742153171,1.2548750991246749,0.0017745642352882001,3.843478241596538e-12,496
random,26,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11660639234341563,21.088474979744642,2.2676727313297063,0.0017923142394626773,1.7784573245721624e-13,496
random,27,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11259187492131653,16.91964870313747,-1.2531921684978409,0.0017306085593914809,3.7777110627396476e-13,496
random,28,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11481673338511093,19.230025630272163,0.6980824801402719,0.0017648060456982675,6.815558531695139e-13,496
random,29,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11694124344073349,21.436196986271526,2.5613482472772064,0.0017974611132983327,1.4891439395428818e-12,496
random,30,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11231684829744674,16.634050685790868,-1.4943996374630286,0.001726381225672576,3.220236050395427e-12,496
random,31,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11911912032435736,23.697786468904592,4.471418492205337,0.0018309364629071235,7.379462776147538e-13,496
random,32,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11362832361988444,17.995936115706712,-0.3441922914088513,0.001746539433536398,6.716749293509664e-14,496
random,33,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.1135809938735151,17.94678712229507,-0.3857020484202889,0.0017458119453030079,1.2433027252194964e-13,496
random,34,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11440996512821762,18.807622133281,0.3413332304855299,0.0017585537594870266,2.257488378360405e-12,496
random,35,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11901935061411227,23.594181839518846,4.38391714797548,0.0018294029391547318,1.8669772583518054e-12,496
random,36,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11856384623255131,23.12116891285725,3.9844247009064526,0.0018224015477832794,1.2664879414702367e-12,496
random,37,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11488101011538154,19.296773010829394,0.754455303991941,0.0017657940198274285,2.049172377878339e-12,496
random,38,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11430625327509329,18.699923834073175,0.25037449622984376,0.0017569596424972104,7.909859231124179e-13,496
random,39,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11569399981607792,20.1410121734787,1.4674742300890387,0.0017782901873857496,1.6913964257576728e-12,496
random,40,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11613245505818295,20.596320630814514,1.8520140165089405,0.001785029522665736,2.289967184739354e-12,496
random,41,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11208072353058643,16.388849823732986,-1.7014888878526202,0.0017227518381799317,1.5756236614428313e-12,496
random,42,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11507226768367773,19.49538208197803,0.9221945334528803,0.0017687337700089858,1.6421790940724278e-12,496
random,43,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11575307034177575,20.20235323488413,1.5192810398936052,0.0017791981388471834,1.2796914028331937e-13,496
random,44,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11727194264279837,21.77960750820176,2.851382413411785,0.0018025441698694873,1.5820242309365082e-12,496
random,45,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11353854861473069,17.902710364983278,-0.42292794785105947,0.0017451595347431055,1.0570160146054665e-12,496
random,46,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11320612067668183,17.55750465841748,-0.7144782727681487,0.0017400499064029588,6.356731794298097e-13,496
random,47,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11202881079128856,16.334941677641936,-1.7470180816335779,0.0017219539064372272,9.914230191723833e-13,496
random,48,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11064302600005932,14.895890493159026,-2.9623972959060274,0.0017006535148871987,2.1114692462856946e-13,496
random,49,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11240313439360355,16.723653421846805,-1.418723869902705,0.0017277074977208016,4.597343662690046e-13,496
random,50,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11650113554155465,20.97917234750939,2.1753590258017708,0.001790696375630477,8.948757772346398e-14,496
random,51,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11245160513432914,16.77398726682433,-1.3762134230056677,0.0017284525237614315,8.182077866456536e-13,496
random,52,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.10976052021423784,13.979463206298037,-3.7363841337982207,0.001687088840991125,4.0422481017226395e-13,496
random,53,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11309017218448991,17.43709937176414,-0.8161689452507614,0.0017382677045062757,1.4934487220060524e-12,496
random,54,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11305695152179786,17.402601782889683,-0.8453045680226534,0.001737757081841508,2.70813912891871e-12,496
random,55,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11093903624335999,15.203278692204748,-2.702786496887055,0.0017052033801512926,9.407590631606786e-13,496
random,56,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11492182128327876,19.339152866543152,0.7902480515284749,0.001766421313373531,1.203263300123332e-12,496
random,57,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11259826259553,16.926281904916827,-1.2475899663985435,0.0017307067419972519,3.0043314980131037e-12,496
random,58,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11373243539333647,18.10404970726365,-0.25288281376448785,0.0017481396975554085,2.452780380041253e-12,496
random,59,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11289720106332851,17.236710882703022,-0.9854110173955877,0.001735301615929896,1.8256415593233844e-13,496
random,60,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11378005765593481,18.153502460558112,-0.21111651032041934,0.0017488716819488463,3.4612702760877142e-12,496
random,61,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11430886598671643,18.70263697234671,0.2526659309603607,0.001756999801532677,1.982664754515188e-12,496
random,62,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11880537674481949,23.371983304794664,4.196254969272228,0.0018261140250128986,8.312093443721139e-15,496
random,63,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11557156481590863,20.013871052338605,1.3600946750188747,0.0017764082837456322,7.00052968239223e-13,496
random,64,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11452059487594611,18.922504235116257,0.4383591877051618,0.0017602542089064544,4.695149302075445e-12,496
random,65,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.1105668954332513,14.816833641738913,-3.0291663274720215,0.0016994833397689555,1.073941647118604e-12,496
random,66,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11101236454544078,15.27942556626003,-2.6384751444094245,0.0017063304826825838,7.205434563096147e-14,496
random,67,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11482758873236094,19.24129823220644,0.7076029796398098,0.0017649728992734403,1.0058356351865598e-12,496
random,68,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11628192974659353,20.751540783877843,1.983108274797729,0.0017873270434713578,2.64807505769946e-12,496
random,69,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11414730633557459,18.534867338265148,0.11097275962117514,0.001754516527181719,1.8513759536812427e-12,496
random,70,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.12106412976542466,25.717557617868913,6.177256268170539,0.0018608324921646578,1.530604779910192e-12,496
random,71,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11296669666258653,17.3088777336178,-0.9244610723852298,0.0017363698073868728,1.3629564923516712e-12,496
random,72,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11280427312824992,17.140211010650177,-1.0669118979324543,0.0017338732546030597,2.2028296492215786e-12,496
random,73,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11637772206733425,20.851015142016838,2.0671213165427638,0.0017887994322233322,1.6095752477231338e-12,496
random,74,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11404133777398344,18.424825587885984,0.018034817208056886,0.0017528877231508403,2.7125964685892545e-12,496
random,75,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11478367167783131,19.19569310669209,0.669086266536012,0.001764297866279049,1.2750129728474847e-12,496
random,76,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11280485159506794,17.14081171240771,-1.0664045633511976,0.0017338821460051016,1.6620560867451204e-12,496
random,77,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11302720988430297,17.371716944972306,-0.8713889703328093,0.001737299934001533,5.384502791442964e-13,496
random,78,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11010922529345053,14.341571710051436,-3.4305582163335013,0.0016924486593191395,2.5534776701975605e-13,496
random,79,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.1150254849283352,19.446801104675405,0.8811645057100526,0.0017680146893747546,9.116298406926378e-13,496
random,80,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.1146545574086304,19.061615980717562,0.5558487710418003,0.0017623132980357828,1.408843125543613e-12,496
random,81,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11618442264574413,20.6502857334105,1.8975913140355738,0.0017858282974610499,3.719790262178647e-12,496
random,82,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11100948629230935,15.276436679670823,-2.6409994678480264,0.0017062862421056433,7.50426706907212e-13,496
random,83,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11413704776105794,18.524214447641228,0.10197564959766314,0.0017543588463821227,6.20971214161819e-13,496
random,84,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11336346951049141,17.720901620993335,-0.5764781278592479,0.0017424684578196698,1.811412625792537e-12,496
random,85,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11104746612461353,15.315876369736504,-2.6076898955131322,0.00170687001622714,1.6543123443358252e-12,496
random,86,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11196863205113115,16.27244980455147,-1.7997968322673863,0.0017210289210163646,5.12672226012124e-13,496
random,87,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11333266172697327,17.688909656841577,-0.6034975755849881,0.0017419949226388266,2.229156038578876e-12,496
random,88,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.1130672501245218,17.413296240313535,-0.8362723519340087,0.0017379153779000494,2.7145052934662724e-12,496
random,89,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11027273426716792,14.51136559420345,-3.287155424456367,0.0016949618959949688,2.1840608372859226e-12,496
random,90,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.10934035455999518,13.543147346689977,-4.104883345183518,0.0016806306282817016,5.258987883100966e-13,496
random,91,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11474576397820067,19.156328321914717,0.6358399569477147,0.0017637152008825145,2.4517744942986584e-12,496
random,92,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11527615251151734,19.707103775604363,1.1010082882509487,0.00177186760918198,1.2237959166554767e-12,496
random,93,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11398193324534121,18.363137685228015,-0.03406492425422902,0.001751974637852219,5.865420633837057e-13,496
random,94,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11916766155732783,23.748193515687397,4.513990763138653,0.001831682572458286,3.237543607060642e-12,496
random,95,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11500715174271509,19.42776323339195,0.8650856939962148,0.0017677328966789916,5.616868653785828e-13,496
random,96,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11522197546981712,19.650844292512982,1.0534932261792918,0.001771034873674605,2.8023411275194986e-12,496
random,97,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11072811306152745,14.984248106379239,-2.887773121527437,0.0017019613570114474,2.2025984409942547e-12,496
random,98,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11424772718880641,18.639148139082607,0.19904517784217202,0.0017560600594149804,3.18803807865966e-12,496
random,99,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.11612699014068699,20.590645654407314,1.8472211026493435,0.0017849455234162208,1.0509489361020644e-12,496
random,100,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.10863481694733523,12.810490484223669,-4.723663226981523,0.0016697860674970517,1.432369115456704e-13,496
degree,1,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.114238720276876,18.629795022087812,0.19114581741168646,0.00175592161746354,3.153835456848906e-12,496
heat_path,1,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.12368911851993511,28.44344492760178,8.479458450012189,0.0019011802349306153,3.0661592696382665e-12,496
swap_optimized,1,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.17333630015570636,79.99895050925943,52.02168303583814,0.002664288918826086,2.3322468697151585e-12,496
swap_optimized,2,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.1703694172446139,76.91802741466942,49.4196283415278,0.002618686045934617,1.1039569547496375e-12,496
swap_optimized,3,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.16569110796034794,72.05989463711992,45.31659596736595,0.002546777463752383,1.4639498282860773e-12,496
swap_optimized,4,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.1729832131217613,79.63229161847055,51.71201399876833,0.0026588617470733947,1.7054542874170994e-12,496
swap_optimized,5,50,"{""1"": 10, ""2"": 30, ""3"": 10}",2.2514747350726852e-07,0.16971829056241994,76.24187291420871,48.84856865000473,0.002608677815676079,8.701287888728418e-13,496
