LAMMPS data file via write_data, version 22 Jul 2025, timestep = 200001, units = si

500 atoms
3 atom types

0 0.0153706345204829 xlo xhi
0 0.0153706345204829 ylo yhi
0 0.0153706345204829 zlo zhi

Atoms # sphere

292 2 0.002 2499.999999999919 0.0005187518372853481 0.0021899098275874477 0.006728745380571958 1 0 0
469 3 0.0025 2499.999999999723 0.0023262182495482524 0.0034198779871623727 0.0062431336128524325 10 1 0
230 2 0.002 2499.999999999919 0.001069969817756943 0.004934769162656293 0.007460853925341379 -10 -2 0
5 1 0.0015 2500.000000000352 0.006708489719644398 0.0008669505618120696 0.00517790029106261 -3 2 0
128 2 0.002 2499.999999999919 0.0001547239185072853 0.007329602403466575 0.0008700851636260547 2 -2 0
158 2 0.002 2499.999999999919 0.004024514937612094 0.004214980544693705 0.005161900230377515 1 0 0
296 2 0.002 2499.999999999919 0.003830110432494124 0.004600687942011972 0.007165194261305873 -3 -1 0
184 2 0.002 2499.999999999919 0.005774949515218887 0.00516388136279067 0.0076624342161246625 -7 1 0
365 2 0.002 2499.999999999919 0.005761134686048945 0.0049698444236586535 0.005141144822418599 -3 2 0
407 3 0.0025 2499.999999999723 0.0002658374290058156 0.005146747805439042 0.0032107989626392413 5 -1 0
286 2 0.002 2499.999999999919 0.007148177004864454 0.00220528960799155 0.0032267876378083487 0 3 0
180 2 0.002 2499.999999999919 0.007002694299749926 0.006394028931202357 0.004927244832216887 -4 -4 0
59 1 0.0015 2500.000000000352 0.0021361319587522897 0.005327866943971583 0.002795339734535398 2 3 0
15 1 0.0015 2500.000000000352 0.0044073511835034706 0.0017146943539625074 0.006765864348085753 4 -4 0
317 2 0.002 2499.999999999919 0.0056222632542631545 0.004772731358598148 0.0013224704615435188 0 0 0
475 3 0.0025 2499.999999999723 0.005470612549080597 0.002208679891694189 0.0045278317733901145 0 -3 0
301 2 0.002 2499.999999999919 0.0014320865372797792 0.006028869411539574 0.004845754066949724 -9 -2 0
459 3 0.0025 2499.999999999723 0.005535503147405642 0.0002550308695188721 0.0029715009579095518 1 0 0
116 2 0.002 2499.999999999919 0.0032663018178190955 0.0025205656725294534 0.0008718860907354828 -7 -2 0
49 1 0.0015 2500.000000000352 0.004462065421675922 0.0006099237881118345 0.007651155360263754 3 1 0
91 1 0.0015 2500.000000000352 0.0008400139259063813 0.0005977231486741529 0.00628911640814626 3 2 0
378 2 0.002 2499.999999999919 0.005722993834022015 0.0038024125103096208 0.0030169807935459935 -1 -2 0
120 2 0.002 2499.999999999919 0.0008874984866419832 0.003190268773359628 0.0039774455921044085 4 3 0
71 1 0.0015 2500.000000000352 0.0029431272073140854 0.005408016583712189 0.004248017945968009 1 2 0
418 3 0.0025 2499.999999999723 0.0020468555340029176 0.006373360337372695 0.0011765238232708801 -1 2 0
421 3 0.0025 2499.999999999723 0.005226979812751409 0.007325100184769413 0.004058701095351343 6 -4 0
108 2 0.002 2499.999999999919 0.004714899444855623 0.001044000473633124 0.0009837184975891458 2 1 0
374 2 0.002 2499.999999999919 0.007086030985822293 0.002269180723015906 0.006045448652545092 4 -1 0
436 3 0.0025 2499.999999999723 0.005411962427950046 0.003330138188981203 0.006652776453328688 0 1 0
478 3 0.0025 2499.999999999723 0.003909242604411796 0.0020815809037712106 0.0027857076792601075 2 -3 0
16 1 0.0015 2500.000000000352 0.0073271241183099 0.0048197641172012745 0.005740855090932772 -2 -1 0
183 2 0.002 2499.999999999919 0.0005952320090531621 0.004423757184531845 0.005580261569851447 -4 3 0
51 1 0.0015 2500.000000000352 0.004646228834477712 0.003581606825619426 0.0006378972055476506 -2 -3 0
67 1 0.0015 2500.000000000352 0.006884624463704012 0.006278515892748452 0.006519334646853048 3 0 0
351 2 0.002 2499.999999999919 0.006037779477502676 0.0011111177287188442 0.007170343403576311 3 -1 0
99 1 0.0015 2500.000000000352 0.007472478443516885 0.0019356319537711792 0.0076214243568019785 3 1 0
488 3 0.0025 2499.999999999723 0.006707470650340984 0.005835417248191835 0.0029059418749372962 -3 2 0
439 3 0.0025 2499.999999999723 0.001507983400478722 0.0013012642102849983 0.0010944481857240564 2 -2 0
322 2 0.002 2499.999999999919 0.002697477229567115 0.003737210577035585 0.003837972487625519 -2 -2 0
393 2 0.002 2499.999999999919 0.002406492278300314 0.006856070057168777 0.003447086227753711 4 -4 0
476 3 0.0025 2499.999999999723 0.004175482683224823 0.007076958462911285 0.0018507928121962987 2 -3 0
266 2 0.002 2499.999999999919 0.00015027622261283544 0.006240986725424085 0.006293666652742747 3 -4 0
405 3 0.0025 2499.999999999723 0.002558164503777899 0.0011462083364535119 0.007100474409872572 -4 -2 0
161 2 0.002 2499.999999999919 0.0017925921550331165 0.003731212951169481 0.000942048103996328 0 -2 0
104 2 0.002 2499.999999999919 0.00035586597798329403 0.005065048223227246 0.0009650096030756997 1 0 0
121 2 0.002 2499.999999999919 0.004562884008203619 0.005321307646557375 0.0036274991388530985 4 5 0
433 3 0.0025 2499.999999999723 0.004885815760297866 0.006662352409655457 0.006312109768767343 0 1 0
87 1 0.0015 2500.000000000352 0.0057411355990895285 0.006701027666661796 0.0007196439338088056 -5 2 0
261 2 0.002 2499.999999999919 0.007190361582973436 0.005788932988086974 0.0008511600100306686 -3 3 0
174 2 0.002 2499.999999999919 0.006048329905338667 0.002532042316901184 0.001402237950198109 -2 7 0
73 1 0.0015 2500.000000000352 0.00319116919511036 0.0007739193282437655 0.004042236201715716 -9 3 0
303 2 0.002 2499.999999999919 0.0016123607910609908 0.0016967162085446967 0.005263342325436436 0 -4 0
449 3 0.0025 2499.999999999723 0.0035876353731015428 0.0043881979662538 0.00196481915404907 -6 5 0
188 2 0.002 2499.999999999919 0.002506354164443292 0.005656121471453242 0.006341503541430672 4 -1 0
228 2 0.002 2499.999999999919 0.007374485247292155 0.004085118227320419 0.0018152791451063023 8 3 0
480 3 0.0025 2499.999999999723 0.001320691397556441 0.0008976553659943529 0.0034079143199635 -7 2 0
302 2 0.002 2499.999999999919 0.00492006684890057 0.0004418009786201954 0.005800225033640275 -2 -2 0
250 2 0.002 2499.999999999919 0.0035634093071965967 0.0018197322554107242 0.005339261135828363 -1 2 0
152 2 0.002 2499.999999999919 0.007170637412293449 0.003823240631705568 0.0043719859119397365 -2 0 0
207 2 0.002 2499.999999999919 0.0014026780113801192 0.006767938223566309 0.00759816223645918 -3 -2 0
330 2 0.002 2499.999999999919 0.007605151572476719 0.004227396177986097 0.007289872462251174 -1 0 0
273 2 0.002 2499.999999999919 0.0058191087283905665 0.0017242646610797507 0.01445660604657937 4 8 0
251 2 0.002 2499.999999999919 0.006518335716943191 0.006879667021369137 0.007955182729592274 2 -4 0
456 3 0.0025 2499.999999999723 0.004297882035934554 0.004602776993188171 0.009534736032603578 1 0 0
133 2 0.002 2499.999999999919 0.006592400903387142 0.00527887379767529 0.012522747196281792 0 -6 0
359 2 0.002 2499.999999999919 0.0026325952822672705 0.0036993859871616644 0.010527790803772712 0 -3 0
196 2 0.002 2499.999999999919 0.0007736124095596668 0.0026431102013033158 0.013164619082051448 2 -5 0
441 3 0.0025 2499.999999999723 0.00647565579117744 0.00104766192730673 0.010810220393677706 0 6 0
36 1 0.0015 2500.000000000352 0.004552257580996437 0.006489688838450254 0.014727137679141725 -1 -4 0
310 2 0.002 2499.999999999919 0.0014059490362530553 0.0016411032723404786 0.014537436394070815 5 2 0
115 2 0.002 2499.999999999919 0.006384422068777266 0.00655958924984112 0.014431012351516781 3 1 0
339 2 0.002 2499.999999999919 0.0005198766762091284 0.007613160836484393 0.010058001638006622 2 -3 0
435 3 0.0025 2499.999999999723 0.003528080779461978 0.0064110924711673675 0.008176254064729488 4 0 0
106 2 0.002 2499.999999999919 0.0037971524975547724 0.0022114563691968117 0.010351533354207586 3 2 0
306 2 0.002 2499.999999999919 0.005479090788025139 0.006804808377951385 0.011900988501600634 0 6 0
44 1 0.0015 2500.000000000352 0.0020027942178151236 0.0013240824994136648 0.012681583959266657 -5 3 0
