id_i,id_j,edge_kind,distance_m,surface_gap_m,overlap_m,contact_radius_m,g_contact_W_K,g_gap_W_K,g_total_W_K,T_i_K,T_j_K,heat_i_to_j_W
1,148,contact,0.0017076876810763733,-4.2312318923626736e-05,4.2312318923626736e-05,0.00013466198783349591,0.00013466198783349591,0.0,0.00013466198783349591,300.8971861188544,300.85925202713383,5.108280197748523e-06
1,243,contact,0.001707694533927674,-4.230546607232599e-05,4.230546607232599e-05,0.00013465108254669494,0.00013465108254669494,0.0,0.00013465108254669494,300.8971861188544,300.9351232828276,-5.108280197742468e-06
3,65,contact,0.0014190518877053096,-8.094811229469043e-05,8.094811229469043e-05,0.00017422841935375787,0.00017422841935375787,0.0,0.00017422841935375787,300.0538177325795,300.05683131716125,-5.250520782698362e-07
3,196,contact,0.001748567542304272,-1.4324576957281017e-06,1.4324576957281017e-06,2.477721616780887e-05,2.477721616780887e-05,0.0,2.477721616780887e-05,300.0538177325795,300.17270324103254,-2.9456519421610226e-06
3,276,contact,0.0016770807068715813,-7.291929312841874e-05,7.291929312841874e-05,0.0001767798790203941,0.0001767798790203941,0.0,0.0001767798790203941,300.0538177325795,300.13053187926005,-1.3561517569341868e-05
3,390,contact,0.0016135849187445938,-0.00013641508125540624,0.00013641508125540624,0.00024179248593022271,0.00024179248593022271,0.0,0.00024179248593022271,300.0538177325795,300.1157300855755,-1.4969941740689723e-05
4,117,contact,0.0016817125553958375,-6.82874446041625e-05,6.82874446041625e-05,0.00017107322317504343,0.00017107322317504343,0.0,0.00017107322317504343,300.1609550809376,300.1781850808176,-2.9475916147847445e-06
4,142,contact,0.0016833612675900798,-6.66387324099202e-05,6.66387324099202e-05,0.00016899543410136457,0.00016899543410136457,0.0,0.00016899543410136457,300.1609550809376,300.2065387526461,-7.703432388316716e-06
4,229,contact,0.0016646758510920365,-8.532414890796355e-05,8.532414890796355e-05,0.0001912262858216078,0.0001912262858216078,0.0,0.0001912262858216078,300.1609550809376,300.05818359981674,1.9652608623123678e-05
4,268,contact,0.001676294875826754,-7.370512417324599e-05,7.370512417324599e-05,0.0001777298803239415,0.0001777298803239415,0.0,0.0001777298803239415,300.1609550809376,300.23479653422004,-1.3123832654836635e-05
4,321,contact,0.0017070118044182653,-4.2988195581734716e-05,4.2988195581734716e-05,0.00013573323982050977,0.00013573323982050977,0.0,0.00013573323982050977,300.1609550809376,300.13058486329413,4.122248034799649e-06
5,109,contact,0.0017163110419734528,-3.368895802654723e-05,3.368895802654723e-05,0.00012015874861415727,0.00012015874861415727,0.0,0.00012015874861415727,300.0500312543918,300.07832376206767,-3.3995923174891645e-06
5,457,contact,0.0018843381851727141,-0.00011566181482728592,0.00011566181482728592,0.00023284431644403578,0.00023284431644403578,0.0,0.00023284431644403578,300.0500312543918,300.1450980389109,-2.2135760457876802e-05
5,464,contact,0.001957119680056956,-4.2880319943044195e-05,4.2880319943044195e-05,0.00014177499770164683,0.00014177499770164683,0.0,0.00014177499770164683,300.0500312543918,300.0647133704877,-2.081556975753247e-06
6,157,contact,0.0017025460311251496,-4.745396887485039e-05,4.745396887485039e-05,0.00014260930976650414,0.00014260930976650414,0.0,0.00014260930976650414,300.31325760894583,300.3540779322827,-5.82135813551304e-06
6,220,contact,0.001717076316562547,-3.292368343745314e-05,3.292368343745314e-05,0.00011878615257942641,0.00011878615257942641,0.0,0.00011878615257942641,300.31325760894583,300.22920702561316,9.98404541614419e-06
6,238,contact,0.0016800431024530296,-6.995689754697048e-05,6.995689754697048e-05,0.00017315174708945388,0.00017315174708945388,0.0,0.00017315174708945388,300.31325760894583,300.233503790574,1.3809512988139356e-05
6,348,contact,0.0017198521536748448,-3.0147846325155256e-05,3.0147846325155256e-05,0.00011366840180069253,0.00011366840180069253,0.0,0.00011366840180069253,300.31325760894583,300.36983483232103,-6.431042559379766e-06
6,466,contact,0.0019479040041542094,-5.2095995845790645e-05,5.2095995845790645e-05,0.00015626899261438388,0.00015626899261438388,0.0,0.00015626899261438388,300.31325760894583,300.3871120410782,-1.1541157709429751e-05
7,26,contact,0.001444920333755464,-5.507966624453608e-05,5.507966624453608e-05,0.00014371803937467638,0.00014371803937467638,0.0,0.00014371803937467638,300.79129892012145,300.8442921878484,-7.6160885377741534e-06
7,339,contact,0.001619345760639154,-0.00013065423936084604,0.00013065423936084604,0.00023663193785241916,0.00023663193785241916,0.0,0.00023663193785241916,300.79129892012145,300.71347296514307,1.8416106541749125e-05
7,445,contact,0.0018662994292449426,-0.00013370057075505742,0.00013370057075505742,0.00025034404834433987,0.00025034404834433987,0.0,0.00025034404834433987,300.79129892012145,300.834439622189,-1.0800018004006624e-05
8,10,contact,0.0014535285424442136,-4.6471457555786414e-05,4.6471457555786414e-05,0.00013201059269399523,0.00013201059269399523,0.0,0.00013201059269399523,300.24241651440695,300.305184752425,-8.286072303122638e-06
8,11,contact,0.0014240803660833194,-7.591963391668068e-05,7.591963391668068e-05,0.00016873014762855884,0.00016873014762855884,0.0,0.00016873014762855884,300.24241651440695,300.26143566447945,-3.209103999501796e-06
8,135,contact,0.0017342667936912132,-1.5733206308786874e-05,1.5733206308786874e-05,8.211457059356642e-05,8.211457059356642e-05,0.0,8.211457059356642e-05,300.24241651440695,300.2466967994899,-3.514737716026435e-07
8,141,contact,0.001743986845993971,-6.013154006029092e-06,6.013154006029092e-06,5.0764810672195914e-05,5.0764810672195914e-05,0.0,5.0764810672195914e-05,300.24241651440695,300.3479815366368,-5.358988367103242e-06
8,237,contact,0.0016804884581573289,-6.951154184267117e-05,6.951154184267117e-05,0.00017259971260032915,0.00017259971260032915,0.0,0.00017259971260032915,300.24241651440695,300.23043127139834,2.068649498731158e-06
8,457,contact,0.001948388424981016,-5.161157501898405e-05,5.161157501898405e-05,0.0001555407528275107,0.0001555407528275107,0.0,0.0001555407528275107,300.24241651440695,300.1450980389109,1.513698894268612e-05
9,29,contact,0.0014785693169073952,-2.143068309260485e-05,2.143068309260485e-05,8.96465624534863e-05,8.96465624534863e-05,0.0,8.96465624534863e-05,300.2078156306428,300.3309658727936,-1.1039995874134902e-05
9,291,contact,0.0017346839310087585,-1.5316068991241567e-05,1.5316068991241567e-05,8.101869887670967e-05,8.101869887670967e-05,0.0,8.101869887670967e-05,300.2078156306428,300.21944092803875,-9.418664690736696e-07
9,328,contact,0.001729427155245343,-2.057284475465702e-05,2.057284475465702e-05,9.389852749794099e-05,9.389852749794099e-05,0.0,9.389852749794099e-05,300.2078156306428,300.18824412298136,1.8377357503251377e-06
9,420,contact,0.001978562595522315,-2.143740447768487e-05,2.143740447768487e-05,0.00010024361999107367,0.00010024361999107367,0.0,0.00010024361999107367,300.2078156306428,300.10662089531905,1.0144126592892154e-05
